Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_acc_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,engine.engine_rpm,driver_demands.throttle,driver_demands.brake
-4.870431487,3.084749102,-0.003994882,-2.00639E-05,0.135970257,-0.013855168,-0.047585625,3334.455954,80.36296392,0
-4.851652141,3.0925389,-0.004090331,-0.000101489,0.135369855,-0.0137693,-0.047403787,3339.053922,80.41841983,0
-4.833083732,3.099051447,-0.005767236,-0.000369373,0.135055815,-0.013679172,-0.047241159,3344.717685,80.79907817,0
-4.814561717,3.107392802,-0.004463543,-0.000406886,0.134404378,-0.01358252,-0.047157684,3350.119315,80.83904892,0
-4.796033212,3.114775989,-0.004056913,-0.00063353,0.133980433,-0.013484738,-0.047026523,3355.170027,80.88460878,0
-4.777435936,3.12064833,-0.003481713,-0.000910353,0.133905054,-0.013387627,-0.046849377,3360.165406,80.93778172,0
-4.758737199,3.125143625,-0.002737148,-0.001322768,0.134154166,-0.013293361,-0.046627866,3365.159598,80.99206149,0
-4.739994848,3.130358951,-0.004152988,-0.001685367,0.134348972,-0.013221703,-0.04652029,3371.281903,81.36094639,0
-4.721291339,3.139073333,-0.003122518,-0.001580528,0.133830009,-0.013158637,-0.046393135,3377.09133,81.39321247,0
-4.70265974,3.147910723,-0.003245918,-0.001544276,0.133244233,-0.013098317,-0.046223976,3382.426541,81.43231054,0
-4.684068275,3.155586469,-0.00322712,-0.001586794,0.132868326,-0.0130357,-0.046015378,3387.564614,81.4817632,0
-4.665435976,3.162454797,-0.003987594,-0.001538131,0.132743021,-0.012963832,-0.045816887,3393.104861,81.68867592,0
-4.64670685,3.169661467,-0.003247516,-0.001212372,0.13264898,-0.012865851,-0.045708578,3398.44741,81.73443671,0
-4.627928733,3.175825336,-0.002812708,-0.001218974,0.13278713,-0.012762943,-0.045563062,3403.600875,81.78450375,0
-4.609319565,3.180803927,-0.002181218,-0.001338763,0.133022788,-0.012658712,-0.045381504,3408.746048,81.83877916,0
-4.59082202,3.184874993,-0.001422253,-0.001516469,0.13331608,-0.012556132,-0.045164963,3413.931105,81.89323942,0
-4.572287607,3.190026219,-0.002806386,-0.00150098,0.13345881,-0.012463507,-0.04500343,3420.215058,82.24897423,0
-4.553633457,3.198769197,-0.001891028,-0.000980231,0.132984004,-0.012379694,-0.044879238,3426.185963,82.28044836,0
-4.534902968,3.207698763,-0.002122439,-0.000438695,0.132516898,-0.012297514,-0.044719848,3431.676874,82.3188993,0
-4.5161174,3.215519678,-0.002228234,4.81622E-05,0.132293943,-0.012215796,-0.044526925,3436.954804,82.36807244,0
-4.497324232,3.221758194,-0.002020682,0.000183817,0.132358986,-0.012135244,-0.044302112,3442.104111,82.42179622,0
-4.478635525,3.228045861,-0.003626283,0.000309429,0.132411119,-0.012060178,-0.044151827,3448.250678,82.77469213,0
-4.459980734,3.236927462,-0.002064555,0.002509254,0.13200124,-0.011986802,-0.044017586,3454.088268,82.81074914,0
-4.441336225,3.245313989,-0.002358042,0.001063381,0.131587495,-0.011913729,-0.04385312,3459.505499,82.8537285,0
-4.422675528,3.252288712,-0.002207371,0.001275045,0.131468962,-0.01184046,-0.043660237,3464.787023,82.9062361,0
-4.403954423,3.258417911,-0.002629377,0.001541734,0.13155527,-0.011766774,-0.043440665,3470.468903,83.09694796,0
-4.385148913,3.264921043,-0.001749812,0.001816905,0.13160746,-0.01169218,-0.043292428,3476.014119,83.1445312,0
-4.366296436,3.270696699,-0.00124626,0.001752912,0.131772333,-0.01161749,-0.043164742,3481.413143,83.19477127,0
-4.347515841,3.275633205,-0.000696109,0.001384685,0.131978515,-0.011542591,-0.043011965,3486.811022,83.24840623,0
-4.328824583,3.279914955,-0.000122867,0.000872135,0.132185915,-0.01146614,-0.042835608,3492.238435,83.30204456,0
-4.310131269,3.284500771,-0.000532246,0.000378569,0.132308026,-0.011386686,-0.042637093,3498.171395,83.48693621,0
-4.291366083,3.290599952,3.3021E-05,0.000119641,0.132161298,-0.011304161,-0.042482846,3503.995302,83.52960633,0
-4.272529187,3.296821471,5.49128E-05,-4.15559E-05,0.131982582,-0.011221523,-0.042374923,3509.629785,83.57439586,0
-4.253625136,3.302648424,8.24562E-05,-0.000109347,0.131853887,-0.011138828,-0.042245135,3515.185342,83.62362263,0
-4.234617615,3.309389532,-0.001809364,7.29653E-05,0.131637608,-0.011056182,-0.042094631,3521.637336,83.95247161,0
-4.215497916,3.318977429,-0.00138925,0.000595527,0.131059841,-0.010973625,-0.041924528,3527.719886,83.98428011,0
-4.196459451,3.328140004,-0.001831164,0.000885566,0.130458087,-0.010891017,-0.041749429,3533.33043,84.02507022,0
-4.177584097,3.335744543,-0.001989618,0.000847495,0.129940442,-0.010808386,-0.041665942,3538.757338,84.07654312,0
-4.157240492,3.341418622,-0.001450767,0.006131571,0.138777902,-0.010724701,-0.041563056,3544.111314,84.13214303,0
-4.138319903,3.34777433,-0.003965588,0.005964091,0.139095936,-0.010638886,-0.041441761,3550.960778,84.61356166,0
-4.11930786,3.358522321,-0.002928756,0.00634655,0.138589108,-0.010551321,-0.041302855,3557.367381,84.63801979,0
-4.100240475,3.369080144,-0.003343484,0.006611823,0.138106165,-0.010463355,-0.04114705,3563.126679,84.67303249,0
-4.081141859,3.377884144,-0.003511439,0.006701406,0.137867278,-0.010375544,-0.041033019,3568.637158,84.72398003,0
-4.06195306,3.385900489,-0.005139095,0.006837023,0.137874673,-0.010296854,-0.040956477,3574.905078,85.04204712,0
-4.042677422,3.395156744,-0.004277799,0.007095116,0.137652078,-0.010227535,-0.04086246,3580.84481,85.08171372,0
-4.023426167,3.403134948,-0.004038958,0.007133438,0.137596359,-0.010162373,-0.040752339,3586.427711,85.12927565,0
-4.004246888,3.409377786,-0.003501173,0.006991792,0.137713896,-0.010097128,-0.040627576,3591.948478,85.18556569,0
-3.985087663,3.414102441,-0.002692137,0.006748584,0.137988019,-0.010029692,-0.04048958,3597.485822,85.24330965,0
-3.965869469,3.418356866,-0.002528022,0.006560929,0.138330528,-0.009947492,-0.040408511,3603.480885,85.40720566,0
-3.946554267,3.423498004,-0.001506547,0.006564512,0.138484736,-0.009856931,-0.040348691,3609.458972,85.45435697,0
-3.927144542,3.428744017,-0.000972545,0.006660469,0.138599579,-0.009764906,-0.040275047,3615.352153,85.50212831,0
-3.907650597,3.433901612,-0.000538027,0.006839327,0.138696253,-0.009673807,-0.040187835,3621.23097,85.55221984,0
-3.888007948,3.441040115,-0.00308339,0.007314054,0.138670521,-0.009586946,-0.040087322,3628.471419,86.00395141,0
-3.868241227,3.45291897,-0.002406428,0.00823054,0.137892789,-0.00950835,-0.039973853,3635.180938,86.02375265,0
-3.848446122,3.464654576,-0.003095944,0.008945372,0.137182926,-0.009432765,-0.039897063,3641.168137,86.0570984,0
-3.82871059,3.474418073,-0.00341777,0.009225949,0.136751504,-0.009357138,-0.039851434,3646.839622,86.10810513,0
-3.809102837,3.481651349,-0.003156739,0.009120673,0.136639796,-0.009282945,-0.039792848,3652.341375,86.16673891,0
-3.789506721,3.488663815,-0.005285596,0.008920292,0.136698338,-0.009212129,-0.039722198,3659.21773,86.62427099,0
-3.769870076,3.498959945,-0.003877729,0.008926115,0.136195774,-0.009144048,-0.039640406,3665.714182,86.65555739,0
-3.75021938,3.508636182,-0.003744117,0.008711388,0.135784473,-0.009076394,-0.039548465,3671.66853,86.69649505,0
-3.730558523,3.51658602,-0.003400394,0.008294848,0.135597855,-0.009008438,-0.039450736,3677.458474,86.75157601,0
-3.710806922,3.52313843,-0.001514947,0.002444467,0.13554947,-0.008929068,-0.039424741,3683.466615,86.89618593,0
-3.69101567,3.529166268,-0.001505111,0.007094982,0.135741364,-0.00883621,-0.039388713,3689.403727,86.95030316,0
-3.671085815,3.534330291,-0.000922709,0.006540618,0.135952221,-0.008739475,-0.039342364,3695.300969,87.00646063,0
-3.651054389,3.538863457,8.21565E-05,0.005827908,0.136254291,-0.008642782,-0.039285398,3701.260799,87.0639143,0
-3.630925171,3.54306077,0.001139572,0.005585927,0.136587009,-0.008553484,-0.039217435,3707.292352,87.12008255,0
-3.610612222,3.549981064,-0.00191908,0.006046669,0.136759197,-0.008482192,-0.039138256,3715.237245,87.70684139,0
-3.590162891,3.563518338,-0.000906011,0.007261643,0.135932067,-0.008427046,-0.039058364,3722.538804,87.71719504,0
-3.56975603,3.577357366,-0.001988082,0.008346845,0.135050907,-0.008372449,-0.039031699,3728.893366,87.74391657,0
-3.549487798,3.589068264,-0.002799933,0.009073538,0.134411258,-0.008316393,-0.03899528,3734.811665,87.79500487,0
-3.529336663,3.598161376,-0.003475425,0.009432638,0.134136328,-0.008249742,-0.038950527,3740.71601,87.92902243,0
-3.509254128,3.605200136,-0.002887883,0.009513221,0.134118403,-0.00817357,-0.038898289,3746.499617,87.99189833,0
-3.489189312,3.610127822,-0.002042068,0.009327142,0.134368837,-0.008093162,-0.038838951,3752.296882,88.05802043,0
-3.469091705,3.613666193,-0.000938288,0.008977215,0.134769289,-0.008012992,-0.038772627,3758.252616,88.12411996,0
-3.448927056,3.616663078,0.000169067,0.008565876,0.135188095,-0.007934836,-0.038699346,3764.38615,88.18657491,0
-3.428649164,3.620961867,-0.000546007,0.008262223,0.135465843,-0.007867011,-0.03866428,3771.436325,88.46398691,0
-3.408279168,3.628515142,0.000257472,0.008216111,0.135218427,-0.007802363,-0.038639207,3778.301849,88.50100437,0
-3.387904576,3.636839973,1.46724E-05,0.008138017,0.13482052,-0.007738015,-0.038606392,3784.80658,88.54328633,0
-3.367570764,3.644836157,-0.000265883,0.007998346,0.134400609,-0.007674543,-0.038566576,3791.120735,88.59530186,0
-3.347202942,3.653013025,-0.001923549,0.007915175,0.133954926,-0.007614118,-0.03852054,3798.030856,88.8641122,0
-3.326812499,3.662613502,-0.001570533,0.008027466,0.133241813,-0.007556889,-0.038469169,3804.61625,88.90777959,0
-3.306429571,3.671282307,-0.00171497,0.00807404,0.132614001,-0.007500357,-0.03841349,3810.843946,88.96012961,0
-3.286054836,3.678408666,-0.001553341,0.008030919,0.132151516,-0.007443125,-0.038354575,3816.969014,89.02205416,0
-3.265658057,3.684355566,-0.001522629,0.007953565,0.131843808,-0.007374782,-0.038326996,3823.281535,89.1453946,0
-3.245217003,3.689899816,-0.00082407,0.007908306,0.131565169,-0.007281586,-0.038316793,3829.585691,89.20625964,0
-3.224729739,3.69489026,-0.000275654,0.007827434,0.131337603,-0.007183028,-0.038302161,3835.893883,89.26784712,0
-3.204214653,3.69955374,0.000245826,0.007699617,0.131115922,-0.007083648,-0.038282055,3842.264871,89.32990714,0
-3.183692494,3.704134211,0.000691154,0.007543515,0.130859594,-0.006992257,-0.038255358,3848.693112,89.3909325,0
-3.163086506,3.711390916,-0.002702641,0.007558981,0.130458713,-0.006918032,-0.038221292,3856.922362,89.95095482,0
-3.142414546,3.724827862,-0.002026335,0.008026708,0.129241905,-0.006859241,-0.038179803,3864.535826,89.96895932,0
-3.121781061,3.738545345,-0.003158184,0.008282846,0.128006415,-0.006802034,-0.038131633,3871.250496,90.00343844,0
-3.101237327,3.750266849,-0.00391413,0.008217946,0.127031859,-0.006744547,-0.03807769,3877.549044,90.06154079,0
-3.080750048,3.76016716,-0.005424356,0.007940373,0.126398907,-0.006684185,-0.038045554,3884.269319,90.3233561,0
-3.060295058,3.769615902,-0.00467388,0.007632819,0.125842294,-0.006620387,-0.038024695,3890.707021,90.38308171,0
-3.039870465,3.77711244,-0.004122907,0.007146858,0.125550736,-0.006556054,-0.037998501,3896.921974,90.45048564,0
-3.019457944,3.782764317,-0.003234863,0.006543249,0.125484059,-0.006491486,-0.037967313,3903.175958,90.52415881,0
-2.999068683,3.788081923,-0.003564215,0.005909202,0.12548985,-0.00642487,-0.037931388,3910.190918,90.78431587,0
-2.979266696,3.7949862,-0.002351614,0.004628007,0.124846288,-0.0063553,-0.037890812,3917.106125,90.84010177,0
-2.959913125,3.801947747,-0.001936063,0.002786114,0.123854189,-0.006283933,-0.037845495,3923.814937,90.89924153,0
-2.940784063,3.808528003,-0.001580666,0.000818014,0.122722409,-0.006212619,-0.037795252,3930.463196,90.96447849,0
-2.921757516,3.814592961,-0.001191926,-0.000961837,0.121558954,-0.00614425,-0.037739867,3937.065604,91.0319362,0
-2.902740248,3.821074612,-0.00213511,-0.00228085,0.12038592,-0.006088163,-0.037679184,3944.314402,91.2850621,0
-2.88369953,3.829340771,-0.001486832,-0.002918813,0.118987449,-0.006042325,-0.037622469,3951.360802,91.34028637,0
-2.864647184,3.837450117,-0.001469255,-0.003055401,0.117637477,-0.005996736,-0.037585806,3958.1209,91.40127301,0
-2.845586784,3.84475289,-0.001340848,-0.002744459,0.116429935,-0.005949181,-0.037545209,3964.775429,91.47034359,0
-2.826508672,3.851250306,-0.001273595,-0.002030226,0.115400529,-0.005880593,-0.037501614,3971.490325,91.57525415,0
-2.80740789,3.857262862,-0.000785104,-0.000974854,0.114509761,-0.005794039,-0.037454772,3978.178006,91.64715707,0
-2.788285038,3.862714859,-0.000324178,0.000293843,0.113775833,-0.005701755,-0.037403517,3984.868313,91.72057962,0
-2.769138915,3.867793842,0.000158797,0.001675512,0.113180495,-0.00561076,-0.037346374,3991.609998,91.79482513,0
-2.749919821,3.874330211,-0.001799785,0.003186382,0.112660899,-0.005533918,-0.03728187,3999.544389,92.1890356,0
-2.730638491,3.884628842,-0.001121942,0.00489903,0.111811092,-0.005479922,-0.037209186,4007.12479,92.23628831,0
-2.711362585,3.895167587,-0.001643142,0.006356559,0.111061801,-0.005437069,-0.037128668,4014.167093,92.29347508,0
-2.69213082,3.904623314,-0.001988337,0.007434553,0.110547989,-0.005394112,-0.037041294,4020.964108,92.36508306,0
-2.672951346,3.912501931,-0.001965826,0.008114466,0.110319573,-0.005349352,-0.036947998,4027.600671,92.44346442,0
-2.65380807,3.918913924,-0.00176879,0.008435192,0.11036086,-0.005296639,-0.036849579,4034.291246,92.55034263,0
-2.634674378,3.924401439,-0.001104908,0.008482257,0.110582862,-0.005239576,-0.03676024,4041.022051,92.63331361,0
-2.615523951,3.929227705,-0.000416904,0.00831921,0.110941663,-0.005182405,-0.036673794,4047.828099,92.71604336,0
-2.596334794,3.933789311,0.000239528,0.008030534,0.111377227,-0.005126501,-0.036581335,4054.738425,92.79793154,0
-2.57709263,3.938532782,0.000613019,0.007699205,0.111834459,-0.005080292,-0.036482792,4061.81352,92.89970849,0
-2.557798856,3.943815115,0.001003373,0.007395868,0.112249121,-0.005040322,-0.036378605,4068.923696,92.97731048,0
-2.538465171,3.949481807,0.001160345,0.007130847,0.112626217,-0.005001723,-0.036269519,4076.028154,93.05517601,0
-2.519104069,3.955406864,0.001209701,0.006921129,0.112968548,-0.004961761,-0.036156333,4083.122744,93.13429181,0
-2.499739422,3.960827805,0.002151475,0.006746516,0.113301577,-0.004912304,-0.036039766,4089.753683,93.08980511,0
-2.480364816,3.964794181,0.002023202,0.006562656,0.113783604,-0.004852327,-0.035920008,4096.526702,93.18157556,0
-2.460947067,3.96860425,0.002342049,0.006518895,0.114267647,-0.004788695,-0.035796649,4103.518493,93.27095258,0
-2.441463726,3.972759655,0.002576781,0.00664091,0.114706142,-0.004724596,-0.035669033,4110.622292,93.35614282,0
-2.421884061,3.978286587,0.00141271,0.006961313,0.115058073,-0.004657706,-0.035536461,4118.39617,93.60402624,0
-2.402216465,3.986290867,0.001482876,0.00751928,0.115133482,-0.004585439,-0.035398072,4126.001445,93.67415051,0
-2.382502531,3.994845716,0.000850808,0.008086966,0.115145991,-0.004510962,-0.035252707,4133.312619,93.7495334,0
-2.362769321,4.003084723,0.000276055,0.008584413,0.115179862,-0.004437074,-0.035099091,4140.462946,93.83306422,0
-2.343024214,4.010571416,-9.44807E-05,0.008982043,0.115282302,-0.004370295,-0.034935957,4147.494381,93.92137107,0
-2.323215743,4.018660304,-0.002540973,0.009369154,0.115442402,-0.004331621,-0.034762345,4155.57774,94.31994375,0
-2.303331467,4.029442463,-0.002166204,0.009895684,0.115314062,-0.004305159,-0.034578893,4163.303079,94.39060424,0
-2.283404184,4.039858572,-0.002727977,0.010262544,0.115235098,-0.004278701,-0.034391552,4170.548059,94.47099848,0
-2.263444122,4.048951179,-0.003018807,0.010425429,0.115289965,-0.004248814,-0.034202894,4177.609196,94.56363992,0
-2.24349001,4.055154585,-0.000861494,0.010336396,0.115515164,-0.004195192,-0.03400778,4183.570217,94.38328146,0
-2.223522953,4.056848659,-0.000797119,0.009929384,0.116179114,-0.004130017,-0.033805948,4189.878269,94.50541165,0
-2.203468364,4.057426912,0.000410626,0.009561515,0.11690975,-0.004063619,-0.033596436,4196.759389,94.6205356,0
-2.183279759,4.058517499,0.001447131,0.009347509,0.117552135,-0.00399946,-0.033378143,4203.992253,94.72363577,0
-2.162919722,4.061749228,0.000865097,0.009365391,0.118012019,-0.003953033,-0.033150074,4212.061865,94.97764719,0
-2.142397889,4.068430252,0.001149706,0.009677819,0.118104054,-0.003918678,-0.032912298,4220.069804,95.05779385,0
-2.121765463,4.07668894,0.000481353,0.010080679,0.11802935,-0.003886675,-0.032665617,4227.810137,95.14091562,0
-2.101070144,4.085443967,-0.000307076,0.010472384,0.117888424,-0.003854703,-0.03241102,4235.349286,95.23155091,0
-2.080384693,4.092609007,0.001129226,0.010706924,0.117766775,-0.003823246,-0.032149525,4241.703974,95.05063957,0
-2.059723278,4.095960425,0.000456374,0.01061965,0.117981243,-0.003792249,-0.031882187,4248.275806,95.17255781,0
-2.039038858,4.098248746,0.001027343,0.010475605,0.118241966,-0.003761341,-0.03161006,4255.289432,95.29067306,0
-2.018291494,4.100661414,0.001611176,0.010349148,0.11844729,-0.003728939,-0.031334141,4262.559942,95.40012183,0
-1.997490588,4.10257404,0.00402203,0.010200652,0.11854989,-0.003682086,-0.031055322,4269.072473,95.23141512,0
-1.976617012,4.102588075,0.003770587,0.009938346,0.118794921,-0.003618629,-0.030773624,4276.045325,95.35271242,0
-1.955628032,4.103542592,0.004135955,0.009821838,0.11891162,-0.003549621,-0.030488054,4283.528318,95.46534146,0
-1.934514031,4.106273711,0.004065559,0.009885606,0.118845306,-0.003481066,-0.030197255,4291.212959,95.56831827,0
-1.913249222,4.11229213,0.001297468,0.010168126,0.118591204,-0.003419806,-0.029899899,4300.074479,95.96936251,0
-1.891861769,4.123138218,0.000799678,0.010715228,0.117905491,-0.003368703,-0.029595122,4308.553667,96.04812144,0
-1.870434988,4.135080807,-0.000867536,0.011184975,0.117143288,-0.003321454,-0.029282714,4316.426945,96.13680618,0
-1.849010273,4.14637491,-0.002276088,0.011461432,0.116454434,-0.003274465,-0.028962755,4323.94223,96.23993394,0
-1.827599089,4.156170158,-0.003240176,0.01151128,0.11591733,-0.003231402,-0.028635334,4331.224815,96.36146309,0
-1.80619754,4.164238974,-0.003575042,0.011344181,0.115538334,-0.003194676,-0.02830075,4338.381646,96.47939765,0
-1.784788337,4.170706828,-0.003483769,0.010994762,0.115295072,-0.003160672,-0.027959649,4345.540714,96.60113994,0
-1.763345757,4.176024324,-0.003112305,0.010526,0.115141124,-0.003126489,-0.027612804,4352.79437,96.72408601,0
-1.741878353,4.179456894,-0.000585812,0.00994864,0.115032325,-0.003088765,-0.027260938,4359.191086,96.57081284,0
-1.720362784,4.179811542,-0.000475377,0.009228234,0.115173932,-0.003044786,-0.026904532,4366.04842,96.7101463,0
-1.698750088,4.180237111,0.000427199,0.008660051,0.115285864,-0.002997785,-0.026543635,4373.480652,96.84140386,0
-1.677020209,4.181984108,0.000954967,0.008327033,0.115282045,-0.002950787,-0.026178067,4381.211134,96.96242818,0
-1.655174452,4.185572205,0.000923096,0.008234785,0.115135323,-0.002908,-0.025807644,4389.176742,97.09065482,0
-1.633229828,4.191020697,0.000585781,0.008338844,0.114851986,-0.002873269,-0.025432469,4397.186328,97.20460941,0
-1.611223685,4.197780755,-6.0803E-05,0.008574116,0.114481634,-0.002842528,-0.025053179,4405.132553,97.31945432,0
-1.589182897,4.205246349,-0.00079099,0.008858959,0.114077024,-0.00281168,-0.024670691,4412.974548,97.43726161,0
-1.567126522,4.21288048,-0.001446657,0.009127127,0.113681416,-0.002772363,-0.024285925,4420.706323,97.55874362,0
-1.545083178,4.219685738,-0.000937972,0.009296994,0.11331855,-0.002716021,-0.023899257,4427.874428,97.5505555,0
-1.523057849,4.224651971,-0.001369556,0.009282298,0.113106058,-0.002651208,-0.023509945,4435.154014,97.6872803,0
-1.501036169,4.229045409,-0.001176935,0.009169556,0.112927785,-0.002585961,-0.023116657,4442.651006,97.82327937,0
-1.479010227,4.233428679,-0.000963529,0.008980645,0.112737693,-0.002529152,-0.022717983,4450.283831,97.95659741,0
-1.456961443,4.238857533,-0.002003425,0.00875824,0.112507481,-0.002490689,-0.022313021,4458.597054,98.24410612,0
-1.434878051,4.246349897,-0.001233677,0.006834339,0.112023024,-0.002460452,-0.021902043,4466.809009,98.36648937,0
-1.412802057,4.254747118,-0.002086589,0.007833369,0.11163787,-0.002430686,-0.021485868,4474.795262,98.49269909,0
-1.390763597,4.262529379,-0.001641096,0.00746508,0.1111998,-0.002394716,-0.021065345,4482.168315,98.49212549,0
-1.368777095,4.268462636,-0.002048251,0.006741901,0.110860525,-0.002343957,-0.020640939,4489.581566,98.6364397,0
-1.346819911,4.273611169,-0.001788414,0.006101782,0.110538656,-0.002287694,-0.020212112,4497.158114,98.78154371,0
-1.324871939,4.278463071,-0.001460358,0.005668604,0.110206562,-0.002230948,-0.019777901,4504.844478,98.92524439,0
-1.302952234,4.282155506,0.00083922,0.005395403,0.109832127,-0.002176934,-0.019337283,4511.669922,98.7948263,0
-1.281059239,4.283330878,0.000688948,0.005150286,0.109602289,-0.002130688,-0.018889396,4518.903547,98.95351068,0
-1.259177753,4.284694234,0.001308928,0.005060248,0.109311817,-0.00208646,-0.018433867,4526.642216,99.10650849,0
-1.237315005,4.287213003,0.00161055,0.005096147,0.10890309,-0.002042259,-0.017970912,4534.631045,99.25221832,0
-1.21556387,4.288136326,0.00668807,0.005086986,0.108320576,-0.001999009,-0.017504614,4540.292877,98.69832076,0
-1.193925511,4.283339367,0.005540389,0.004779167,0.108071304,-0.001958622,-0.017029956,4546.812273,98.87875803,0
-1.172334214,4.279063576,0.006496132,0.004590651,0.107720219,-0.001918749,-0.016546903,4554.4408,99.04581701,0
-1.150757706,4.277336499,0.006858393,0.004586171,0.107181533,-0.001879486,-0.016055397,4562.570527,99.19540157,0
-1.129262053,4.275750787,0.011554842,0.00461095,0.106394491,-0.001847251,-0.015555422,4568.578229,98.64914307,0
-1.107850151,4.270139641,0.009780648,0.00440078,0.105851473,-0.001830055,-0.015047489,4575.481667,98.82507955,0
-1.086487115,4.266312174,0.009830579,0.004302034,0.105169992,-0.001816514,-0.014533115,4583.425762,98.98764996,0
-1.065172372,4.265756769,0.009187665,0.004329372,0.104293148,-0.001801021,-0.014014033,4591.759678,99.1346165,0
-1.043993544,4.265579816,0.012866152,0.004314272,0.103173306,-0.00176835,-0.01349185,4597.879543,98.59488307,0
-1.022956574,4.261281886,0.010303421,0.003996274,0.102294441,-0.001710631,-0.012966995,4604.78833,98.77060972,0
-1.002025526,4.258395927,0.00972426,0.003709912,0.101316134,-0.001646145,-0.012438161,4612.658558,98.93509781,0
-0.981188684,4.258301949,0.008633145,0.003498627,0.100193302,-0.001582559,-0.011903514,4620.88469,99.08571226,0
-0.960511432,4.258168618,0.011948071,0.003231166,0.098874474,-0.001529663,-0.011361255,4626.92313,98.55703234,0
-0.939990386,4.253672368,0.009192269,0.002679123,0.097807499,-0.001488018,-0.010810307,4633.763636,98.73533903,0
-0.91959443,4.25044688,0.00843425,0.002169385,0.096666777,-0.001448786,-0.010250359,4641.582162,98.90256239,0
-0.899320019,4.249982611,0.007172997,0.001754297,0.095399364,-0.001410279,-0.009681226,4649.780802,99.05611379,0
-0.879231843,4.249550881,0.010256309,0.001320804,0.093943084,-0.001382975,-0.009102754,4655.837086,98.53651914,0
-0.859327551,4.244911358,0.007339045,0.00065798,0.092718301,-0.00136546,-0.008517987,4662.700072,98.71572377,0
-0.839579477,4.241652738,0.006395586,8.7941E-05,0.09142991,-0.001348393,-0.007929449,4670.531969,98.88417064,0
-0.819972457,4.241220891,0.004964633,-0.000457427,0.090038063,-0.001328156,-0.00733474,4678.736108,99.03954187,0
-0.800563163,4.240218187,0.008905481,-0.000719993,0.088481928,-0.001291619,-0.006734871,4684.302231,98.38425931,0
-0.781330157,4.233575827,0.005762775,-0.001288269,0.087239741,-0.001243469,-0.006129693,4690.825902,98.57067055,0
-0.762232727,4.228192636,0.005082508,-0.001677067,0.085984122,-0.001194819,-0.005518238,4698.531944,98.74441432,0
-0.743254317,4.225996227,0.00384206,-0.001824212,0.084664277,-0.001146107,-0.004899429,4706.718948,98.90237321,0
-0.724448863,4.224471109,0.00672909,-0.001858784,0.083206893,-0.001097355,-0.004272154,4712.89039,98.39942647,0
-0.705812516,4.21946432,0.003679075,-0.002005238,0.08198407,-0.001048546,-0.003635286,4719.879174,98.57824909,0
-0.68733217,4.216353523,0.002487657,-0.0020379,0.080755472,-0.000999745,-0.002987659,4727.797561,98.74691405,0
-0.669057723,4.212775305,0.00653222,-0.001985214,0.07940445,-0.000959773,-0.002328051,4733.258023,98.11822066,0
-0.650969125,4.204202231,0.003628202,-0.002114591,0.078337705,-0.000940287,-0.001655818,4739.809541,98.30536383,0
-0.633039293,4.197699426,0.003001902,-0.002141079,0.077264719,-0.000926022,-0.000972758,4747.605466,98.47881765,0
-0.615255056,4.195121435,0.001665555,-0.002029872,0.076143079,-0.000911855,-0.000283292,4755.895672,98.6366051,0
-0.59765928,4.193800033,0.004197962,-0.001893956,0.0749035,-0.000897261,0.000415766,4762.21825,98.1533453,0
-0.580240667,4.189454575,0.00123796,-0.002694313,0.073865591,-0.000881994,0.001123303,4769.289938,98.33008371,0
-0.562991248,4.187117615,-0.000304288,-0.001960682,0.072877773,-0.000866617,0.001838275,4777.206588,98.49814432,0
-0.545913084,4.187785608,-0.002148438,-0.001943792,0.071864949,-0.000849486,0.002559693,4785.390755,98.65628501,0
-0.529053431,4.188467003,0.000284728,-0.002013267,0.070769533,-0.000822517,0.00328672,4791.485676,98.18099236,0
-0.512396762,4.184925447,-0.002615325,-0.002229067,0.069896983,-0.000786989,0.004019263,4798.281645,98.36161896,0
-0.495924223,4.182402374,-0.003474094,-0.002390499,0.069062303,-0.000750222,0.004757902,4805.946196,98.53430409,0
-0.479615668,4.182242009,-0.004650014,-0.002444156,0.068235797,-0.000713654,0.005503372,4813.949133,98.69695027,0
-0.463501392,4.181199903,-0.00063038,-0.002461257,0.067316067,-0.000678662,0.006255285,4819.45433,98.08476001,0
-0.447550863,4.174557179,-0.003194216,-0.002596298,0.066642779,-0.000644304,0.007012215,4825.895225,98.2723665,0
-0.431749281,4.169121764,-0.003392871,-0.002636997,0.066001543,-0.000610558,0.007778445,4833.476094,98.44930505,0
-0.416118512,4.163976642,0.000304381,-0.002553573,0.065266692,-0.00058701,0.008554639,4839.371192,97.99910766,0
-0.400634085,4.156035387,-0.001612126,-0.002485535,0.064683962,-0.000585039,0.009340681,4846.286766,98.18118191,0
-0.385280514,4.150972003,-0.002034483,-0.002299163,0.064104664,-0.000589974,0.010134889,4854.236192,98.35201302,0
-0.370044245,4.150006869,-0.003231776,-0.001963102,0.063516447,-0.000593699,0.010935092,4862.558751,98.5114764,0
-0.354955335,4.149477861,0.000327886,-0.001560176,0.062833263,-0.000577978,0.011739218,4868.392579,97.91352736,0
