Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_acc_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,engine.engine_rpm,driver_demands.brake,driver_demands.throttle
3.185576335,-6.550522822,-0.003155182,0.001855222,0.095302526,0.003597166,0.459724626,2651.905345,51.0567498,0
3.202852317,-6.534133578,-0.001827939,0.001341368,0.093196297,0.003636971,0.458721072,2645.927407,50.91313562,0
3.220089049,-6.521697345,-9.82281E-05,0.000723046,0.091176476,0.003676687,0.457712892,2639.97806,50.76992617,0
3.237646854,-6.509106467,0.001380538,0.000314918,0.090160089,0.003716315,0.456699929,2634.06211,50.62678293,0
3.255601506,-6.493621697,0.002232844,0.000155048,0.0903958,0.003755853,0.455682039,2628.169739,50.48363217,0
3.27377318,-6.474902231,0.002457649,0.000138175,0.091383839,0.003795302,0.454659188,2622.288975,50.34060755,0
3.291905918,-6.454485203,0.002326463,0.000117081,0.092270702,0.003834662,0.453631467,2616.413126,50.19790905,0
3.309820394,-6.434408366,0.002174797,3.50528E-05,0.092386801,0.003873932,0.452599025,2610.542172,50.0556749,0
3.327501533,-6.415924819,0.002213877,-6.70175E-05,0.09161148,0.003913049,0.451568885,2604.680706,49.91366099,0
3.345070439,-6.399019631,0.002471327,-0.00012102,0.090361148,0.003952139,0.450551198,2598.83243,49.77232268,0
3.362676933,-6.382796219,0.00282896,-9.7949E-05,0.089257081,0.003991139,0.44952845,2592.999799,49.63130701,0
3.380402367,-6.366252415,0.003141881,-3.13676E-05,0.088733205,0.004030049,0.448500359,2587.182823,49.49055708,0
3.398226254,-6.348915203,0.003331078,1.10958E-05,0.088823333,0.004068867,0.447466647,2581.379944,49.35007386,0
3.41606238,-6.33098437,0.003410453,-2.12529E-05,0.089219306,0.004107595,0.446427095,2575.589464,49.20989749,0
3.433826212,-6.313026728,0.003449867,-0.000128469,0.089514013,0.004146338,0.445381545,2569.81048,49.07007033,0
3.452328424,-6.285815857,-0.001888806,0.001223011,0.090190967,0.004187405,0.444329866,2564.815853,48.54609501,0
3.471654068,-6.244925216,-0.00521812,0.00288179,0.09162767,0.004232223,0.443272041,2559.47361,48.40476471,0
3.49020085,-6.20705449,-0.006804959,0.0035479,0.091620139,0.004278133,0.442208271,2553.837016,48.2658184,0
3.507411452,-6.181482686,-0.006020194,0.002821491,0.089306573,0.004323976,0.441138792,2548.082289,48.1292311,0
3.523730037,-6.168601652,-0.003428261,0.001218861,0.085608327,0.004369721,0.440063664,2542.321147,47.99400543,0
3.54003823,-6.162230973,-0.000236761,-0.000466936,0.082490403,0.004415285,0.438988569,2536.61233,47.85886463,0
3.557007436,-6.154712166,0.002383879,-0.001693604,0.081546926,0.004460833,0.437920196,2530.962945,47.72376404,0
3.57474863,-6.141425978,0.00381056,-0.002356391,0.082990838,0.004506283,0.436845301,2525.351887,47.58832424,0
3.592883762,-6.122371232,0.00412342,-0.002658239,0.085657545,0.004551633,0.435763986,2519.753793,47.45283463,0
3.610885146,-6.100803902,0.003871858,-0.002847668,0.087858852,0.004596883,0.434676602,2514.154092,47.31768087,0
3.628421011,-6.080448913,0.003663568,-0.003031552,0.088452884,0.004642034,0.43358359,2508.551963,47.18310305,0
3.64550775,-6.063201535,0.003832025,-0.003103045,0.087452013,0.004687084,0.432485271,2502.955028,47.04911055,0
3.662442928,-6.048527333,0.00434672,-0.00295114,0.085859292,0.004732033,0.431381716,2497.371811,46.91555242,0
3.679537213,-6.034501421,0.004953873,-0.002586563,0.084892585,0.004776881,0.430272761,2491.806823,46.78225822,0
3.696899056,-6.01940903,0.005403913,-0.002113061,0.085210781,0.004821628,0.429158147,2486.259693,46.64914642,0
3.714431585,-6.002765093,0.005605693,-0.001683161,0.086639463,0.004866272,0.428037683,2480.72724,46.5162457,0
3.73194199,-5.985293501,0.00563657,-0.0013995,0.088430683,0.004910814,0.426911328,2475.206243,46.38364218,0
3.749277464,-5.968142622,0.005643337,-0.001258652,0.089803601,0.004955253,0.425779167,2469.695123,46.2514061,0
3.766408004,-5.952009118,0.005723415,-0.001178127,0.090402388,0.005000194,0.424641309,2464.194028,46.11954928,0
3.784626237,-5.923716091,-0.001222328,0.001144273,0.091413358,0.005048769,0.423497816,2459.711055,45.48559281,0
3.804181132,-5.876518111,-0.005685148,0.003930077,0.093891319,0.005099905,0.422348835,2454.754135,45.35119232,0
3.822741944,-5.832829943,-0.007949309,0.005203704,0.094937643,0.005151373,0.421194602,2449.391292,45.21996424,0
3.839353208,-5.805630615,-0.007064178,0.004236648,0.093093385,0.005202738,0.420035358,2443.865642,45.09190238,0
3.854535575,-5.79574257,-0.00371493,0.001802468,0.089250483,0.005253998,0.418871199,2438.337015,44.96559185,0
3.869593691,-5.794691341,0.00046949,-0.0007964,0.085924269,0.005305155,0.41770201,2432.887683,44.83962037,0
3.885628514,-5.791818937,0.003856744,-0.002656629,0.085345647,0.005356207,0.416527557,2427.525589,44.71310357,0
3.902880602,-5.780742695,0.005581566,-0.003517869,0.087924133,0.005407153,0.415347726,2422.215758,44.58592318,0
3.920820789,-5.761631197,0.005773154,-0.00367116,0.092151658,0.005457993,0.414162717,2416.917692,44.45851819,0
3.938655525,-5.739217561,0.005221179,-0.003567903,0.095738266,0.005508725,0.412973034,2411.608472,44.33145732,0
3.955850841,-5.718778262,0.004783712,-0.003480391,0.097105871,0.00555935,0.411779288,2406.287055,44.20508391,0
3.972378123,-5.702851632,0.004911345,-0.003425927,0.096267217,0.005609867,0.410581923,2400.965687,44.0793972,0
3.988592547,-5.69046931,0.005528914,-0.003303978,0.094582042,0.005660274,0.409381047,2395.657954,43.95416477,0
4.004904349,-5.678752724,0.006254417,-0.003071881,0.093694735,0.005710572,0.408176466,2390.370908,43.82913534,0
4.021514455,-5.66526485,0.00673263,-0.002639355,0.094483236,0.00576076,0.406967873,2385.103779,43.70419765,0
4.038427836,-5.649437637,0.006854679,-0.002183319,0.096709742,0.005810836,0.405755063,2379.851428,43.57940562,0
4.055411961,-5.63248066,0.006755267,-0.001823806,0.099307654,0.005860799,0.404538035,2374.608845,43.4548937,0
4.072215841,-5.616144781,0.00666037,-0.001505169,0.101178215,0.00591065,0.403316943,2369.373797,43.33076508,0
4.088767652,-5.601385929,0.006703804,-0.001258973,0.101880305,0.00596046,0.402091944,2364.146859,43.20702958,0
4.107209999,-5.567304309,-0.004102454,0.00296092,0.103353035,0.006013622,0.400863063,2360.476753,42.31003773,0
4.128015239,-5.50321177,-0.011198021,0.007909136,0.10733663,0.006071717,0.399630293,2356.047773,42.18157905,0
4.147226087,-5.44490982,-0.015173625,0.011231296,0.109056034,0.00613043,0.398393804,2350.962114,42.05815103,0
4.163124908,-5.413537959,-0.013545315,0.009090694,0.105942063,0.006189066,0.397153783,2345.612366,41.93973721,0
4.17659976,-5.409929627,-0.008131375,0.004910199,0.099448384,0.006247594,0.395910212,2340.266435,41.82393427,0
4.189845716,-5.419700155,-0.001501857,0.000654582,0.093692765,0.006306012,0.394662757,2335.059509,41.70834198,0
4.204694985,-5.425332666,0.003724013,-0.002623954,0.092324926,0.006364319,0.393410908,2329.999724,41.59151115,0
4.221583895,-5.41692062,0.006210089,-0.0042532,0.096001901,0.006422515,0.392154351,2325.022189,41.47331655,0
4.239646252,-5.395566549,0.006270008,-0.0046916,0.10222121,0.006480597,0.390893276,2320.054037,41.35456227,0
4.257527256,-5.369651821,0.00527195,-0.004712319,0.10719556,0.006538564,0.389628362,2315.054714,41.23622807,0
4.274317106,-5.347893711,0.004623599,-0.004726713,0.108388258,0.006596416,0.388360443,2310.023068,41.11886653,0
4.290045804,-5.333931462,0.004986875,-0.004557771,0.106019353,0.006654151,0.387090067,2304.981578,41.0024266,0
4.305494766,-5.325424759,0.006133666,-0.004124759,0.102581727,0.006711769,0.385817241,2299.954765,40.88647849,0
4.321364947,-5.317230888,0.00737009,-0.003359714,0.100807521,0.006769268,0.384541494,2294.955124,40.77059645,0
4.337881629,-5.305492054,0.00812822,-0.002433719,0.101927353,0.006826647,0.383262219,2289.98107,40.65462252,0
4.35477365,-5.289801116,0.008292601,-0.001668338,0.105182109,0.006883905,0.38197902,2285.023331,40.53868251,0
4.371534515,-5.272615217,0.008151107,-0.001286088,0.108621681,0.00694104,0.380691856,2280.07305,40.4230186,0
4.387807159,-5.256911795,0.008090245,-0.001097612,0.110519677,0.006998051,0.379400933,2275.12641,40.30779403,0
4.403687005,-5.243981324,0.008297464,-0.00082322,0.110459629,0.007054937,0.378106444,2270.18451,40.19300233,0
4.419536424,-5.232872091,0.008667189,-0.000367417,0.109328006,0.007112149,0.376808331,2265.250455,40.07851587,0
4.438682921,-5.192448385,-0.006287036,0.006403803,0.110704139,0.007171899,0.375506254,2262.463405,38.8932683,0
4.461796781,-5.107596621,-0.016486705,0.014128641,0.117038939,0.007236511,0.374199742,2258.591648,38.77113932,0
4.482639549,-5.030954921,-0.021929586,0.017765104,0.120581763,0.007302452,0.372888579,2253.771592,38.65636736,0
4.498217027,-4.99448891,-0.019954476,0.015256625,0.116564312,0.007368286,0.371572775,2248.574817,38.54897585,0
4.509673314,-4.999598163,-0.012031737,0.008619249,0.106528294,0.007434012,0.370252141,2243.401317,38.44526725,0
4.520582036,-5.023809775,-0.002236804,0.001160176,0.096883806,0.007499825,0.368944695,2238.451218,38.3419392,0
4.533991969,-5.040161677,0.005318973,-0.004357742,0.093655392,0.007565335,0.367643769,2233.729243,38.23596586,0
4.550729576,-5.034096047,0.008636022,-0.007058334,0.098282097,0.007630732,0.366337083,2229.126794,38.12765986,0
4.569433055,-5.008382567,0.008312015,-0.007766635,0.10709669,0.007696013,0.365024587,2224.526079,38.01837833,0
4.588011559,-4.976832647,0.006565009,-0.00749104,0.114268493,0.007761177,0.363706982,2219.863738,37.90969508,0
4.605184003,-4.953071148,0.0055728,-0.006680546,0.115872483,0.007826222,0.362385252,2215.140791,37.80244134,0
4.620946568,-4.942152428,0.006274985,-0.005726407,0.112186335,0.007891147,0.361059982,2210.395835,37.69645819,0
4.636250242,-4.939491366,0.00817004,-0.004453013,0.106959802,0.00795595,0.359730953,2205.669287,37.59099868,0
4.652138774,-4.936369108,0.010080763,-0.002816642,0.104400866,0.008020631,0.358397253,2200.980645,37.48537002,0
4.668991064,-4.926694882,0.011109736,-0.001166023,0.1063462,0.008085186,0.357057798,2196.32593,37.37935417,0
4.686379859,-4.910362501,0.011149322,0.000377227,0.111473431,0.008149613,0.355711863,2191.689022,37.27320718,0
4.703706158,-4.89187944,0.010754101,0.001340276,0.116759425,0.008213911,0.354359301,2187.055363,37.16735529,0
4.720428218,-4.876324294,0.01058673,0.001674318,0.119545595,0.008278077,0.353000333,2182.419363,37.06206351,0
4.736438117,-4.86572264,0.010941303,0.001669231,0.119171363,0.008342317,0.351666847,2177.782775,36.95773451,0
4.752111678,-4.858174212,0.011584476,0.001589136,0.117094878,0.008406215,0.350344502,2173.152458,36.85326297,0
4.767940794,-4.849935309,0.012040346,0.001775859,0.11556384,0.008470401,0.349016959,2168.532061,36.74885105,0
4.78844119,-4.801734141,-0.006920964,0.010758398,0.118939938,0.008539294,0.347683359,2166.563915,35.31776657,0
4.814723704,-4.696398927,-0.020261069,0.020829349,0.129464814,0.008612634,0.346343032,2163.21486,35.20279352,0
4.838114675,-4.603354402,-0.027477301,0.025570998,0.135837751,0.00868762,0.344995689,2158.647396,35.09760708,0
4.854030041,-4.56482157,-0.024885388,0.021730246,0.130928574,0.008762548,0.343641348,2153.600986,35.00220166,0
4.863688023,-4.581120429,-0.014450696,0.011710411,0.11682937,0.008837374,0.342279703,2148.607428,34.91145284,0
4.87206961,-4.620360474,-0.001776954,0.000389696,0.102841615,0.008912096,0.340909683,2143.931118,34.82023561,0
4.883873749,-4.645995999,0.007602422,-0.008335015,0.097855705,0.008986713,0.339529685,2139.567282,34.72562023,0
4.900496031,-4.639957878,0.011174318,-0.012977259,0.104015426,0.009061479,0.338180525,2135.358829,34.62812866,0
4.920018437,-4.608232264,0.010010852,-0.014505211,0.116041212,0.009135879,0.336842395,2131.142199,34.5288876,0
4.939233395,-4.571060347,0.007294685,-0.01443053,0.125485422,0.009210161,0.335495734,2126.831012,34.43054291,0
4.956143904,-4.5469563,0.00599037,-0.013884417,0.126764171,0.009284325,0.334141725,2122.42958,34.3341524,0
4.970874262,-4.541192719,0.00714466,-0.013131087,0.120580478,0.009358367,0.332780983,2117.994006,34.23935216,0
4.984956709,-4.545569301,0.009798788,-0.011725922,0.112537451,0.009432288,0.331412997,2113.581323,34.14501084,0
5.000002828,-4.547213139,0.012204086,-0.009502642,0.108619523,0.009506082,0.330036324,2109.218057,34.05017533,0
5.016584383,-4.538278034,0.013193012,-0.006347829,0.111185112,0.009579747,0.328649328,2104.897682,33.95463277,0
5.034278811,-4.519948918,0.012823831,-0.003281995,0.118162788,0.009653547,0.327263444,2100.596439,33.85930588,0
5.051840758,-4.49973635,0.012014699,-0.001041077,0.124916867,0.009726949,0.32593107,2096.295905,33.76390471,0
5.068235985,-4.485062239,0.011750365,0.000228601,0.127648118,0.009800213,0.324589671,2091.988981,33.66922532,0
5.08339802,-4.478004068,0.012338134,0.001003095,0.12581904,0.009873334,0.32323936,2087.679355,33.5751439,0
5.098184779,-4.474777554,0.01331495,0.002059521,0.122024246,0.009946311,0.32187968,2083.374078,33.481269,0
5.113672914,-4.469490264,0.013929043,0.003224988,0.119749443,0.010019201,0.320509561,2079.077281,33.38728529,0
5.130070382,-4.458746632,0.013727332,0.004165452,0.120741755,0.010093108,0.319127648,2074.788963,33.29317219,0
5.15224877,-4.398602115,-0.010087891,0.016177843,0.127751602,0.010170937,0.31773276,2073.705531,31.5910122,0
5.181224197,-4.271525306,-0.026775881,0.029237433,0.141753854,0.010254123,0.316379399,2070.910193,31.48376767,0
5.206166325,-4.164117475,-0.035423785,0.035351681,0.148547467,0.010337191,0.315049273,2066.592993,31.38873868,0
5.22142095,-4.126753157,-0.031633003,0.030310233,0.140283697,0.010420201,0.313707618,2061.681468,31.30616694,0
5.228664898,-4.156080062,-0.018253204,0.016887313,0.120971401,0.010503126,0.312353507,2056.858369,31.22919682,0
5.234229069,-4.209764331,-0.002598359,0.001529012,0.10297794,0.010585964,0.310985008,2052.461925,31.15114531,0
5.244212845,-4.242628184,0.008470718,-0.010390897,0.097273378,0.010668709,0.309599664,2048.478828,31.06838643,0
5.260571955,-4.234732611,0.012147985,-0.017073814,0.10586597,0.010751355,0.308195577,2044.698304,30.98125145,0
5.280705115,-4.1965219,0.010176038,-0.019643549,0.121295115,0.010834233,0.306847939,2040.898846,30.89300952,0
5.300281342,-4.154874848,0.006741943,-0.020166006,0.132494855,0.010916684,0.305512477,2036.966701,30.80554691,0
5.31661208,-4.132224991,0.005464623,-0.019815395,0.132686111,0.010999025,0.304162902,2032.907787,30.72058026,0
5.330104789,-4.132788922,0.007342581,-0.01909311,0.123612988,0.011081253,0.302799626,2028.796895,30.63748919,0
5.34294776,-4.144081593,0.010860328,-0.017417597,0.113028769,0.011163364,0.30142159,2024.710542,30.55474607,0
5.357266757,-4.149432717,0.013739192,-0.014346178,0.10850382,0.011245356,0.300026611,2020.685334,30.4711704,0
5.373776698,-4.14013477,0.014669033,-0.00990263,0.112511732,0.011327556,0.298652671,2016.713363,30.38709206,0
5.391700371,-4.119447824,0.013942898,-0.005659735,0.121723663,0.011409301,0.297335675,2012.767247,30.30219615,0
5.409177521,-4.098019074,0.012895565,-0.003010923,0.129837494,0.011490911,0.296000663,2008.820969,30.21779247,0
5.424799504,-4.0851586,0.012756485,-0.000938583,0.132163697,0.011572382,0.294647736,2004.864009,30.13425793,0
5.438800935,-4.082361446,0.01377404,0.000460794,0.128714297,0.011653709,0.293276766,2000.899746,30.05135641,0
5.452651448,-4.083563198,0.015207236,0.001702033,0.123433797,0.01173489,0.291886845,1997.851282,29.96854645,0
5.467423138,-4.080848691,0.016021706,0.002967638,0.120671118,0.011816256,0.29052313,1999.249143,29.88180928,0
5.483283485,-4.069874452,0.015437916,0.00429039,0.122295703,0.011897241,0.289220719,2004.994485,29.77413931,0
5.506749027,-3.997559917,-0.013716272,0.021400707,0.13136702,0.011981936,0.287897552,2018.418899,27.73106413,0
5.539747524,-3.842372293,-0.034918419,0.039191929,0.149238724,0.012071756,0.286552508,2033.058934,27.56796209,0
5.567956533,-3.709051361,-0.046827661,0.048230057,0.158255625,0.012165334,0.285184763,2048.568642,27.40553661,0
5.583522638,-3.659708623,-0.043721088,0.043199352,0.148349552,0.012259248,0.283793595,2065.542081,27.24627385,0
5.588507456,-3.690664873,-0.028802886,0.027432246,0.124264779,0.012353545,0.282478096,2084.307872,27.08455558,0
5.591292433,-3.749927176,-0.010968699,0.008196937,0.101335469,0.012447403,0.281179364,2104.785705,26.91309484,0
5.599583015,-3.782030511,0.001326294,-0.007474463,0.093171595,0.012541205,0.279853597,2126.451242,26.72994336,0
5.615827833,-3.762972822,0.004657452,-0.016042418,0.10247713,0.012634944,0.278498164,2148.521388,26.53781834,0
5.637209308,-3.706370098,0.001263035,-0.018860072,0.120534911,0.012728612,0.277112095,2170.193355,26.34281729,0
5.658422368,-3.646377575,-0.003550548,-0.019404626,0.133806803,0.012822626,0.275744744,2190.796529,26.15188677,0
5.675470658,-3.611657317,-0.005232419,-0.019896901,0.133445849,0.012916175,0.274455727,2209.824502,25.96808858,0
5.688212433,-3.607519067,-0.002572901,-0.019701591,0.12120985,0.013009642,0.273141944,2226.866874,25.79360638,0
5.70000113,-3.617535935,0.00242915,-0.01837343,0.10714241,0.013103023,0.271801795,2241.524706,25.62867602,0
5.714072667,-3.619999944,0.006762605,-0.015413709,0.101095112,0.013196314,0.270432329,2253.354937,25.47396117,0
5.731267234,-3.604160832,0.008773285,-0.011116683,0.106062647,0.013289926,0.269055051,2261.861115,25.33223643,0
5.75010041,-3.575198117,0.008930261,-0.005958486,0.117471526,0.013383039,0.26778642,2266.523789,25.20558346,0
5.76851986,-3.547650921,0.009084224,-0.002060111,0.127487698,0.01347604,0.266486841,2266.824807,25.09819277,0
5.784754266,-3.533877256,0.010837978,-5.12446E-05,0.130352433,0.013568925,0.265156325,2263.185513,25.01291798,0
5.798693782,-3.535772876,0.014452379,0.00107071,0.126082588,0.01366169,0.263794614,2259.106253,24.9472819,0
5.812095113,-3.54463529,0.01858132,0.002336014,0.119851782,0.013754751,0.262431075,2255.01021,24.88437427,0
5.826853584,-3.548478416,0.022601038,0.002729552,0.117511174,0.013847269,0.261182441,2250.920375,24.82020043,0
5.843366772,-3.541035337,0.023169607,0.004142967,0.121423523,0.013939642,0.259901471,2246.842021,24.75532945,0
5.860862073,-3.525240733,0.022710702,0.004903634,0.129633439,0.014031861,0.258586368,2242.773212,24.69036363,0
5.878327507,-3.509305319,0.022100726,0.00491973,0.137868868,0.014123862,0.257236083,2238.713178,24.62592589,0
5.902344164,-3.444214961,-0.005595416,0.021959804,0.146818978,0.014215861,0.25591957,2239.178499,22.59147844,0
5.935897954,-3.30502665,-0.024741536,0.040635979,0.160787097,0.014307067,0.254689749,2237.01834,22.50390827,0
5.964521043,-3.190780788,-0.034446006,0.051370239,0.166820331,0.01439822,0.253426087,2232.769776,22.43614205,0
5.98139234,-3.155958401,-0.029266041,0.046657074,0.159078157,0.014489371,0.252126357,2227.737767,22.38623693,0
5.988133954,-3.195052812,-0.013080856,0.029328165,0.141695696,0.014580529,0.250787819,2222.818972,22.34395597,0
5.991984356,-3.260771262,0.00538468,0.00860725,0.125903476,0.014672157,0.249551037,2218.479912,22.30064493,0
6.000481292,-3.303255826,0.018204047,-0.008867953,0.12194979,0.014763366,0.248331399,2214.73163,22.24989387,0
6.016091705,-3.300729776,0.022441878,-0.020148872,0.131555693,0.014854557,0.247068857,2211.30987,22.19265955,0
6.036048199,-3.26449978,0.019977152,-0.02574254,0.147612063,0.01494572,0.245762339,2207.914931,22.13267475,0
6.055636846,-3.223880262,0.015713736,-0.028032502,0.159423601,0.015037294,0.244451088,2204.36245,22.07454796,0
6.071903089,-3.20344613,0.013770742,-0.029789159,0.160447463,0.015128437,0.243271895,2200.623252,22.01887662,0
6.084594949,-3.208502757,0.015337239,-0.031326128,0.151994956,0.015219534,0.242052924,2196.767642,21.96573084,0
6.095953336,-3.226206039,0.018803101,-0.030370815,0.141551804,0.015310581,0.240792162,2192.89199,21.9132248,0
6.109120114,-3.238213409,0.021643564,-0.027340135,0.137076535,0.01540157,0.239486528,2189.063217,21.85974471,0
6.124931729,-3.234218777,0.02229419,-0.022855502,0.141177811,0.015492959,0.238307797,2185.299171,21.80555012,0
6.141931462,-3.217190607,0.021020507,-0.017444487,0.150254293,0.015583844,0.237132701,2181.58627,21.75004138,0
6.158238978,-3.198390279,0.019317404,-0.012715876,0.158024166,0.015674645,0.235910184,2177.896185,21.69486866,0
6.172564061,-3.188136869,0.018579148,-0.009915813,0.159802202,0.015765357,0.234639228,2174.205796,21.64056363,0
6.184721531,-3.188972842,0.019154287,-0.008406801,0.155203944,0.015856426,0.233431619,2170.502153,21.58759532,0
6.195906017,-3.195191499,0.020270439,-0.006696345,0.147975032,0.015946961,0.23229857,2166.78556,21.5340454,0
6.207820446,-3.198076288,0.020787033,-0.005387061,0.142982147,0.016037382,0.23111587,2163.058667,21.48007391,0
6.220774794,-3.192543994,0.020019867,-0.004775931,0.142496667,0.016127681,0.229880423,2159.326202,21.42567247,0
6.23390252,-3.180180799,0.018235073,-0.00406009,0.14521857,0.016218296,0.228659042,2155.593242,21.3719116,0
6.246500215,-3.166896244,0.016309445,-0.005134373,0.147988103,0.016310044,0.227559952,2151.86977,21.31793556,0
6.316484126,-2.735474112,-0.191108893,0.144324132,0.179618617,0.016414046,0.22640623,2182.140868,6.433833517,0
6.4629572,-1.649775708,-0.349963516,0.27934562,0.275460318,0.016529782,0.225194411,2192.214116,6.176818361,0
6.585763816,-0.737196882,-0.443921819,0.362785479,0.338250811,0.016655545,0.223964337,2185.600873,6.077334698,0
6.628045309,-0.516617702,-0.404418613,0.340374431,0.303149396,0.016781175,0.222879388,2172.689244,6.126989428,0
6.580782996,-0.931601629,-0.262511354,0.226826187,0.167477108,0.016907047,0.221722912,2161.162676,6.238856186,0
6.48493106,-1.555351331,-0.099539421,0.057490301,0.001679443,0.017033154,0.220485776,2155.006551,6.32985585,0
6.417300973,-1.941081539,0.008171229,-0.096249425,-0.090528771,0.017160108,0.219190259,2154.085235,6.356919599,0
6.414761872,-1.908967766,0.038017973,-0.188002101,-0.064474193,0.017286691,0.218030561,2155.845546,6.325400251,0
6.459281885,-1.579573733,0.009422381,-0.226279081,0.042172341,0.017413382,0.216773799,2157.523587,6.271989774,0
6.514452852,-1.239686684,-0.030121705,-0.231496031,0.142356556,0.017540178,0.215427918,2157.53258,6.233245912,0
6.543563334,-1.123257577,-0.038613918,-0.226205462,0.158618956,0.017667747,0.214037359,2155.751547,6.225670764,0
6.529829321,-1.260735518,-0.007938108,-0.231835236,0.080698627,0.017794903,0.212831882,2152.953163,6.239845281,0
6.491598282,-1.503474306,0.040616843,-0.239138214,-0.030954922,0.017922178,0.211565796,2150.054621,6.25608201,0
6.46698898,-1.662223603,0.076461761,-0.228838277,-0.096049563,0.018049553,0.210229295,2147.616662,6.259079656,0
6.475556983,-1.642810852,0.086598958,-0.188216539,-0.078865594,0.018177664,0.208849812,2145.736867,6.247433734,0
6.509221874,-1.490778865,0.076154399,-0.128373796,-0.003969793,0.018305255,0.20763573,2144.225036,6.229292612,0
6.548669097,-1.33615527,0.063298018,-0.060618894,0.071140584,0.01843288,0.206341875,2142.83417,6.21603112,0
6.574191307,-1.289357323,0.065429541,-0.002344117,0.095932137,0.018560541,0.204976097,2141.403176,6.212346319,0
6.5758719,-1.366470812,0.084240384,0.034161601,0.060719936,0.018688905,0.203605032,2139.867278,6.215076456,0
6.562013407,-1.495300074,0.109023654,0.051632655,-0.000240536,0.018816687,0.202413698,2138.210384,6.215777319,0
6.55213993,-1.57960061,0.124923092,0.0604403,-0.038096997,0.018944465,0.201158067,2136.426946,6.209762146,0
6.558268882,-1.568087773,0.125173229,0.069469146,-0.02701221,0.01907222,0.199830744,2134.528394,6.19764456,0
6.578016235,-1.482461553,0.113362931,0.079437035,0.022365926,0.019200604,0.198521271,2132.562666,6.184950447,0
6.601083522,-1.392236022,0.100486504,0.085496392,0.076365174,0.019328292,0.19736119,2130.617555,6.176015241,0
6.616428095,-1.36060233,0.095872551,0.082597575,0.102857569,0.019444048,0.196140394,2128.777356,6.172920696,0
6.626621741,-1.332147516,0.06836172,0.090433202,0.096196512,0.01953563,0.194865144,2132.451156,3.809593547,0
6.640635539,-1.24094314,0.052484046,0.088357252,0.081396256,0.019569159,0.193678827,2132.848973,3.774127596,0
6.65383959,-1.160147793,0.044459944,0.077998351,0.07275336,0.019589768,0.192619983,2130.507834,3.759432055,0
6.663719891,-1.125161183,0.046704639,0.057891969,0.076423258,0.019608331,0.191503072,2127.096466,3.764069714,0
6.669702827,-1.137256406,0.056183192,0.032374184,0.087601258,0.019627143,0.190324375,2123.872377,3.77741073,0
6.673061314,-1.175646862,0.06773876,0.005633784,0.098028988,0.019646387,0.189280045,2121.534963,3.790483461,0
6.675953627,-1.214432643,0.076444992,-0.018992428,0.103167583,0.019665835,0.188302646,2120.127128,3.796808449,0
6.68021854,-1.236100206,0.079468064,-0.038467991,0.104175383,0.019685523,0.187265998,2119.259278,3.795994218,0
6.686857729,-1.236722808,0.076735198,-0.050120288,0.1053406,0.01970545,0.186170258,2118.447889,3.790743612,0
6.696061504,-1.223414865,0.070287467,-0.055593996,0.110075306,0.019725826,0.185278847,2117.360007,3.785185421,0
6.706479529,-1.207658975,0.062782713,-0.056088268,0.118188656,0.01974636,0.184391744,2115.903289,3.781289144,0
6.7165263,-1.199102811,0.056404101,-0.05191207,0.126794213,0.019767124,0.183443841,2114.177814,3.78035229,0
6.725591655,-1.201288291,0.052073546,-0.045187925,0.133034443,0.019788223,0.182444423,2112.367968,3.782022796,0
6.733676339,-1.211208132,0.049339426,-0.037696905,0.135872822,0.019809575,0.181704807,2110.638218,3.783970921,0
6.741177322,-1.222532085,0.047061223,-0.029648242,0.136414846,0.019831148,0.180903245,2109.064756,3.785179675,0
6.748854836,-1.229720023,0.044204317,-0.020461337,0.136909313,0.019852939,0.180038182,2107.628722,3.785020452,0
6.757384321,-1.230687719,0.040342194,-0.011804624,0.139029823,0.01987509,0.179202827,2106.251305,3.784107771,0
6.766305959,-1.227076466,0.035650056,-0.00433715,0.142538885,0.019897441,0.178541587,2104.849439,3.78241869,0
6.774760608,-1.222849665,0.030789858,0.002703234,0.145868948,0.01992,0.177812924,2103.373624,3.781091481,0
6.782462161,-1.221439994,0.026423611,0.007372776,0.147562457,0.019942766,0.177015252,2101.823422,3.780507423,0
6.789048439,-1.223624459,0.022736828,0.008974324,0.146908945,0.019965918,0.176338232,2100.233421,3.780941038,0
6.79448054,-1.227911846,0.019554545,0.008573569,0.144318614,0.019989214,0.175738538,2098.648929,3.781236495,0
6.79936594,-1.231783701,0.016543509,0.00685353,0.141070852,0.020012707,0.175066359,2097.097799,3.781367613,0
6.804301961,-1.233293807,0.013406329,0.003553839,0.138255296,0.020036431,0.174319642,2095.582027,3.781154595,0
6.809200586,-1.232217206,0.010070534,-0.000589658,0.135930492,0.020061303,0.173795052,2094.083357,3.781066157,0
6.828811527,-1.093812686,-0.073634117,0.036715756,0.141536429,0.020096715,0.173238485,2109.384699,0,5.179004208
6.872911117,-0.737822967,-0.120233084,0.064505737,0.176192502,0.020141582,0.172602877,2116.835189,0,5.499666226
