Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_acc_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,engine.engine_rpm,driver_demands.throttle,driver_demands.brake
1.448565554,1.988483222,0.056708023,-0.160205362,-0.307971531,5.5E-11,0.205230156,4098.11232,100,0
1.424981083,1.987774139,0.039957309,-0.147001524,-0.296079425,2.37E-10,0.206763946,4100.071379,100,0
1.399570885,1.987316568,0.023910262,-0.132899369,-0.282873263,2.43E-10,0.208102986,4102.018119,100,0
1.372479597,1.986874469,0.009357693,-0.120516222,-0.268541936,-2.5E-11,0.209251343,4103.954758,100,0
1.343839135,1.986412721,-0.004146138,-0.10787061,-0.2532114,-2.81E-10,0.21021348,4105.883005,100,0
1.313804045,1.985944095,-0.016525595,-0.095827078,-0.237058037,-2.05E-10,0.210994253,4107.804314,100,0
1.28252935,1.985477184,-0.027727113,-0.084558651,-0.220247337,-2.3E-11,0.211598845,4109.720009,100,0
1.250172792,1.985012827,-0.037724938,-0.074097745,-0.202941216,6.7E-11,0.212032741,4111.631433,100,0
1.216865928,1.984549102,-0.046533561,-0.064542212,-0.185318894,4E-11,0.212301682,4113.53994,100,0
1.182704023,1.984078416,-0.054165669,-0.055880142,-0.167573998,3E-12,0.212411622,4115.44693,100,0
1.147808901,1.983596104,-0.060649552,-0.047945422,-0.149874493,-3.4E-11,0.212368691,4117.353939,100,0
1.11233176,1.983104083,-0.066029363,-0.040621349,-0.132361424,-6.8E-11,0.212179144,4119.262476,100,0
1.076435785,1.982608451,-0.070356733,-0.033761566,-0.11515616,-1E-12,0.211849322,4121.173842,100,0
1.040284396,1.982116029,-0.073686298,-0.027213024,-0.098366662,1.77E-10,0.211385605,4123.089019,100,0
1.004035007,1.981632014,-0.076074088,-0.020836056,-0.082090351,3.11E-10,0.210794375,4125.008649,100,0
0.967835896,1.981159351,-0.077577492,-0.014518156,-0.066415205,6.8E-11,0.210081974,4126.933102,100,0
0.931854737,1.980691402,-0.07941735,-0.009290867,-0.051433705,-2.14E-10,0.20925467,4128.86298,100,0
0.8961675,1.980210913,-0.078967057,-0.002550213,-0.037208221,-2.56E-10,0.208318672,4130.797929,100,0
0.86093133,1.97971898,-0.078306963,0.003194802,-0.023793054,-7.7E-11,0.207279981,4132.738044,100,0
0.826236285,1.979263427,-0.07717933,0.009269845,-0.011222631,6.7E-11,0.206144441,4134.683359,100,0
0.792172249,1.978867953,-0.07543688,0.015662169,0.0004561,5E-11,0.204917739,4136.633916,100,0
0.758819006,1.978514924,-0.073046965,0.022226622,0.011199734,1.3E-11,0.203605353,4138.589778,100,0
0.726247592,1.978168633,-0.070062349,0.02879798,0.020974582,-2.4E-11,0.202212536,4140.550962,100,0
0.694523333,1.977805715,-0.066588758,0.035199332,0.029761956,-6E-11,0.200744305,4142.517384,100,0
0.66370671,1.97742664,-0.062750663,0.04127041,0.037557786,-3.9E-11,0.199205432,4144.488866,100,0
0.633852204,1.977046164,-0.058643121,0.046908611,0.044368283,1.3E-10,0.197600436,4146.465157,100,0
0.60500578,1.976677293,-0.054349036,0.051982277,0.050203253,2.86E-10,0.195933583,4148.445983,100,0
0.577192246,1.976323102,-0.049935361,0.056378171,0.05506801,1.4E-10,0.194208883,4150.431078,100,0
0.550424755,1.975978787,-0.045454133,0.060033349,0.058970451,-1.55E-10,0.19243009,4152.42019,100,0
0.524715207,1.97563831,-0.040946653,0.062920822,0.061928481,-2.79E-10,0.190600701,4154.413065,100,0
0.500073733,1.975298903,-0.036447884,0.065047727,0.063970108,-1.19E-10,0.188723962,4156.409428,100,0
0.476479922,1.974968142,-0.030926036,0.067333206,0.065142838,4.8E-11,0.186802867,4158.408593,100,0
0.453978795,1.974665771,-0.026968608,0.067644122,0.065483274,5.8E-11,0.184840117,4160.410696,100,0
0.43252445,1.974386088,-0.022621717,0.068382675,0.06502811,2.1E-11,0.182838239,4162.415368,100,0
0.412117994,1.974079217,-0.018236347,0.068271694,0.063810665,-1.6E-11,0.18079952,4164.422316,100,0
0.392742474,1.973721475,-0.014053108,0.06733642,0.06188769,-5.3E-11,0.178725991,4166.431249,100,0
0.37437593,1.973331227,-0.01019052,0.065738855,0.059325192,-6.7E-11,0.176619466,4168.441842,100,0
0.356990888,1.972943977,-0.006673532,0.063636239,0.056189947,9.5E-11,0.174481555,4170.453791,100,0
0.34055288,1.972581559,-0.003473858,0.06116868,0.052544059,2.67E-10,0.172313672,4172.466847,100,0
0.325020434,1.9722412,-0.000546423,0.058455382,0.048445512,1.9E-10,0.170117045,4174.480826,100,0
0.310344531,1.971905496,0.00214501,0.055598531,0.04393807,-1.05E-10,0.167892731,4176.495577,100,0
0.296473157,1.971558628,0.004622795,0.052661191,0.039072438,-2.96E-10,0.165641621,4178.510959,100,0
0.283351184,1.971195614,0.00689146,0.049673467,0.033916059,-1.49E-10,0.163364457,4180.526802,100,0
0.270919522,1.970820537,0.008944127,0.046653973,0.028535727,2.6E-11,0.161061839,4182.542907,100,0
0.259113474,1.970439591,0.010770897,0.043605477,0.022987722,6.4E-11,0.158734246,4184.559065,100,0
0.247861915,1.970055927,0.012364723,0.040497819,0.017321645,2.6E-11,0.156382051,4186.575091,100,0
0.237088857,1.969668787,0.013723814,0.037308406,0.011580879,-1.1E-11,0.154005537,4188.590836,100,0
0.226712894,1.96927585,0.01485153,0.033998403,0.005798759,-4.8E-11,0.151604915,4190.606188,100,0
0.216652026,1.968875619,0.015755058,0.030541837,8.70492E-06,-6.8E-11,0.149180336,4192.621058,100,0
0.206826054,1.96846818,0.016443968,0.026934018,-0.005761989,7.3E-11,0.146731911,4194.635361,100,0
0.19716052,1.968054598,0.016929199,0.023177355,-0.011484505,2.54E-10,0.14425972,4196.649016,100,0
0.187577664,1.967607931,0.017468125,0.019840588,-0.017101838,2.12E-10,0.141763831,4198.662915,100,0
0.178033605,1.967243308,0.017474336,0.01559003,-0.022649146,-7.6E-11,0.139244304,4200.674406,100,0
0.168488751,1.966854928,0.017434479,0.011765517,-0.028043639,-3.04E-10,0.136701207,4202.682791,100,0
0.158912176,1.966429308,0.017281148,0.00808093,-0.033251173,-1.65E-10,0.134134635,4204.689396,100,0
0.149276702,1.965969202,0.016980501,0.004504199,-0.038230406,1.3E-11,0.1315447,4206.695629,100,0
0.139560974,1.965488989,0.016526361,0.001100283,-0.042940167,6.6E-11,0.12893155,4208.702436,100,0
0.12974695,1.96500505,0.015930274,-0.00205986,-0.047345438,2.9E-11,0.126295374,4210.709969,100,0
0.119820121,1.964528174,0.015212647,-0.004907674,-0.051411396,-9E-12,0.123636415,4212.717723,100,0
0.109767572,1.964061254,0.014396882,-0.007391447,-0.055110728,-4.6E-11,0.120954973,4214.724926,100,0
0.099577576,1.963601272,0.013505919,-0.009492304,-0.058418961,-6.9E-11,0.118251411,4216.730909,100,0
0.089240505,1.963142808,0.012558729,-0.011194435,-0.061315444,6.4E-11,0.115526161,4218.735306,100,0
0.078747608,1.96268103,0.011571488,-0.012514077,-0.0637868,2.49E-10,0.112779727,4220.73807,100,0
0.068092807,1.962213157,0.01055781,-0.013473328,-0.065820454,2.2E-10,0.110012693,4222.739366,100,0
0.057272152,1.961738558,0.009529219,-0.014100951,-0.067411609,-6.6E-11,0.10722572,4224.739444,100,0
0.046283994,1.961258096,0.008495762,-0.014441015,-0.068557983,-3.07E-10,0.104419557,4226.738529,100,0
0.035130182,1.960773275,0.007466514,-0.014523648,-0.069260966,-1.69E-10,0.101595037,4228.736779,100,0
0.023970553,1.960285841,0.006448785,-0.012686434,-0.069380538,1.1E-11,0.098753081,4230.734279,100,0
0.013824564,1.95979807,0.005450694,-0.009805601,-0.06832209,6.7E-11,0.095894695,4232.731068,100,0
0.004255963,1.959309756,0.004480352,-0.006672271,-0.06637254,2.9E-11,0.093020942,4234.727177,100,0
-0.00519447,1.958820917,0.003543667,-0.003629882,-0.063863911,-9E-12,0.090132964,4236.722649,100,0
-0.014729466,1.958331298,0.002646583,-0.001035105,-0.060971692,-4.6E-11,0.087231997,4238.717544,100,0
-0.024423993,1.957840532,0.001794287,0.000914372,-0.057796204,-6.8E-11,0.084319361,4240.711926,100,0
-0.034284821,1.957348423,0.000991172,0.002160958,-0.054396625,6.8E-11,0.081396464,4242.705862,100,0
-0.044289257,1.956855079,0.000240815,0.002744861,-0.050821424,2.52E-10,0.078464793,4244.699409,100,0
-0.054403549,1.95636081,-0.000453965,0.002764561,-0.047111896,2.13E-10,0.075525908,4246.692609,100,0
-0.064590773,1.955866064,-0.001091057,0.002373137,-0.043307392,-7.7E-11,0.072581428,4248.685492,100,0
-0.074815796,1.955371169,-0.001668995,0.001725016,-0.039447439,-3.02E-10,0.069633021,4250.678073,100,0
-0.085045062,1.954876325,-0.002186895,0.000983343,-0.03556584,-1.6E-10,0.066682386,4252.670359,100,0
-0.095248763,1.954381625,-0.00264447,0.000293902,-0.031698236,2E-11,0.063731242,4254.662345,100,0
-0.105400493,1.953887025,-0.003042002,-0.00023588,-0.027875618,6.5E-11,0.060781314,4256.654026,100,0
-0.115476788,1.953392514,-0.00338036,-0.000510381,-0.024127164,2.7E-11,0.057834321,4258.645393,100,0
-0.125458023,1.952897989,-0.003660973,-0.000485566,-0.020481334,-1.1E-11,0.054891965,4260.636439,100,0
-0.135327789,1.95240334,-0.003885763,-0.000145852,-0.016961343,-4.9E-11,0.051955919,4262.627159,100,0
-0.145074974,1.951908446,-0.004057125,0.000501849,-0.013592809,-6.9E-11,0.049027824,4264.617546,100,0
-0.154686755,1.951413127,-0.004177827,0.001425523,-0.010393522,8.4E-11,0.046109281,4266.607597,100,0
-0.164147094,1.950917285,-0.004250944,0.002592806,-0.007376772,2.63E-10,0.043201842,4268.597307,100,0
-0.173439376,1.950420777,-0.004279779,0.003945595,-0.004553388,1.93E-10,0.040307014,4270.586668,100,0
-0.182545887,1.949923519,-0.004267769,0.005432659,-0.001927799,-1.09E-10,0.037426248,4272.57567,100,0
-0.191450459,1.949425449,-0.004218447,0.00699325,0.000493505,-2.91E-10,0.034560943,4274.5643,100,0
-0.200140804,1.948926445,-0.00413535,0.008556633,0.002706891,-1.38E-10,0.03171244,4276.552542,100,0
-0.208607843,1.948426454,-0.004021992,0.010074282,0.004707681,3.8E-11,0.028882025,4278.540376,100,0
-0.216843795,1.947925347,-0.00388184,0.011489352,0.006491683,6E-11,0.026070925,4280.527782,100,0
-0.224839975,1.947423021,-0.003718252,0.012768507,0.00806008,2.1E-11,0.02328031,4282.514736,100,0
-0.232588924,1.946919388,-0.003534501,0.013884158,0.009411793,-1.7E-11,0.020511292,4284.501212,100,0
-0.24009917,1.946436367,-0.003583531,0.015304145,0.01057426,-5.5E-11,0.017764925,4286.485953,100,0
-0.247350742,1.94586258,-0.003265136,0.015773254,0.011485497,-5.6E-11,0.015042199,4288.472529,100,0
-0.254336134,1.945312136,-0.003059561,0.016425835,0.012194308,1.13E-10,0.012344052,4290.460924,100,0
-0.261049696,1.944799034,-0.002884076,0.016924995,0.012708246,2.81E-10,0.009671368,4292.449394,100,0
-0.2674918,1.944316971,-0.00269057,0.017179142,0.013032916,1.45E-10,0.007024966,4294.436197,100,0
-0.273661954,1.943847074,-0.002461591,0.017189687,0.013190941,-1.6E-10,0.00440561,4296.420289,100,0
-0.279562877,1.94337012,-0.002199327,0.016999457,0.013189977,-2.74E-10,0.001814008,4298.40163,100,0
-0.285197998,1.942874993,-0.001915233,0.016660836,0.013035431,-1.04E-10,-0.000749181,4300.380925,100,0
-0.290571263,1.942360148,-0.001622792,0.016220051,0.012734957,6.5E-11,-0.003283349,4302.359114,100,0
-0.295687392,1.941830522,-0.001333527,0.015713449,0.012298417,5.2E-11,-0.005787936,4304.336953,100,0
-0.300554049,1.941293163,-0.001055438,0.015164865,0.011736024,1.4E-11,-0.008262433,4306.314814,100,0
-0.305182515,1.940753898,-0.000792994,0.014593445,0.011057643,-2.4E-11,-0.010706376,4308.292709,100,0
-0.309581838,1.940215874,-0.000547939,0.014027156,0.010276345,-6.2E-11,-0.013119348,4310.270436,100,0
-0.313750822,1.939679651,-0.000320349,0.013497328,0.009412928,-2.4E-11,-0.015500976,4312.247736,100,0
-0.317683805,1.939144122,-0.000109589,0.013010263,0.008491298,1.54E-10,-0.017850927,4314.224407,100,0
-0.321389154,1.938607597,8.50416E-05,0.012546842,0.007526524,3.06E-10,-0.020168905,4316.200347,100,0
-0.324888733,1.938068643,0.000263939,0.012084861,0.006524984,7.5E-11,-0.022454649,4318.17554,100,0
-0.328204899,1.93752645,0.000427136,0.011611824,0.005492488,-2.17E-10,-0.02470793,4320.150023,100,0
-0.331351761,1.936980821,0.000574416,0.011121211,0.004439521,-2.47E-10,-0.026928542,4322.123847,100,0
-0.334338761,1.936431977,0.000705513,0.010607562,0.003378829,-5.6E-11,-0.029116307,4324.097052,100,0
-0.337175154,1.935880317,0.000820262,0.010067879,0.002322455,6.6E-11,-0.031271063,4326.069659,100,0
-0.339870657,1.935326228,0.000918696,0.009502831,0.001281248,4.3E-11,-0.033392667,4328.041668,100,0
-0.34243449,1.934769964,0.001001079,0.008916207,0.00026542,5E-12,-0.035480988,4330.01307,100,0
-0.34487516,1.934211636,0.001067886,0.008313801,-0.000715348,-3.5E-11,-0.037535906,4331.983851,100,0
-0.347200736,1.933651257,0.001119751,0.007702726,-0.001652121,-6.9E-11,-0.039557309,4333.953998,100,0
-0.349419003,1.933088808,0.001157419,0.007090948,-0.002536847,1.6E-11,-0.041545092,4335.923504,100,0
-0.351537387,1.932524286,0.001181705,0.006486817,-0.003362352,2.1E-10,-0.043499151,4337.892363,100,0
-0.353562865,1.93195772,0.001193464,0.005898547,-0.00412231,2.63E-10,-0.045419387,4339.860571,100,0
-0.355501933,1.931389159,0.001193583,0.005333807,-0.004811236,-1.4E-11,-0.047305697,4341.828125,100,0
-0.357360588,1.930818665,0.001182972,0.00479943,-0.005424488,-2.88E-10,-0.049157979,4343.795025,100,0
-0.359144297,1.9302463,0.001162562,0.004301233,-0.005958255,-1.91E-10,-0.050976127,4345.761266,100,0
-0.360857959,1.929672121,0.001133295,0.003843902,-0.006409541,-5E-12,-0.05276003,4347.726845,100,0
-0.362505881,1.929096181,0.00109612,0.003430957,-0.00677615,6.9E-11,-0.054509573,4349.691757,100,0
-0.364091753,1.928518529,0.001051986,0.003064783,-0.00705667,3.7E-11,-0.056224631,4351.656,100,0
-0.365618646,1.927939208,0.00100183,0.002746707,-0.007250445,-4E-12,-0.057905078,4353.619567,100,0
-0.367088997,1.927358256,0.000946571,0.002477113,-0.007357556,-6.8E-11,-0.059550774,4355.582456,100,0
-0.368504563,1.926775706,0.000887105,0.002256164,-0.007378733,-1.08E-10,-0.061161575,4357.544661,100,0
-0.369865968,1.926191592,0.000824292,0.002084321,-0.007315025,1.28E-10,-0.062737327,4359.506178,100,0
-0.371172813,1.925605942,0.000758954,0.00196074,-0.007167861,4.04E-10,-0.06427787,4361.467003,100,0
-0.372424328,1.925018781,0.000691875,0.001883666,-0.006939397,1.54E-10,-0.065783032,4363.427131,100,0
-0.373619551,1.924430134,0.000623788,0.001850578,-0.006632575,-5.66E-10,-0.067252638,4365.386558,100,0
-0.374757286,1.923840019,0.000555383,0.001858305,-0.006251038,-5.47E-10,-0.068686501,4367.345279,100,0
-0.375836081,1.92324845,0.000487294,0.00190188,-0.005799086,1.034E-09,-0.07008443,4369.30329,100,0
-0.37685731,1.922655421,0.000420108,0.001962094,-0.005283868,2.2E-09,-0.071446228,4371.260585,100,0
-0.377827003,1.92206092,0.000354369,0.002031682,-0.004715771,-2.422E-09,-0.072771689,4373.217159,100,0
-0.378747826,1.921464935,0.000290554,0.002106836,-0.004103629,-7.371E-09,-0.074060608,4375.173007,100,0
-0.379618588,1.920867442,0.000229087,0.002186714,-0.003454173,2.43E-09,-0.075312773,4377.128124,100,0
-0.380436057,1.92026842,0.000170337,0.002273213,-0.002773041,2.38E-08,-0.076527968,4379.082505,100,0
-0.381196132,1.919667858,0.000114618,0.002369724,-0.002065435,1.0893E-08,-0.077705974,4381.036145,100,0
-0.381894397,1.919065751,6.21925E-05,0.002480074,-0.001336374,-6.377E-08,-0.078846579,4382.989039,100,0
-0.382526361,1.918462096,1.32713E-05,0.00260775,-0.000590755,-1.10514E-07,-0.079949581,4384.941184,100,0
-0.383087562,1.91785688,-3.19829E-05,0.002755376,0.000166659,1.45412E-07,-0.081014774,4386.892575,100,0
-0.383573619,1.917250086,-7.34513E-05,0.002924397,0.000931252,3.89864E-07,-0.082041906,4388.843209,100,0
-0.383980268,1.916641692,-0.000111058,0.003114933,0.001698583,-1.96724E-07,-0.083030743,4390.793081,100,0
-0.384303382,1.916031681,-0.000144768,0.003325783,0.00246439,-1.31293E-06,-0.083981188,4392.742188,100,0
-0.384538998,1.915420032,-0.000174583,0.003554537,0.00322461,-3.54784E-07,-0.084893264,4394.690526,100,0
-0.38468333,1.914806724,-0.000200542,0.00379779,0.003975383,3.61959E-06,-0.085766573,4396.638091,100,0
-0.384732785,1.914191736,-0.000222711,0.004051404,0.004713069,4.88837E-06,-0.08660029,4398.58488,100,0
-0.384683961,1.913575044,-0.000241187,0.004310813,0.005434261,-8.75807E-06,-0.087394174,4400.530889,100,0
-0.384533655,1.912956621,-0.000256088,0.00457129,0.0061358,-2.07196E-05,-0.08815057,4402.476116,100,0
-0.384278857,1.912336442,-0.000267558,0.004828234,0.006814785,1.50601E-05,-0.088870757,4404.420556,100,0
-0.383916752,1.911714483,-0.000275757,0.005077455,0.007468599,7.23983E-05,-0.089548779,4406.364208,100,0
-0.383444653,1.91109072,-0.000280863,0.005315505,0.008094963,7.75918E-05,-0.090173606,4408.307068,100,0
-0.382859903,1.910465128,-0.000283065,0.005539818,0.008692019,2.155E-05,-0.090744633,4410.249136,100,0
-0.382159851,1.909837686,-0.000282563,0.005748597,0.009258348,-2.0232E-05,-0.091271949,4412.190407,100,0
-0.381341966,1.909208372,-0.000279566,0.005940478,0.009792908,-1.04288E-05,-0.091762414,4414.130882,100,0
-0.380403942,1.908577165,-0.000274289,0.006115311,0.010294996,3.96091E-06,-0.092215119,4416.070558,100,0
-0.379343709,1.907944045,-0.000266951,0.006272481,0.010764188,4.03397E-06,-0.092627349,4418.009435,100,0
-0.378159404,1.907308996,-0.000257772,0.006412283,0.011200398,-3.9663E-08,-0.092998978,4419.94751,100,0
-0.376849411,1.906671999,-0.000246973,0.006535014,0.011603825,-1.41107E-06,-0.093330697,4421.884785,100,0
-0.37541247,1.90603304,-0.000234773,0.006640934,0.011974865,-2.86933E-07,-0.093622832,4423.821259,100,0
-0.37384772,1.905392101,-0.000221387,0.006730181,0.012314067,3.87168E-07,-0.093875223,4425.756931,100,0
-0.372154713,1.90474917,-0.000207036,0.006802776,0.012622101,1.64721E-07,-0.094087828,4427.691802,100,0
-0.370333372,1.904104233,-0.000191923,0.006858753,0.012899769,-1.04495E-07,-0.094260763,4429.625873,100,0
-0.368383928,1.903457279,-0.000176255,0.006898003,0.013148006,-6.7394E-08,-0.094394179,4431.559143,100,0
-0.366306991,1.902808295,-0.00016023,0.006920312,0.013367819,9.136E-09,-0.094488195,4433.491614,100,0
-0.364103541,1.902157263,-0.00014402,0.006925437,0.013560259,2.4065E-08,-0.094542938,4435.423286,100,0
-0.361774884,1.901504172,-0.000127796,0.006913274,0.013726431,2.596E-09,-0.094558563,4437.354162,100,0
-0.35932254,1.900849012,-0.000111719,0.006884045,0.013867541,-7.345E-09,-0.094535247,4439.284242,100,0
-0.356748225,1.900191781,-9.59358E-05,0.006837947,0.013984881,-2.313E-09,-0.094473183,4441.213528,100,0
-0.354053912,1.899532475,-8.05752E-05,0.006775398,0.014079769,1.999E-09,-0.094372579,4443.142023,100,0
-0.35124179,1.898871093,-6.57512E-05,0.006697002,0.014153555,1.025E-09,-0.094233656,4445.069726,100,0
-0.3483142,1.898207634,-5.15621E-05,0.00660363,0.014207641,-4.44E-10,-0.094056656,4446.996639,100,0
-0.345273692,1.897542094,-3.80926E-05,0.006495972,0.014243414,-3.29E-10,-0.093841833,4448.922763,100,0
-0.342123041,1.89687447,-2.54143E-05,0.006375353,0.014262239,2.66E-10,-0.093589456,4450.8481,100,0
-0.338864821,1.896204761,-1.35871E-05,0.006243978,0.014265712,3.25E-10,-0.09329981,4452.772651,100,0
-0.335501279,1.895532965,-2.66064E-06,0.006102893,0.014255666,-1.05E-10,-0.092973191,4454.696416,100,0
-0.332035884,1.894859079,7.32707E-06,0.005949828,0.014233142,-3.19E-10,-0.092609912,4456.619398,100,0
-0.328473976,1.894183102,1.63525E-05,0.005785436,0.014198115,-1.23E-10,-0.092210297,4458.541596,100,0
-0.32481833,1.89350504,2.44023E-05,0.005621517,0.014152439,7.5E-11,-0.091774681,4460.463013,100,0
-0.321064191,1.892824905,3.14666E-05,0.005476181,0.014102867,5.7E-11,-0.091303412,4462.383649,100,0
-0.317202932,1.892142711,3.75408E-05,0.005357816,0.014058417,1E-11,-0.090796851,4464.303505,100,0
-0.313231851,1.891458474,4.26372E-05,0.005264071,0.014024191,-3.2E-11,-0.090255367,4466.222582,100,0
-0.309154074,1.89077222,4.67804E-05,0.005190437,0.014001415,-6.8E-11,-0.089679343,4468.14088,100,0
-0.304973945,1.890083966,5.00028E-05,0.005131555,0.01399029,6E-12,-0.089069169,4470.0584,100,0
-0.300695102,1.889393707,5.23456E-05,0.005082456,0.013991231,2.05E-10,-0.088425247,4471.975141,100,0
-0.296319962,1.888701434,5.38548E-05,0.005037746,0.014005106,2.67E-10,-0.087747985,4473.891102,100,0
-0.291851041,1.888007137,5.45805E-05,0.004990769,0.01403236,-2.8E-11,-0.087037803,4475.806282,100,0
