Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.253435561,18.19455007,0.033200873,-2.576421625,129.3666522,210.1513551,0.018616455,-0.242850009,1.413646163
-0.253048856,18.17227533,0.033407286,-2.572838432,129.5265627,210.2411244,0.018740913,-0.243713429,1.420798193
-0.252279002,18.15144214,0.033596375,-2.569257471,129.6860293,210.331269,0.018865512,-0.244688709,1.42830808
-0.25099869,18.13368823,0.033764565,-2.565669856,129.8439216,210.4214119,0.018989553,-0.245537522,1.435065182
-0.249439665,18.11826463,0.033911313,-2.562066427,130.0023509,210.5125871,0.019114548,-0.246391668,1.44158094
-0.247982173,18.10303007,0.034037286,-2.558444437,130.1603789,210.6041675,0.019239684,-0.247326914,1.447818115
-0.246870467,18.08617079,0.034142495,-2.554809242,130.3169695,210.6955628,0.019364141,-0.248331109,1.453396493
-0.246020232,18.06733455,0.034226524,-2.551169999,130.4740236,210.7882301,0.01948965,-0.249108737,1.459296651
-0.245108562,18.04756251,0.034290215,-2.547533088,130.63065,210.8812943,0.019615244,-0.249982197,1.466780387
-0.243853148,18.02832113,0.034336947,-2.543898333,130.7868352,210.9747466,0.019740904,-0.250959401,1.474087267
-0.242191623,18.01045841,0.034371822,-2.540260054,130.941439,211.0680472,0.019865793,-0.251914031,1.48068008
-0.240271812,17.99373407,0.0344003,-2.536611415,131.096558,211.1625575,0.019991639,-0.252752265,1.487929478
-0.238329216,17.97715898,0.03442734,-2.532948963,131.2512488,211.2574693,0.020117522,-0.25367752,1.493898778
-0.236534722,17.95978847,0.034456171,-2.529274389,131.4055158,211.3527851,0.020243438,-0.254688839,1.498867295
-0.234892142,17.94134838,0.034488141,-2.525592597,131.5581077,211.4480331,0.020368514,-0.255529648,1.50467247
-0.233258347,17.92231288,0.034523727,-2.521907825,131.7113045,211.5444298,0.020494483,-0.256374864,1.510467793
-0.231479033,17.90348179,0.034563411,-2.51822074,131.8640481,211.6412178,0.020620417,-0.257318076,1.51573208
-0.229510159,17.88541025,0.034607663,-2.514528288,132.0151774,211.7377194,0.020745377,-0.258306408,1.521261073
-0.227434969,17.86807688,0.034656712,-2.510825933,132.1668077,211.8355793,0.020871223,-0.259082291,1.52628288
-0.225308389,17.8516586,0.03471247,-2.507110669,132.3179876,211.9338374,0.02099551,-0.259942672,1.529942638
-0.222801618,17.83957363,0.034780252,-2.503380315,132.4687233,212.0324966,0.021114485,-0.260885986,1.533304682
-0.219897571,17.83281336,0.034864509,-2.49963123,132.6177566,212.1309877,0.021211645,-0.261697556,1.536746059
-0.216938035,17.8291233,0.034966968,-2.495860826,132.7674759,212.2308065,0.021299538,-0.262442538,1.539225605
-0.214308114,17.82529193,0.035085194,-2.492070255,132.9168453,212.331095,0.021384556,-0.26327647,1.540789366
-0.212221459,17.81912009,0.035213242,-2.48826515,133.0646879,212.4310779,0.02146928,-0.264187025,1.542880791
-0.210618422,17.81031204,0.035342968,-2.484453155,133.2131361,212.5326073,0.021555377,-0.26483493,1.544268191
-0.209234183,17.80013447,0.03546606,-2.480639667,133.3611955,212.6345872,0.021641882,-0.265582538,1.545110028
-0.207800728,17.79029646,0.035576128,-2.476824982,133.5088482,212.7370051,0.021728782,-0.266432272,1.546521353
-0.20621704,17.78184838,0.035669747,-2.473004923,133.6547819,212.8391812,0.021815493,-0.267186671,1.547414858
-0.20457779,17.77472453,0.035745872,-2.469174263,133.8013897,212.942777,0.02190341,-0.267842487,1.546996552
-0.203072914,17.76805892,0.035804585,-2.465330446,133.9476005,213.0468227,0.0219917,-0.268580578,1.545919768
-0.201843097,17.76090186,0.035846213,-2.461475175,134.0934204,213.151323,0.022080362,-0.269398723,1.544772275
-0.200887709,17.75282034,0.035871113,-2.457613134,134.2374038,213.2557101,0.022168884,-0.269913512,1.542881979
-0.200078646,17.74405914,0.035880064,-2.453748997,134.3821863,213.361416,0.022258483,-0.270508251,1.540577835
-0.19925544,17.73525007,0.035874761,-2.449884828,134.5265531,213.4675645,0.022348412,-0.271192847,1.539377422
-0.198324255,17.72693332,0.035858146,-2.446019474,134.6691598,213.5733967,0.022437999,-0.271779095,1.537412753
-0.197303261,17.71922649,0.035833891,-2.442150055,134.8124416,213.6807326,0.022528766,-0.272246815,1.534416393
-0.196294295,17.71182208,0.035805601,-2.438274353,134.955303,213.7885134,0.022619827,-0.272797788,1.531568483
-0.195402794,17.70425962,0.035776178,-2.434392437,135.0977469,213.8967413,0.022711181,-0.273430257,1.528070378
-0.194670328,17.69625226,0.03574738,-2.430506592,135.2382865,214.0047796,0.022802209,-0.273746405,1.523711238
-0.194060436,17.68784926,0.035719917,-2.426619856,135.3796299,214.1142064,0.022894289,-0.274137664,1.519452208
-0.193493751,17.67935625,0.035693976,-2.422734276,135.5205394,214.2240738,0.022986617,-0.274613269,1.515559928
-0.192904909,17.67110097,0.035669647,-2.418850039,135.6596347,214.3335596,0.023078448,-0.274968588,1.510973044
-0.192284986,17.66321584,0.035646971,-2.41496591,135.799406,214.4446139,0.023171395,-0.275201789,1.505805736
-0.19168116,17.65557477,0.03562582,-2.411080555,135.9387355,214.5561084,0.023262857,-0.275513286,1.501148961
-0.191155129,17.64841287,0.035605997,-2.407194195,136.0763612,214.6670438,0.023351058,-0.275886871,1.495549356
-0.190616578,17.6455905,0.035591174,-2.403313595,136.2145426,214.7797347,0.023344934,-0.275931978,1.489563775
-0.189975981,17.64867715,0.035585535,-2.399450595,136.3522942,214.892877,0.023281484,-0.276066581,1.486389747
-0.189133364,17.65570695,0.03558703,-2.395611531,136.4896527,215.0064992,0.023176606,-0.276314204,1.485078216
-0.187945665,17.66425903,0.035594559,-2.391799264,136.62528,215.1197909,0.023069543,-0.276449876,1.484726584
-0.186302521,17.67234991,0.03561002,-2.388016839,136.7616927,215.2347575,0.022961725,-0.27654314,1.485468524
-0.184174475,17.67878985,0.035635577,-2.38426782,136.8977689,215.3502423,0.02285408,-0.276776426,1.487887246
-0.181585947,17.68341281,0.035670928,-2.380555495,137.0322712,215.4652432,0.022747588,-0.27711327,1.490827198
-0.178565938,17.68689302,0.035712401,-2.376882126,137.1673825,215.5820334,0.022640509,-0.277240782,1.494288921
-0.175125239,17.69022496,0.03575398,-2.373248204,137.3021168,215.6992983,0.022533679,-0.277524111,1.499295067
