Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.039905745,15.62195236,0.035025913,-5.156943017,28.48658944,184.1940222,0.026899011,-0.142398818,1.751605424
-0.038161006,15.60478023,0.03504231,-5.15266616,28.41169685,184.0566639,0.026974129,-0.14295111,1.755149422
-0.036412869,15.58744559,0.035059452,-5.148384248,28.33698268,183.9183039,0.02705002,-0.143534269,1.760293174
-0.034650084,15.56997538,0.035077309,-5.144097913,28.26272685,183.7798811,0.027126099,-0.144358001,1.763631132
-0.03284641,15.5524913,0.035095715,-5.139807372,28.18994346,183.6419808,0.027202229,-0.144801484,1.768880006
-0.030984127,15.53511375,0.035114674,-5.135512171,28.11716427,183.5031592,0.027278994,-0.145479986,1.773187915
-0.029065363,15.5178846,0.035134217,-5.131211395,28.04548446,183.3650779,0.027355532,-0.146200074,1.777226849
-0.027115629,15.50074715,0.035154298,-5.126904154,27.97418618,183.225867,0.027432917,-0.146729944,1.782275522
-0.025164012,15.48359368,0.035174821,-5.122590015,27.9033433,183.0866049,0.027510434,-0.147504479,1.785273252
-0.023228964,15.46634571,0.035195421,-5.118269079,27.83379714,182.9480147,0.027587766,-0.148096989,1.790680373
-0.021308904,15.44899866,0.035215803,-5.113941707,27.76443971,182.8083776,0.027665782,-0.148718662,1.794435554
-0.019347429,15.43186624,0.035236681,-5.109608143,27.69600642,182.6696217,0.027743373,-0.149575971,1.798613792
-0.017139856,15.4164425,0.035260824,-5.105267409,27.62814073,182.5296235,0.027820031,-0.15004504,1.803254044
-0.01463823,15.40321914,0.035291157,-5.100916795,27.56072303,182.3895772,0.02789589,-0.150766443,1.806376081
-0.012012747,15.39132826,0.03532958,-5.096553764,27.49443043,182.2503104,0.02797,-0.151485658,1.811995662
-0.009508193,15.37936171,0.035375854,-5.09217788,27.42847425,182.1098439,0.028045297,-0.152057442,1.815502786
-0.007287763,15.36628795,0.035427306,-5.087791382,27.36294428,181.9692941,0.028120949,-0.152886996,1.819857789
-0.005347269,15.35195526,0.035479984,-5.08339794,27.29876395,181.8294402,0.028197022,-0.153464096,1.824069427
-0.003535538,15.33699046,0.035530159,-5.079000363,27.23470537,181.6884891,0.028274161,-0.154149821,1.827170241
-0.00167831,15.32226807,0.035575337,-5.074598922,27.17163282,181.548448,0.028351231,-0.154996193,1.83247411
0.000310758,15.30833098,0.035614722,-5.070191418,27.10906594,181.4071385,0.028429776,-0.15553949,1.835680634
0.002392706,15.29512452,0.035648454,-5.065774837,27.04693504,181.2657806,0.028508668,-0.156346307,1.840402279
0.00444785,15.28213866,0.035677009,-5.061347437,26.98603008,181.1252481,0.028587698,-0.157037617,1.844072745
0.006370183,15.26881588,0.035700542,-5.05690981,26.92538509,180.9835192,0.028667917,-0.157685932,1.847103617
0.008134267,15.25491386,0.035718847,-5.052464301,26.86516854,180.8417362,0.028748464,-0.158598495,1.851513424
0.009808214,15.24060584,0.035731928,-5.048013315,26.80643945,180.7007113,0.028829318,-0.159115676,1.853933313
0.011495528,15.22630812,0.035740241,-5.043557732,26.74772261,180.5585884,0.028911083,-0.159876828,1.859023668
0.013263584,15.21236863,0.035745088,-5.039096486,26.69012254,180.417409,0.028992743,-0.160648624,1.862500656
0.015107722,15.19885297,0.03574814,-5.034627437,26.63291391,180.2749642,0.02907565,-0.161258971,1.866276972
0.016959207,15.1855366,0.035750992,-5.030148858,26.57613409,180.1324815,0.029158827,-0.162141073,1.870294086
0.018740204,15.17209027,0.03575478,-5.025660517,26.52074435,179.9908627,0.029242058,-0.162729348,1.872413988
0.02041135,15.1583122,0.03575987,-5.02116366,26.4654738,179.8480599,0.029326278,-0.16345071,1.877070171
0.021994799,15.14424009,0.035766326,-5.016660039,26.41122031,179.7062932,0.029410194,-0.164279236,1.879557141
0.02355147,15.13010427,0.035774005,-5.012150689,26.35746864,179.5631911,0.029495373,-0.164843196,1.883657898
0.025132141,15.11615152,0.035782972,-5.007635317,26.30414541,179.4200666,0.029580759,-0.165687323,1.887172749
0.026747897,15.10248408,0.035793455,-5.003112604,26.25213502,179.2779118,0.029665976,-0.166323487,1.890055748
0.028363024,15.08900865,0.035805596,-4.998581147,26.20033868,179.134509,0.029752203,-0.167009297,1.894238421
0.029925288,15.07551586,0.035819378,-4.994040366,26.14947876,178.9922308,0.029837962,-0.1678788,1.895948195
0.031398812,15.06183305,0.035834296,-4.989490785,26.09921236,178.8485542,0.029924951,-0.168398177,1.900412258
0.032786937,15.04792655,0.03584977,-4.984933581,26.04936975,178.7048608,0.030011962,-0.169198811,1.902912223
0.034159496,15.03411134,0.035866052,-4.980369786,26.00077712,178.5622242,0.030098256,-0.16984816,1.906260313
0.035712456,15.0216943,0.035885169,-4.975799008,25.95247408,178.4182834,0.030176865,-0.170484712,1.909849013
0.037506778,15.01115008,0.035909336,-4.971218904,25.90504363,178.2755419,0.030249392,-0.171363304,1.91233401
0.039407955,15.00179666,0.035940112,-4.966626905,25.85827433,178.1313338,0.030307948,-0.171837438,1.91710194
0.041205262,14.99244622,0.03597745,-4.962022191,25.81191374,177.9870837,0.03036583,-0.172601622,1.919441406
0.042746647,14.98217339,0.036019295,-4.957406526,25.76674258,177.8439237,0.030423471,-0.173254302,1.923740034
0.04402343,14.97077494,0.03606255,-4.952783341,25.72190537,177.6993768,0.030482408,-0.173857292,1.926886324
0.045162827,14.95874217,0.036104154,-4.948155664,25.67788715,177.556076,0.030541252,-0.17474082,1.930035352
0.046328622,14.94683941,0.036142072,-4.943524331,25.63458941,177.4112837,0.030601806,-0.175190521,1.934479244
0.047618765,14.93559927,0.036175724,-4.938887703,25.5917049,177.2664833,0.030662741,-0.17594162,1.936729302
0.049013578,14.92504704,0.036205361,-4.934242978,25.54998423,177.1228654,0.030723915,-0.176605166,1.942193325
0.050411104,14.91476908,0.036231679,-4.929588163,25.50864189,176.9778355,0.030786383,-0.177198141,1.945072531
0.051707093,14.9042496,0.036254965,-4.924923333,25.46808488,176.8341053,0.030848656,-0.17808237,1.949182689
0.052861602,14.89320358,0.036275152,-4.920250431,25.42828426,176.6888435,0.030912604,-0.178510914,1.952921493
0.053923599,14.8817187,0.036292124,-4.915571874,25.38888998,176.5435721,0.030976893,-0.179242773,1.955959019
0.054987542,14.87014485,0.036306075,-4.910888968,25.35064355,176.3995454,0.031041297,-0.179888118,1.96097047
0.056131772,14.85883271,0.03631793,-4.906201183,25.31280166,176.254085,0.031106965,-0.180468231,1.963581368
0.057369194,14.84791444,0.036328933,-4.901506664,25.27573362,176.1099902,0.031172347,-0.181341778,1.969046249
0.058648115,14.83724219,0.036340518,-4.896803541,25.23944681,175.9643511,0.031239329,-0.181767854,1.972303068
0.059894003,14.82652387,0.036353616,-4.8920911,25.20356225,175.8187116,0.031306605,-0.182503196,1.976139105
0.061054974,14.8155252,0.036368524,-4.887370101,25.16882631,175.6743703,0.031373887,-0.18312813,1.979911317
0.062134403,14.80421282,0.036385101,-4.88264212,25.13449868,175.5285629,0.031442385,-0.183705282,1.982335693
0.063178522,14.79275388,0.036402939,-4.87790843,25.10094807,175.3841697,0.031510527,-0.184549902,1.986950278
0.064242764,14.78138384,0.036421863,-4.873169202,25.06818376,175.2382198,0.031580168,-0.184974374,1.98900517
0.065352422,14.77025426,0.036441779,-4.868423477,25.03581917,175.0922862,0.031650054,-0.18571826,1.993521896
0.0664882,14.75933996,0.03646282,-4.863669877,25.00462582,174.947714,0.031719835,-0.186312511,1.996069087
0.06760416,14.74847912,0.036484913,-4.858907505,24.97382729,174.8016547,0.031790761,-0.18690109,1.99888669
0.068655047,14.73748843,0.03650769,-4.854136462,24.94382802,174.6570544,0.031861271,-0.187707479,2.001713233
0.069627403,14.72628187,0.036530558,-4.849357691,24.91459826,174.5108794,0.031933163,-0.188136361,2.002885553
0.070541074,14.71491707,0.036552751,-4.84457231,24.8857629,174.364727,0.032005261,-0.188888157,2.006206958
0.071451466,14.70364659,0.036574324,-4.839780945,24.85814022,174.2199925,0.032077178,-0.189425046,2.006820927
0.072471552,14.69322242,0.03659631,-4.834983075,24.83087888,174.0737545,0.032150505,-0.190022348,2.009861253
0.073627615,14.68388624,0.036619956,-4.830177035,24.80446,173.9290215,0.03222365,-0.190770812,2.011046661
0.07483272,14.6752199,0.036646144,-4.825361244,24.77877217,173.7826909,0.032299094,-0.191212881,2.012592326
0.075953502,14.66652806,0.03667475,-4.820535423,24.75347005,173.6363689,0.032375087,-0.191984851,2.014097084
0.076899212,14.65727637,0.036704583,-4.815700997,24.72943816,173.4914929,0.032451774,-0.192453755,2.013800377
0.077668248,14.64736057,0.036733696,-4.810860406,24.70570957,173.3450697,0.032530054,-0.193069636,2.01558954
0.078341946,14.63708232,0.036760352,-4.806015767,24.68288552,173.2001873,0.032608415,-0.193746906,2.01465646
0.079025555,14.62691633,0.036783371,-4.80116778,24.66073879,173.0537009,0.032688893,-0.194210892,2.016091288
0.079782632,14.61720669,0.036802583,-4.796315586,24.63897667,172.9072462,0.032769861,-0.195014609,2.01566985
0.080606192,14.60799852,0.036818389,-4.791457608,24.61856856,172.7623092,0.032851464,-0.195408918,2.015522023
0.081431461,14.59906591,0.036831327,-4.786592802,24.59839207,172.6158075,0.03293452,-0.196056406,2.015302553
0.082186167,14.59009535,0.036841675,-4.781721455,24.57920219,172.4708898,0.033017652,-0.196649497,2.013362309
0.082834077,14.58090391,0.036849209,-4.77684508,24.56061408,172.3243423,0.033102722,-0.197135437,2.013449999
0.083397122,14.57153664,0.036853627,-4.771965533,24.54264542,172.1794499,0.033187333,-0.197926816,2.010828838
0.083934223,14.56222231,0.036854628,-4.767083988,24.52565117,172.0328768,0.033274327,-0.198254026,2.010790509
0.084500896,14.55320745,0.036852436,-4.762200428,24.50903723,171.8863411,0.03336173,-0.198927239,2.008819278
0.085116079,14.54460651,0.03684757,-4.75731391,24.4935125,171.7414446,0.033449187,-0.199415379,2.007386734
0.085751575,14.53634157,0.036840712,-4.75242342,24.47849719,171.5949006,0.033538391,-0.199928173,2.005800497
0.086358188,14.52821028,0.036832416,-4.747528709,24.46420403,171.4500498,0.033627167,-0.200607769,2.002724854
0.086896261,14.52002367,0.036822818,-4.7426306,24.45079101,171.303499,0.033718086,-0.200952784,2.001518523
0.08736271,14.51171276,0.036811872,-4.737730623,24.43775404,171.1569816,0.033809368,-0.201645647,1.997588178
0.087787587,14.503356,0.036799277,-4.732830257,24.42592681,171.0121529,0.033900662,-0.201996599,1.996534949
0.088213338,14.49509939,0.036784994,-4.727930307,24.41449843,170.8656526,0.033993522,-0.202523544,1.993406516
0.088668919,14.48705236,0.036769103,-4.723030767,24.40391419,170.7208954,0.034085954,-0.203061941,1.99119698
0.089151521,14.47920823,0.036751857,-4.718131231,24.39409948,170.574427,0.034180288,-0.20342037,1.988758103
0.089636946,14.47144925,0.036733519,-4.713231521,24.38465792,170.4279983,0.034274932,-0.204132002,1.985216173
0.090096454,14.46362347,0.036714112,-4.708332115,24.3765653,170.2833184,0.034369502,-0.204323735,1.983398049
0.090521145,14.455636,0.036693572,-4.70343412,24.36874301,170.1369362,0.03446546,-0.204858742,1.978880287
0.090926001,14.4475032,0.036671581,-4.698538828,24.36190476,169.9923496,0.034560914,-0.205223991,1.977660022
0.091344059,14.43979128,0.036648276,-4.693647605,24.35570725,169.8460358,0.034636931,-0.205580319,1.974091002
0.091914214,14.43628142,0.036627949,-4.688765732,24.35012725,169.7015565,0.034696619,-0.206119224,1.972579738
0.092666593,14.43827934,0.036616184,-4.683902186,24.34555681,169.5553024,0.034672152,-0.206310291,1.973504758
0.093607997,14.44404633,0.03661377,-4.679062961,24.34135441,169.4090348,0.034630269,-0.206892117,1.977030956
0.094802918,14.45143707,0.036621385,-4.67425278,24.33828198,169.2644832,0.034575403,-0.207156017,1.985080867
0.096363866,14.45862721,0.036641395,-4.669477451,24.33569716,169.1180567,0.034520384,-0.207657312,1.993069787
0.098404037,14.46449137,0.036675891,-4.664742752,24.33387236,168.9733357,0.034466779,-0.208211431,2.00543902
0.101007248,14.46874076,0.036724979,-4.660051708,24.33290442,168.8267451,0.034413439,-0.208671244,2.018239108
0.104187087,14.47175005,0.036785345,-4.655402384,24.33232674,168.6819033,0.034361146,-0.209548438,2.031775321
0.107855172,14.47418478,0.036851166,-4.650788329,24.33297498,168.5352268,0.034309566,-0.209977895,2.047235225
0.111857953,14.47663802,0.036915816,-4.646201612,24.33399356,168.3885279,0.034258399,-0.21081821,2.060324943
0.116046533,14.47941074,0.036972884,-4.641636362,24.33590428,168.2436233,0.03420889,-0.211512257,2.076534266
0.120343569,14.48248547,0.037017168,-4.63709048,24.3385352,168.0968954,0.034159569,-0.212251158,2.09128892
0.124767427,14.48569294,0.037044811,-4.632564729,24.34168646,167.9519656,0.034111497,-0.213180605,2.107471469
0.12940103,14.48890062,0.037053778,-4.628060314,24.34592662,167.8052131,0.03406407,-0.213798412,2.125348998
0.134335242,14.49208237,0.037044312,-4.62357661,24.35053788,167.6584382,0.034017081,-0.214794074,2.142181474
0.139603522,14.49525921,0.037018703,-4.619110249,24.35616264,167.513498,0.033971979,-0.215457235,2.162713241
0.145160695,14.49840883,0.036980925,-4.614655851,24.36237955,167.3667196,0.033926949,-0.21632686,2.180952741
0.150907799,14.50145644,0.036935655,-4.610207777,24.36923784,167.2217793,0.033883373,-0.217205252,2.200294598
0.156737604,14.50431089,0.036887473,-4.605761742,24.3770573,167.0750148,0.033840349,-0.217924334,2.219003365
0.162577839,14.50692303,0.036840141,-4.601315288,24.38514661,166.930088,0.033798326,-0.218992493,2.236234091
0.168397041,14.50932331,0.03679621,-4.596866986,24.39456511,166.7833601,0.033757352,-0.219542743,2.255493191
0.174189103,14.51160735,0.036757383,-4.592415146,24.40435445,166.636632,0.033716859,-0.220439073,2.272118911
0.179941579,14.51388771,0.0367246,-4.587956952,24.4148961,166.4918,0.033678031,-0.221164699,2.290589486
0.185614513,14.51622261,0.036698613,-4.583488545,24.42627941,166.3451422,0.033639647,-0.221879437,2.307272204
0.19114515,14.51859222,0.036679924,-4.579005845,24.43804362,166.2003684,0.033602451,-0.22276628,2.322880643
0.196464136,14.52091959,0.036668696,-4.574505499,24.45101744,166.0537957,0.033566213,-0.223279824,2.33885148
0.201520495,14.52312103,0.036664733,-4.569985307,24.4643621,165.9072315,0.033530477,-0.224115309,2.351488873
0.206289236,14.52516141,0.036667197,-4.565443943,24.47856267,165.7626159,0.033496615,-0.224602272,2.366372144
