Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_acc_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,engine.engine_rpm,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance
-6.383561096,2.350877438,-0.003399917,0.01843946,0.052248096,3936.749825,-0.00912725,-0.199045713
-6.381271024,2.3500613,-0.004426111,0.019150885,0.054207301,3939.938379,-0.009132747,-0.199767226
-6.378621567,2.35005034,-0.005538793,0.019690811,0.056071314,3943.088775,-0.0091285,-0.200522334
-6.376166603,2.340058915,0.008113758,0.019000306,0.058769415,3940.706981,-0.009092481,-0.201311618
-6.373974008,2.305931591,0.006388399,0.015558983,0.065242819,3939.715672,-0.009040166,-0.202133409
-6.37087771,2.271529657,0.010152062,0.012976056,0.071931618,3941.890943,-0.008986661,-0.202984477
-6.366566751,2.247585587,0.01255463,0.012591815,0.077115243,3945.676122,-0.008933244,-0.20388259
-6.361242058,2.236685478,0.011991373,0.014141532,0.080149967,3950.241744,-0.008879743,-0.204840548
-6.355308547,2.236800719,0.008866658,0.016725002,0.081237176,3954.809467,-0.008826246,-0.205816551
-6.349174486,2.243421197,0.004298003,0.01933858,0.081104965,3958.8726,-0.008772759,-0.206807608
-6.343103354,2.251955432,-0.000396497,0.021246464,0.080573167,3962.270996,-0.008719283,-0.207811071
-6.337167825,2.259153625,-0.004235161,0.022090443,0.080243593,3965.09575,-0.008665822,-0.208824475
-6.331307101,2.263461574,-0.006774643,0.022025574,0.080386187,3967.563299,-0.008612377,-0.209845376
-6.325348988,2.26474259,-0.008060983,0.021502031,0.081015887,3969.906414,-0.008558951,-0.210871254
-6.319066148,2.26372815,-0.008448561,0.020913158,0.082018971,3972.302672,-0.008505548,-0.211899492
-6.312281144,2.261475253,-0.008383391,0.020542576,0.083233636,3974.843754,-0.008452256,-0.21294632
-6.304905982,2.258978041,-0.008253193,0.020502721,0.084503886,3977.54601,-0.00839891,-0.214031682
-6.296940857,2.256952362,-0.008279753,0.020733313,0.085706117,3980.371109,-0.008345593,-0.215111034
-6.288462908,2.25573923,-0.008531349,0.020953482,0.086752431,3983.257793,-0.008292309,-0.216181717
-6.279612031,2.255343359,-0.008950464,0.021163655,0.087593677,3986.148808,-0.008239134,-0.217241138
-6.269466152,2.277603204,-0.039670671,0.023064135,0.086648294,4000.234844,-0.008186594,-0.218286776
-6.257865223,2.349474736,-0.03829774,0.030013871,0.078047596,4011.185222,-0.008134672,-0.219316189
-6.246901609,2.419034476,-0.047320285,0.03473287,0.069041846,4015.579116,-0.008082835,-0.220327632
-6.237336908,2.466392539,-0.05272944,0.034531722,0.063402001,4016.753605,-0.008030976,-0.221320469
-6.228808675,2.488223748,-0.051748242,0.029894472,0.062376548,4016.333186,-0.007979182,-0.222344399
-6.2205222,2.488661016,-0.045420993,0.023192761,0.065307824,4015.817438,-0.007927288,-0.223357978
-6.211572125,2.475892621,-0.035961122,0.016725102,0.070586969,4016.228302,-0.007875378,-0.224348242
-6.201348698,2.458540802,-0.025972891,0.011892346,0.076570561,4017.943367,-0.007823455,-0.225312246
-6.189676074,2.443188406,-0.017474814,0.00916919,0.082085914,4020.834624,-0.007771521,-0.226246779
-6.176743186,2.433345007,-0.011409392,0.008327667,0.08654998,4024.491224,-0.007719578,-0.227148696
-6.162962999,2.429658035,-0.007719206,0.008602266,0.089841335,4028.440635,-0.007667631,-0.228015099
-6.148838576,2.430869053,-0.005731441,0.009418929,0.092104834,4032.306733,-0.00761568,-0.228843402
-6.134704282,2.43491789,-0.004591486,0.010152944,0.093646122,4035.878159,-0.007563812,-0.229682688
-6.120728065,2.439759873,-0.003576562,0.010438472,0.094793078,4039.109038,-0.007511865,-0.230489064
-6.106922439,2.443882108,-0.002225771,0.01023802,0.095812554,4042.065197,-0.007459922,-0.231250508
-6.093192946,2.4464723,-0.000388585,0.00964872,0.096868106,4044.863606,-0.007407984,-0.231964997
-6.079435634,2.447391837,0.001848065,0.008877991,0.097986226,4047.621374,-0.007356298,-0.232630494
-6.064392108,2.47199215,-0.030884812,0.010475305,0.097228524,4063.4913,-0.007311038,-0.233244956
-6.047668285,2.551964199,-0.026230001,0.018486573,0.087751617,4075.940316,-0.007275662,-0.233806777
-6.03175752,2.629776759,-0.034113064,0.024503946,0.077536748,4080.996974,-0.007242413,-0.234333101
-6.017664739,2.683775566,-0.038637106,0.025181029,0.070604123,4082.428207,-0.007209136,-0.234852413
-6.005137161,2.710243474,-0.036638924,0.020697568,0.068215176,4081.989816,-0.007175849,-0.235321543
-5.993423967,2.713189619,-0.029154252,0.0132481,0.06943408,4081.328728,-0.007142555,-0.235741031
-5.981467871,2.700954627,-0.018415528,0.005601581,0.072966234,4081.608788,-0.007109253,-0.236110486
-5.968362499,2.682642573,-0.007106322,-2.62179E-05,0.078069948,4083.304241,-0.007075946,-0.236428808
-5.953957957,2.665508853,0.00255065,-0.003480444,0.082720987,4086.331941,-0.007042634,-0.236694591
-5.938403451,2.653805575,0.009466329,-0.004937387,0.086212638,4090.275239,-0.007009368,-0.236913174
-5.922159762,2.648758797,0.013601322,-0.004885918,0.08829865,4094.624326,-0.006976055,-0.237132904
-5.905714777,2.649405075,0.01562005,-0.004024055,0.089093653,4098.949496,-0.006942742,-0.237296735
-5.889437137,2.653645643,0.016433755,-0.003066925,0.088928055,4102.990359,-0.006909431,-0.237404167
-5.873534974,2.659195507,0.016872847,-0.002464066,0.088197544,4106.663836,-0.006876121,-0.237454922
-5.858056208,2.664218212,0.017494933,-0.002466875,0.087247501,4110.019249,-0.006842816,-0.237448844
-5.842972094,2.667632966,0.018535826,-0.00294485,0.086282909,4113.175,-0.006809515,-0.23738581
-5.828170791,2.669159213,0.019955646,-0.003574222,0.085375145,4116.259008,-0.006776355,-0.237283512
-5.812912634,2.681399276,0.003780715,-0.002979833,0.083432281,4125.987122,-0.006746759,-0.237169809
-5.79688861,2.720705673,0.006533191,0.000862548,0.077324354,4134.077901,-0.006724038,-0.236998818
-5.781396814,2.759496281,0.002704892,0.003647989,0.070779028,4138.502969,-0.006702396,-0.236771485
-5.766982798,2.786818429,0.000207209,0.003844667,0.065599209,4141.114413,-0.006680753,-0.236489455
-5.753542277,2.800448971,0.000707529,0.00170142,0.062458313,4142.786055,-0.006659109,-0.236154351
-5.740789875,2.802237115,0.003740183,-0.002487444,0.060297514,4144.348487,-0.006637464,-0.235767442
-5.728167835,2.796128568,0.008253581,-0.00810741,0.058776662,4146.392881,-0.006615851,-0.235378768
-5.714855628,2.786874692,0.01306099,-0.011397843,0.060085661,4149.169057,-0.00659421,-0.234955624
-5.701267753,2.778340241,0.016973872,-0.013707072,0.060763373,4152.622302,-0.00657257,-0.234482206
-5.687455304,2.772662499,0.019434297,-0.015122796,0.060522859,4156.532529,-0.006550933,-0.233958677
-5.673567659,2.770396553,0.020428321,-0.01581112,0.059351472,4160.638534,-0.0065293,-0.233385351
-5.65980457,2.770987492,0.020302737,-0.016041053,0.05739726,4164.724884,-0.006507671,-0.232762721
-5.646368764,2.773328216,0.019544281,-0.016289231,0.054864735,4168.662292,-0.006486076,-0.23212506
-5.633463353,2.776242248,0.018586212,-0.01654558,0.051941583,4172.414872,-0.00646446,-0.231472468
-5.621092026,2.778826275,0.017723109,-0.016892079,0.048840444,4176.011345,-0.006442851,-0.230772853
-5.609187179,2.780555777,0.017075763,-0.017308386,0.045720311,4179.513308,-0.006421249,-0.230027032
-5.597677753,2.781310897,0.016622661,-0.017849399,0.042641741,4182.987167,-0.006399903,-0.229235799
-5.586506007,2.782721632,0.014148379,-0.018387265,0.039391354,4187.271996,-0.006383711,-0.228399919
-5.575635956,2.787020235,0.013909447,-0.018416481,0.035696087,4191.401954,-0.006373788,-0.227554419
-5.565199162,2.791221347,0.012771979,-0.018504876,0.031832204,4195.139722,-0.00636438,-0.226701147
-5.555210625,2.79415253,0.011653023,-0.018807467,0.028046491,4198.697987,-0.006354983,-0.225807895
-5.545657632,2.795584939,0.010761068,-0.019538997,0.024431396,4202.170559,-0.006345597,-0.224876363
-5.536592679,2.795736747,0.010082635,-0.020356532,0.020953525,4205.645965,-0.006336223,-0.223908194
-5.527926497,2.795095324,0.00952056,-0.021125521,0.017596434,4209.184047,-0.00632686,-0.222904953
-5.519569305,2.794154834,0.008956695,-0.021732749,0.014343856,4212.80446,-0.006317522,-0.221917857
-5.511479899,2.793290583,0.008284471,-0.022268377,0.011168172,4216.501639,-0.006308187,-0.220918933
-5.503715188,2.792716955,0.007470105,-0.022648553,0.008022395,4220.253093,-0.006298864,-0.219889521
-5.496294294,2.792496948,0.006519348,-0.022806929,0.004911081,4224.032143,-0.006289554,-0.218830978
-5.489185302,2.792573879,0.005475318,-0.022766562,0.001891465,4227.817521,-0.006280257,-0.217744627
-5.482365222,2.792826344,0.004400292,-0.022633538,-0.000977157,4231.595399,-0.006270986,-0.21664049
-5.475864495,2.793130502,0.003339696,-0.022510046,-0.003666836,4235.364293,-0.00626172,-0.215573978
-5.469721572,2.793412557,0.002345419,-0.022282954,-0.006165876,4239.12685,-0.006252468,-0.214483603
-5.463875008,2.793619134,0.001421409,-0.021924643,-0.008441765,4242.888892,-0.006243232,-0.213370481
-5.458272859,2.793743557,0.000561677,-0.021447769,-0.010454278,4246.657308,-0.00623467,-0.212235665
-5.453153916,2.787165838,0.009342839,-0.021299313,-0.011458808,4246.857922,-0.006229173,-0.211080191
-5.448755521,2.765236195,0.007914643,-0.022833949,-0.010659434,4248.015882,-0.006225029,-0.209957455
-5.444294258,2.743363543,0.009945956,-0.023557101,-0.009355211,4251.244462,-0.006220925,-0.208837874
-5.439558004,2.728208737,0.011023229,-0.02291499,-0.008613482,4255.521212,-0.006216836,-0.207701056
-5.434645033,2.721249461,0.010183134,-0.021376574,-0.008821227,4260.320179,-0.00621276,-0.206547726
-5.429862241,2.721187154,0.007715924,-0.019231228,-0.009917978,4265.152139,-0.0062087,-0.205378734
-5.425392363,2.725283755,0.004327701,-0.017037957,-0.011492387,4269.695041,-0.006204659,-0.204229848
-5.421337982,2.730750966,0.00083773,-0.015206476,-0.013070314,4273.84325,-0.006200631,-0.203108154
-5.41773531,2.735597717,-0.002125573,-0.014133708,-0.014317941,4277.644634,-0.006196617,-0.201974408
-5.414628267,2.738820782,-0.004273584,-0.013582708,-0.015110665,4281.225139,-0.006192619,-0.200829699
-5.411887241,2.740261838,-0.005626585,-0.01335955,-0.015402586,4284.724076,-0.006188636,-0.199675003
-5.409346338,2.740277697,-0.006382809,-0.013254651,-0.015218299,4288.249214,-0.006184674,-0.198538797
-5.406891818,2.739458248,-0.006815654,-0.013316654,-0.014652891,4291.862883,-0.006180725,-0.197443816
-5.404550139,2.738407187,-0.007147013,-0.013253084,-0.013861316,4295.579548,-0.006176791,-0.196341371
-5.402278387,2.73759608,-0.007528346,-0.013007115,-0.012926922,4299.380261,-0.006172874,-0.19523202
-5.400045172,2.737267666,-0.008007696,-0.012595216,-0.011884989,4303.231274,-0.006169574,-0.194116277
-5.398315972,2.723506502,0.011168677,-0.012745502,-0.009116148,4299.735523,-0.006179626,-0.193025479
-5.397547203,2.678064635,0.009365837,-0.016329309,-0.003262099,4298.218787,-0.00620185,-0.191979091
-5.396233072,2.633173238,0.014695877,-0.018372498,0.003214289,4300.944139,-0.006224384,-0.190931453
-5.394049088,2.60276023,0.017967634,-0.017855151,0.008171183,4305.771874,-0.006246965,-0.189884341
-5.39124186,2.589656362,0.017202407,-0.015426787,0.010806938,4311.589031,-0.006269593,-0.188839566
-5.388316359,2.590682626,0.01305927,-0.011836982,0.011303709,4317.386515,-0.006292245,-0.187844184
-5.385650559,2.599751471,0.00707514,-0.008175083,0.010483115,4322.538201,-0.006314967,-0.186894113
-5.383476391,2.611024792,0.000973052,-0.005264615,0.009273262,4326.866637,-0.006337733,-0.185954966
-5.381883441,2.62056644,-0.004016971,-0.003529696,0.008335061,4330.501287,-0.006360542,-0.185029841
-5.380835705,2.626583273,-0.007363191,-0.002687362,0.007970177,4333.714165,-0.006383395,-0.184121828
-5.38008562,2.628956044,-0.009145129,-0.002380076,0.008256085,4336.785728,-0.00640627,-0.183303359
-5.379366099,2.628550041,-0.009819672,-0.002314057,0.009099594,4339.927202,-0.00642921,-0.182524993
-5.378524594,2.626629858,-0.009942702,-0.00222686,0.01029276,4343.24669,-0.006452191,-0.181773162
-5.377498934,2.624403202,-0.009986821,-0.0018555,0.011618229,4346.759318,-0.006475213,-0.181050499
-5.376237943,2.62273735,-0.01022745,-0.001205766,0.012936615,4350.418525,-0.006498252,-0.180375322
-5.374764591,2.622038013,-0.010742229,-0.000550146,0.014162368,4354.15626,-0.00651865,-0.179808228
-5.373751088,2.601532687,0.01704294,-0.000417635,0.017814124,4347.289885,-0.006513314,-0.1792788
-5.373685869,2.534292512,0.014760678,-0.005002825,0.025549788,4343.358271,-0.006479104,-0.17878724
-5.37256034,2.468608824,0.022788692,-0.007691987,0.033818215,4345.595828,-0.006441527,-0.178330993
-5.3700263,2.425246706,0.027599727,-0.007252236,0.0398993,4350.828905,-0.006403975,-0.177963841
-5.366610026,2.407895986,0.026354533,-0.00414375,0.042554698,4357.380549,-0.006366379,-0.177656569
-5.362890804,2.411042322,0.020120884,0.000219743,0.042114837,4363.78225,-0.006328776,-0.177373907
-5.359392622,2.425069879,0.011341263,0.004314126,0.039773995,4369.17351,-0.006291166,-0.17711341
-5.356478973,2.441283879,0.002586681,0.007094975,0.036827446,4373.364484,-0.006253586,-0.17689024
-5.35425583,2.454230263,-0.003941075,0.009177204,0.034227707,4376.597661,-0.006215971,-0.176756982
-5.352480265,2.461758136,-0.008674565,0.008881689,0.032444127,4379.290231,-0.006178353,-0.176639882
-5.350859308,2.464078164,-0.010962677,0.008655637,0.031555954,4381.843771,-0.006140733,-0.176537017
-5.349162145,2.462679276,-0.011640643,0.008248202,0.031317591,4384.537774,-0.006103112,-0.176446254
-5.34717401,2.459463867,-0.011637151,0.008031614,0.031454533,4387.497886,-0.006065527,-0.176437808
-5.344747284,2.456114677,-0.011673297,0.008141926,0.031734436,4390.723601,-0.006027912,-0.176451815
-5.341880409,2.453749042,-0.012111491,0.008325599,0.031961387,4394.136462,-0.005990299,-0.176470338
-5.338733825,2.452812729,-0.012991719,0.008624027,0.03199082,4397.633985,-0.00595311,-0.176490996
-5.335204511,2.46122594,-0.024742063,0.008995539,0.03087597,4405.067575,-0.005925838,-0.176557937
-5.331160284,2.488072628,-0.025408257,0.010811424,0.028139754,4411.301133,-0.005906751,-0.176663943
-5.327306846,2.513806437,-0.029590926,0.011717094,0.025244334,4415.185232,-0.005887835,-0.176767543
-5.323806448,2.531011362,-0.032105624,0.011201346,0.023361606,4417.939398,-0.005868918,-0.17686855
-5.320456085,2.53869067,-0.03198087,0.009619128,0.022996723,4420.171998,-0.005850018,-0.176994121
-5.316984143,2.538801127,-0.029695668,0.007407874,0.023971056,4422.418836,-0.005831103,-0.177176652
-5.313235165,2.534662743,-0.026179337,0.00542531,0.025738026,4425.012484,-0.005812189,-0.177355143
-5.309023837,2.529433638,-0.022448619,0.0040658,0.027799024,4428.047474,-0.005793276,-0.177528709
-5.30428021,2.525233804,-0.019219268,0.003306626,0.029811179,4431.451928,-0.005774381,-0.177710761
-5.299099676,2.522999674,-0.016789924,0.003077853,0.031580025,4435.078933,-0.005755475,-0.177959471
-5.293605723,2.522752863,-0.015100252,0.003293085,0.033068641,4438.777022,-0.005736572,-0.178200347
-5.287874176,2.523980048,-0.013902267,0.003728798,0.034352072,4442.435642,-0.005717673,-0.17843259
-5.28198885,2.525984064,-0.0128979,0.004056679,0.035513882,4445.999617,-0.005698793,-0.178662713
-5.276059823,2.528137293,-0.011857097,0.004360973,0.036605881,4449.464863,-0.005679905,-0.178963685
-5.270047377,2.530023357,-0.010655066,0.004652345,0.037720148,4452.856878,-0.005661023,-0.179253867
-5.263891261,2.531440884,-0.009272177,0.004801543,0.038913063,4456.211704,-0.005641444,-0.179532627
-5.257436389,2.540103893,-0.018069804,0.005078785,0.039247649,4463.405319,-0.005618067,-0.179804986
-5.250459518,2.56538395,-0.0159854,0.007182424,0.038190203,4469.51578,-0.005592971,-0.180146652
-5.243577909,2.589362093,-0.017566745,0.008678503,0.036867147,4473.448765,-0.005567867,-0.18047389
-5.236946283,2.605485762,-0.01796732,0.008903532,0.036340245,4476.360288,-0.005542756,-0.180785954
-5.230478175,2.612994761,-0.016319582,0.008190265,0.036967335,4478.799195,-0.005517659,-0.181091685
-5.223926652,2.613686236,-0.013046166,0.007038045,0.038606683,4481.250258,-0.005492539,-0.181458892
-5.217073015,2.610509643,-0.008931242,0.005806385,0.040846026,4484.015439,-0.005467413,-0.181807852
-5.209843202,2.606255613,-0.004833507,0.004991114,0.043224054,4487.18173,-0.005442283,-0.182137303
-5.20215833,2.602846815,-0.001371218,0.004719991,0.045454331,4490.686059,-0.005417169,-0.182464639
-5.19403652,2.601170834,0.001196998,0.004733522,0.047390047,4494.39729,-0.005392034,-0.182838749
-5.185639891,2.601297383,0.002934061,0.005016863,0.048956928,4498.178751,-0.005366897,-0.183189204
-5.177045044,2.602805112,0.00406649,0.005439975,0.05020972,4501.929188,-0.005341758,-0.183514869
-5.168296033,2.605066747,0.004871088,0.005730077,0.051248449,4505.596351,-0.005316639,-0.183847519
-5.159473358,2.607490028,0.005570082,0.00588277,0.052142607,4509.174219,-0.005291501,-0.184207784
-5.150572147,2.609670634,0.006296685,0.005986997,0.052972376,4512.684004,-0.005266382,-0.184539955
-5.141343019,2.618768724,-0.002876838,0.006137923,0.05300474,4519.878679,-0.005242006,-0.184843108
-5.131611428,2.643598352,-0.001507226,0.007908223,0.051658935,4526.016473,-0.005218975,-0.185168014
-5.122026993,2.6671109,-0.003678103,0.009136344,0.049991207,4530.05675,-0.005196063,-0.185497766
-5.112666507,2.683112746,-0.004742606,0.009210973,0.049074071,4533.109449,-0.005173141,-0.185796485
-5.103427119,2.690867679,-0.00389239,0.008270375,0.04922974,4535.69832,-0.005150211,-0.186063887
-5.094147912,2.692056326,-0.001518402,0.006943014,0.050282094,4538.286557,-0.005127292,-0.186374513
-5.08459004,2.689464022,0.001628152,0.005697976,0.051867835,4541.16845,-0.005104348,-0.186664425
-5.074618255,2.685741731,0.004741487,0.004730499,0.053592138,4544.433803,-0.005081398,-0.186920911
-5.064243696,2.682733176,0.007244056,0.004288652,0.055146599,4548.027609,-0.005058459,-0.187159243
-5.053469333,2.681335447,0.00888774,0.004300896,0.05640811,4551.82765,-0.005035499,-0.187433098
-5.042374208,2.681659204,0.009730236,0.004466231,0.057347122,4555.703476,-0.005012534,-0.187670945
-5.031116384,2.683326525,0.009996348,0.004770652,0.057972972,4559.556152,-0.004989564,-0.187872167
-5.019733003,2.685762552,0.009952344,0.005083213,0.058387776,4563.332454,-0.004966608,-0.188084476
-5.008245156,2.688395822,0.009815922,0.005169352,0.058690922,4567.023595,-0.004943633,-0.188297118
-4.996714811,2.690815935,0.009728519,0.00519104,0.058929844,4570.64783,-0.004920655,-0.188471378
-4.985075176,2.69282797,0.00972783,0.005197512,0.059176922,4574.234728,-0.004897606,-0.188606835
-4.973054913,2.702357424,-0.001081058,0.005246959,0.058693272,4581.884752,-0.004874003,-0.188787357
-4.960539208,2.729043648,-0.000377653,0.007169461,0.056656139,4588.411865,-0.004850224,-0.188929674
-4.94816873,2.75457816,-0.003559992,0.008487758,0.054290335,4592.673062,-0.004826433,-0.189031649
-4.936064281,2.772267999,-0.005548367,0.008417067,0.052723761,4595.854126,-0.004802649,-0.189131573
-4.924182425,2.781199403,-0.005440327,0.007341558,0.052280981,4598.509327,-0.004778837,-0.189238338
-4.912274275,2.783039,-0.003620003,0.005792907,0.052845922,4601.13861,-0.004755014,-0.189304165
-4.900109951,2.780660434,-0.000859382,0.004170313,0.054038171,4604.065142,-0.004731182,-0.189328649
-4.887598725,2.776871589,0.001980859,0.002978599,0.055419268,4607.396104,-0.004707358,-0.189393135
-4.874653918,2.773692186,0.004254861,0.002321059,0.056707419,4611.085924,-0.004683509,-0.189418178
-4.861309889,2.77215329,0.005689504,0.002042682,0.057740828,4615.009178,-0.00465965,-0.189399733
-4.847704843,2.772446303,0.006325481,0.002138778,0.058451329,4619.026143,-0.004635801,-0.189381253
-4.833905899,2.774218507,0.006380277,0.002389045,0.058895003,4623.02981,-0.00461193,-0.189358992
-4.820001384,2.77686786,0.006140157,0.002582325,0.059149293,4626.96008,-0.00458805,-0.189291476
-4.80606643,2.779787438,0.005846261,0.002760311,0.059294003,4630.800508,-0.004564181,-0.189188393
-4.792068174,2.782521686,0.005637375,0.00282818,0.059431131,4634.568129,-0.004540478,-0.189113809
-4.77777817,2.792434479,-0.004953467,0.002987314,0.058967203,4642.245288,-0.004517962,-0.188992696
-4.763058762,2.818634249,-0.004258295,0.004887063,0.05703016,4648.823146,-0.004496253,-0.188824882
-4.748495299,2.843611076,-0.007220936,0.00608106,0.054865843,4653.211672,-0.004474591,-0.188674386
-4.734247982,2.861019363,-0.008978728,0.006039754,0.053468447,4656.557486,-0.004452903,-0.188497403
-4.720212459,2.870018104,-0.008697413,0.005064728,0.053146631,4659.390897,-0.004431204,-0.18827405
-4.706163326,2.87218458,-0.006761428,0.003503391,0.053775424,4662.191754,-0.004409508,-0.188041603
-4.691954346,2.870245997,-0.003916313,0.001971147,0.054963986,4665.274565,-0.004387788,-0.187809299
-4.677420914,2.866887059,-0.000987669,0.00083376,0.056347878,4668.74759,-0.004366058,-0.187530144
-4.662491649,2.864041562,0.00141258,6.63462E-05,0.057658083,4672.568868,-0.004344331,-0.187217681
-4.647262125,2.862722008,0.003011775,-0.0002072,0.058708872,4676.621332,-0.004322583,-0.186927319
-4.63177731,2.863159406,0.00384086,-0.000146228,0.059473251,4680.772662,-0.004300825,-0.186589005
-4.616133327,2.865040387,0.004111417,1.60553E-05,0.059978561,4684.917452,-0.004279058,-0.186202601
-4.600442168,2.867800528,0.004093305,0.000269448,0.060280019,4688.994476,-0.004257297,-0.185844918
-4.584710208,2.870855318,0.004007257,0.000442627,0.060484059,4692.987694,-0.004235516,-0.185444828
-4.568967769,2.873753679,0.004000587,0.000528578,0.06065545,4696.910782,-0.004213811,-0.184996223
-4.553023729,2.881913316,-0.003788924,0.000785954,0.060430155,4703.768981,-0.004194081,-0.184558999
-4.536743053,2.902122114,-0.003060204,0.002164602,0.059118759,4709.804061,-0.0041756,-0.184096003
-4.520618499,2.921414554,-0.005080841,0.003091712,0.057622725,4714.20373,-0.00415713,-0.183584844
-4.504710049,2.935092872,-0.006219628,0.003165759,0.05666127,4717.822026,-0.004138661,-0.183072182
-4.488933164,2.942502795,-0.005869015,0.002430835,0.056452166,4721.054025,-0.004120171,-0.182548764
-4.473194123,2.944804913,-0.004308146,0.001373321,0.056876603,4724.259386,-0.004101672,-0.181978638
-4.457312553,2.94402353,-0.002088731,0.000277522,0.057700183,4727.672039,-0.004083173,-0.181397349
-4.441207936,2.942136732,0.000173049,-0.000612061,0.05864635,4731.375366,-0.004064656,-0.180816776
-4.42484803,2.940593699,0.002027842,-0.001105158,0.05951529,4735.341276,-0.00404613,-0.180190035
-4.408223895,2.940163896,0.003273843,-0.001370733,0.060209447,4739.482541,-0.004027605,-0.179544569
-4.391452231,2.9410266,0.003929803,-0.001370637,0.060662969,4743.702297,-0.004009063,-0.17890795
-4.374569506,2.942975185,0.004151504,-0.001225964,0.060912125,4747.92218,-0.003990513,-0.178225667
-4.357626985,2.94559478,0.004139369,-0.001105014,0.061012119,4752.095237,-0.003971966,-0.177520123
-4.340684827,2.948448511,0.004061847,-0.000952897,0.061014671,4756.208315,-0.003953402,-0.176829141
-4.323712307,2.951202422,0.004027557,-0.00089578,0.060995498,4760.270411,-0.003934754,-0.176093401
-4.306615159,2.957502966,-0.001320413,-0.000768265,0.060725686,4766.336757,-0.003915493,-0.175332859
-4.289318267,2.971958165,-0.000849418,0.00018397,0.059722863,4771.843613,-0.003895893,-0.174590015
-4.272083423,2.985803633,-0.002264042,0.000740665,0.058618228,4776.239635,-0.00387628,-0.1738033
-4.255012659,2.995848412,-0.003087848,0.000760272,0.057835547,4780.104367,-0.003856665,-0.172992811
-4.238023092,3.001640671,-0.002913367,0.000268893,0.057530032,4783.705739,-0.003837028,-0.172200706
-4.221048261,3.003958062,-0.001926168,-0.000485211,0.057632409,4787.288393,-0.003817378,-0.171365887
-4.204015545,3.004166695,-0.000503914,-0.001261289,0.058009482,4791.011397,-0.003797727,-0.170510811
-4.186808549,3.003610274,0.000942682,-0.001956476,0.058473766,4794.93238,-0.003778056,-0.169671916
-4.169449535,3.003268149,0.002112302,-0.002368439,0.058868334,4799.033168,-0.003758373,-0.16879085
-4.151918085,3.003669395,0.002864737,-0.002584865,0.059143913,4803.255337,-0.003738688,-0.167894899
-4.134271875,3.004941179,0.003211299,-0.002651094,0.059271047,4807.534035,-0.003718985,-0.167010194
-4.116555793,3.006949853,0.003260733,-0.002571499,0.059265926,4811.816275,-0.003699271,-0.166083815
-4.098784348,3.009420505,0.003149068,-0.002527348,0.059175361,4816.069672,-0.003679556,-0.165150347
-4.081024392,3.012056579,0.002992801,-0.002438522,0.059020617,4820.284908,-0.003659823,-0.164221125
-4.063110078,3.019116706,-0.003468861,-0.002279685,0.058605705,4826.859994,-0.003640139,-0.163250975
-4.045012584,3.035872438,-0.003107996,-0.001243998,0.057354006,4832.77105,-0.003620657,-0.162283896
-4.027036992,3.051988898,-0.004937393,-0.000537335,0.056001612,4837.37093,-0.003601193,-0.16131208
-4.009231047,3.063695553,-0.006031095,-0.000551254,0.055063125,4841.337664,-0.003581715,-0.160300457
-3.991579038,3.070422148,-0.005897904,-0.00105497,0.054677015,4844.982361,-0.003562233,-0.159304685
-3.973946726,3.073047922,-0.004768464,-0.001881618,0.05479569,4848.594106,-0.003542729,-0.158293579
-3.956261261,3.073150376,-0.00307826,-0.002713176,0.055222553,4852.364166,-0.003523211,-0.15724381
-3.938430723,3.072296531,-0.001320971,-0.003367735,0.055775314,4856.362473,-0.00350369,-0.156224182
-3.920421226,3.071638634,0.000133717,-0.003813489,0.056311225,4860.572273,-0.003484148,-0.155175865
-3.902262299,3.071812636,0.001123342,-0.003958254,0.056740312,4864.928314,-0.003464601,-0.15409549
-3.883962672,3.073002097,0.001650557,-0.003981486,0.057044959,4869.354868,-0.003445035,-0.153048787
-3.865621411,3.075063475,0.001838411,-0.003852623,0.05720865,4873.788997,-0.003425457,-0.151964134
-3.847246154,3.077688873,0.00184068,-0.003695937,0.057283831,4878.191579,-0.003405875,-0.150865682
-3.828875558,3.080532766,0.00179202,-0.003552915,0.057308944,4882.549848,-0.003386274,-0.149783291
-3.810513884,3.083324961,0.001781644,-0.003412108,0.057325999,4886.868977,-0.003366665,-0.148663672
-3.792019451,3.090245198,-0.004332574,-0.003247735,0.057150306,4893.498451,-0.003347153,-0.147550379
-3.773377541,3.106476753,-0.003786453,-0.002236575,0.056197789,4899.497325,-0.00332771,-0.146433928
-3.754838703,3.122122946,-0.00539427,-0.001638656,0.055151628,4904.236264,-0.003308255,-0.145281081
-3.736507846,3.133593903,-0.006321247,-0.001645419,0.054436651,4908.36674,-0.003288792,-0.144156528
-3.718315725,3.140340432,-0.006100672,-0.002184734,0.054205786,4912.184473,-0.003269308,-0.143008408
-3.700188283,3.143172957,-0.004933878,-0.003014642,0.054397645,4915.963853,-0.003249817,-0.141836118
-3.682033647,3.143569306,-0.003236395,-0.003865522,0.054853537,4919.889162,-0.003230305,-0.140693549
-3.663776708,3.143008222,-0.001472789,-0.004629963,0.055404527,4924.030464,-0.003210779,-0.139516066
