Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,Vehicle_States.side_slip,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.071814868,28.19433277,0.00433169,-1.252616936,-0.002547133,-475.6232163,74.52736571,0.000649456,0.07927589,0.118729535
-0.071955126,28.23655787,0.004324135,-1.252320809,-0.002548291,-475.711156,74.79505122,0.000642932,0.080300955,0.117745346
-0.072069581,28.27875503,0.004315145,-1.252027031,-0.002548536,-475.7992755,75.06312229,0.000636444,0.081290291,0.116729681
-0.072159193,28.32092411,0.004304753,-1.251735649,-0.002547905,-475.8875745,75.33157874,0.000630191,0.082243667,0.115688066
-0.072224842,28.36306498,0.004292992,-1.251446713,-0.002546434,-475.9760525,75.60042037,0.000624139,0.083160891,0.114618302
-0.072267307,28.40517754,0.004279893,-1.251160269,-0.002544154,-476.0647092,75.86964699,0.000618103,0.084041814,0.113518208
-0.072287326,28.44726165,0.004265485,-1.250876366,-0.002541094,-476.1535444,76.13925842,0.000612058,0.084886306,0.112388332
-0.07228559,28.48931722,0.004249797,-1.250595053,-0.002537282,-476.2425577,76.40924071,0.000606005,0.085698715,0.111229848
-0.072262731,28.53134414,0.004232854,-1.250316379,-0.002532744,-476.3317535,76.67961954,0.000599942,0.086475227,0.110049377
-0.07221927,28.57334232,0.004214685,-1.250040394,-0.0025275,-476.4211266,76.95038262,0.00059387,0.087215017,0.108840788
-0.072155631,28.61531166,0.004195314,-1.249767149,-0.002521569,-476.5106766,77.22152975,0.000587789,0.087918036,0.107604785
-0.072072213,28.65725209,0.004174767,-1.249496695,-0.002514968,-476.6004032,77.49306074,0.000581699,0.08858425,0.10634211
-0.071969363,28.69916351,0.004153068,-1.249229086,-0.002507711,-476.690306,77.76497541,0.000575601,0.089213645,0.105057782
-0.071847343,28.74104586,0.004130242,-1.248964373,-0.002499811,-476.7803846,78.03727357,0.000569493,0.089806225,0.103750519
-0.071706325,28.78289906,0.004106311,-1.24870261,-0.002491277,-476.8706388,78.30994155,0.000563377,0.090366399,0.102418903
-0.071546435,28.82472302,0.004081298,-1.248443852,-0.002482115,-476.9610729,78.58300453,0.000557252,0.090890639,0.101063896
-0.071367734,28.86651489,0.004055225,-1.248188153,-0.002472331,-477.0516817,78.85645044,0.000551118,0.091378129,0.099688515
-0.071170089,28.90825692,0.004028114,-1.247935568,-0.002461924,-477.1424647,79.13027909,0.000544974,0.091828939,0.098295391
-0.070953027,28.94990922,0.003999991,-1.247686157,-0.002450885,-477.2334215,79.40449014,0.000538823,0.092243149,0.096882116
-0.070715698,28.99141236,0.003970891,-1.24743999,-0.00243919,-477.3245516,79.67908295,0.000532662,0.092620848,0.095450951
-0.070456914,29.03269353,0.003940853,-1.247197145,-0.002426808,-477.415852,79.95404417,0.000526438,0.092963871,0.094005781
-0.070175227,29.07367402,0.003909923,-1.246957714,-0.002413699,-477.5073311,80.22939475,0.000520043,0.093274004,0.092553345
-0.069869025,29.1142762,0.003878144,-1.246721794,-0.002399815,-477.5989806,80.50512151,0.000513614,0.093547786,0.091092864
-0.069536709,29.15442927,0.003845558,-1.246489485,-0.002385112,-477.6907988,80.78122107,0.000507176,0.093785275,0.08962794
-0.069176869,29.19407298,0.003812194,-1.246260883,-0.002369547,-477.7827841,81.05768937,0.000500729,0.093986547,0.088162245
-0.068788395,29.23315953,0.003778066,-1.246036074,-0.00235309,-477.8749346,81.3345217,0.000494273,0.094151704,0.086702269
-0.06837053,29.27165388,0.003743177,-1.245815128,-0.002335721,-477.9672456,81.61170157,0.000487809,0.09428214,0.085245618
-0.067922933,29.30953328,0.00370751,-1.2455981,-0.002317431,-478.0597246,81.88924451,0.000481336,0.094380662,0.083793545
-0.067445749,29.34678705,0.003671037,-1.245385022,-0.002298229,-478.152362,82.16713496,0.000474855,0.094443569,0.082346683
-0.066939612,29.3834178,0.003633716,-1.24517591,-0.002278139,-478.2451554,82.44536699,0.000468365,0.094471152,0.080908748
-0.066405571,29.41944435,0.003595504,-1.244970761,-0.002257196,-478.3381023,82.72393471,0.000461867,0.09446375,0.079474997
-0.065844963,29.45490522,0.003556355,-1.244769561,-0.002235446,-478.4312005,83.00283236,0.000455362,0.094421744,0.078044558
-0.065259361,29.48986119,0.00351623,-1.244572286,-0.002212939,-478.5244466,83.28204373,0.000448848,0.094347912,0.076616306
-0.064650532,29.52439624,0.003475098,-1.244378905,-0.002189729,-478.6178455,83.56158416,0.000442327,0.094242885,0.075192199
-0.064020411,29.55861635,0.003432942,-1.244189378,-0.002165876,-478.7113894,83.8414402,0.000435798,0.094104463,0.073766637
-0.063371127,29.59264656,0.00338976,-1.244003657,-0.002141445,-478.8050769,84.12160879,0.000429262,0.093933113,0.072337019
-0.062705018,29.62662033,0.003345567,-1.243821686,-0.002116506,-478.898907,84.40208803,0.000422718,0.093729314,0.070900323
-0.062024522,29.66064373,0.003300396,-1.243643399,-0.002091136,-478.9928789,84.68287731,0.000416195,0.093493558,0.069456271
-0.061331983,29.69476919,0.003254305,-1.243468731,-0.002065411,-479.0869938,84.96396669,0.000409776,0.093230928,0.0679992
-0.060629479,29.72899968,0.003207374,-1.243297621,-0.002039402,-479.1812534,85.24537715,0.000403367,0.092937454,0.066528073
-0.059918744,29.76330616,0.003159709,-1.243130025,-0.002013172,-479.2756545,85.52710099,0.000396951,0.092613436,0.065043715
-0.059201148,29.79764759,0.00311143,-1.24296591,-0.00198677,-479.3701972,85.80913945,0.000390527,0.092259342,0.063550598
-0.058477715,29.83198685,0.003062667,-1.24280526,-0.001960233,-479.4648812,86.09149336,0.000384096,0.091875613,0.062048086
-0.057749188,29.8662999,0.003013549,-1.242648071,-0.001933588,-479.5597064,86.37415397,0.000377658,0.091465689,0.060538508
-0.057016112,29.90057819,0.002964197,-1.242494345,-0.001906854,-479.6546763,86.65713843,0.000371212,0.091028426,0.059024645
-0.056278856,29.93482593,0.002914717,-1.242344087,-0.001880044,-479.7497863,86.9404388,0.000364758,0.090562669,0.057510086
-0.055537622,29.96905457,0.002865201,-1.242197303,-0.001853164,-479.8450358,87.22405499,0.000358297,0.090068829,0.055993825
-0.054792461,30.00327708,0.002815719,-1.242053998,-0.001826214,-479.9404243,87.50798699,0.000351829,0.089547324,0.054477103
-0.054043339,30.03750362,0.002766345,-1.241914175,-0.001799193,-480.0359513,87.79222683,0.000345354,0.089000984,0.052962541
-0.053290072,30.07173955,0.00271712,-1.241777835,-0.001772096,-480.1316208,88.07678966,0.000338871,0.088429668,0.051451706
-0.052532383,30.10598537,0.002668045,-1.241644979,-0.001744913,-480.2274279,88.36166889,0.00033238,0.087831877,0.049944165
-0.051769914,30.14023828,0.002619138,-1.241515608,-0.001717633,-480.3233724,88.6468648,0.000325882,0.087208054,0.048441316
-0.05100225,30.17449408,0.002570403,-1.241389721,-0.001690242,-480.4194538,88.93237761,0.000319377,0.086558642,0.04694711
-0.050228929,30.20874887,0.002521833,-1.241267319,-0.001662726,-480.515672,89.21820033,0.000312852,0.085886615,0.045461389
-0.049449455,30.24299994,0.002473416,-1.241148401,-0.00163507,-480.6120298,89.50434637,0.000306121,0.085191304,0.04398482
-0.048663345,30.27724607,0.002425133,-1.241032963,-0.001607257,-480.708523,89.79080976,0.000299099,0.084471592,0.042519255
-0.047870155,30.31148732,0.002376967,-1.240921,-0.001579273,-480.8051512,90.0775906,0.000292032,0.083727878,0.041068563
-0.047069482,30.34572448,0.002328901,-1.240812505,-0.001551106,-480.9019139,90.36468893,0.000284957,0.082960555,0.039631028
-0.046260979,30.37995859,0.002280922,-1.240707465,-0.001522745,-480.9988116,90.65209838,0.000277874,0.082173184,0.038207789
-0.045444385,30.41419045,0.00223302,-1.240605866,-0.001494182,-481.0958449,90.93983092,0.000270783,0.081363422,0.036801922
-0.044619521,30.44842047,0.002185191,-1.24050769,-0.001465412,-481.193011,91.22788121,0.000263684,0.080531097,0.035413902
-0.04378629,30.48264854,0.002137434,-1.240412914,-0.001436432,-481.2903092,91.51624933,0.000256577,0.079676598,0.034043038
-0.04294469,30.51687426,0.002089755,-1.240321513,-0.001407243,-481.3877382,91.80493044,0.000249462,0.078801066,0.032690325
-0.042094833,30.55109702,0.002042162,-1.240233457,-0.001377849,-481.4853023,92.09393352,0.000242339,0.077906718,0.031359666
-0.041236923,30.58531621,0.00199467,-1.240148713,-0.001348258,-481.5829969,92.38325469,0.000235208,0.076991214,0.0300482
-0.040371254,30.61953135,0.001947295,-1.240067243,-0.00131848,-481.6808213,92.672894,0.000228069,0.076054938,0.028756379
-0.039498235,30.65374207,0.001900056,-1.239989006,-0.001288528,-481.778775,92.96285152,0.000220922,0.075098267,0.027486973
-0.03861837,30.68794816,0.001852976,-1.239913958,-0.001258421,-481.8768582,93.25312284,0.000213767,0.074123764,0.026239349
-0.037732244,30.72214946,0.001806076,-1.239842048,-0.001228177,-481.9750716,93.54371616,0.000206604,0.073130344,0.025012255
-0.036840535,30.75634587,0.001759381,-1.239773226,-0.001197818,-482.0734125,93.83462791,0.000199433,0.072117511,0.023806722
-0.035944007,30.79053726,0.001712914,-1.239707435,-0.001167371,-482.1718802,94.12585815,0.00019262,0.071085635,0.02262491
-0.03504349,30.82472347,0.001666701,-1.239644617,-0.001136863,-482.2704741,94.41740351,0.000187421,0.070036031,0.021463596
-0.034139868,30.8589043,0.001620766,-1.239584712,-0.001106321,-482.3691965,94.70927008,0.000182714,0.068970026,0.020322572
-0.033234096,30.89307951,0.001575134,-1.239527654,-0.001075778,-482.4680444,95.0014552,0.000178002,0.067886359,0.019205216
-0.032327171,30.92724885,0.00152983,-1.23947338,-0.001045265,-482.5670174,95.2939589,0.000173285,0.066785597,0.018108039
-0.031420109,30.96141209,0.001484877,-1.239421822,-0.001014815,-482.6661142,95.5867785,0.000168562,0.065668473,0.017030275
-0.030513962,30.99556897,0.001440299,-1.239372911,-0.000984462,-482.7653385,95.87991869,0.000163835,0.064537635,0.015974084
-0.029609797,31.02971928,0.00139612,-1.23932658,-0.00095424,-482.8646865,96.17337752,0.000159102,0.063391256,0.014938302
-0.02870867,31.06386279,0.00135236,-1.239282758,-0.000924182,-482.964158,96.46715501,0.000154363,0.06222987,0.013920935
-0.027811627,31.0979993,0.001309039,-1.239241376,-0.000894322,-483.0637525,96.76125117,0.00014962,0.061054002,0.012923133
-0.0269197,31.13212861,0.001266178,-1.239202365,-0.000864692,-483.1634708,97.05566332,0.000144871,0.05986617,0.011945777
-0.026033883,31.16625052,0.001223793,-1.239165657,-0.000835323,-483.2633123,97.35039632,0.000140118,0.058664992,0.010985886
-0.025155124,31.20036482,0.001181902,-1.239131184,-0.000806244,-483.3632755,97.64544811,0.000135359,0.057450738,0.010043841
-0.024284334,31.23447132,0.001140519,-1.239098879,-0.000777485,-483.4633602,97.94081872,0.000130594,0.056223887,0.009122275
-0.023422362,31.2685698,0.001099658,-1.239068679,-0.00074907,-483.5635668,98.23650602,0.000125825,0.054986543,0.008217405
-0.022569987,31.30266007,0.001059333,-1.239040519,-0.000721024,-483.6638948,98.53251386,0.00012105,0.053737751,0.007329061
-0.021727938,31.33674192,0.001019555,-1.239014337,-0.000693369,-483.7643429,98.82884067,0.000116912,0.052477608,0.006461422
-0.020896867,31.37081515,0.000980336,-1.238990075,-0.000666124,-483.8649108,99.12548646,0.000115935,0.051206588,0.005610154
-0.02007734,31.40487956,0.000941686,-1.238967675,-0.000639306,-483.9655994,99.42244927,0.000116417,0.049926978,0.004775244
-0.019269868,31.43893496,0.000903614,-1.238947081,-0.00061293,-484.0664084,99.71973217,0.00011692,0.048638357,0.003960649
-0.018474882,31.47298114,0.00086613,-1.23892824,-0.000587008,-484.1673372,100.0173337,0.000117423,0.047341288,0.003163013
-0.017692728,31.50701792,0.000829242,-1.238911099,-0.000561549,-484.2683857,100.3152539,0.000117928,0.046036602,0.002381922
-0.016923694,31.5410451,0.000792958,-1.238895611,-0.000536561,-484.3695554,100.6134907,0.000118432,0.044726936,0.001621191
-0.016168,31.57506251,0.000757286,-1.238881726,-0.00051205,-484.4708454,100.9120471,0.000118938,0.043411387,0.000878152
-0.015425788,31.60906994,0.000722233,-1.238869398,-0.000488018,-484.5722555,101.2109218,0.000119443,0.042090645,0.000152126
-0.014697151,31.64306722,0.000687805,-1.238858585,-0.000464467,-484.6737854,101.5101135,0.00011995,0.040765737,-0.000553099
-0.01398213,31.67705415,0.000654009,-1.238849242,-0.000441396,-484.7754373,101.8096238,0.000120457,0.039438907,-0.001239867
-0.0132807,31.71103057,0.00062085,-1.238841329,-0.000418804,-484.8772094,102.1094521,0.000120964,0.038109183,-0.001908986
-0.012592807,31.7449963,0.000588333,-1.238834804,-0.000396686,-484.9791016,102.4095983,0.000121472,0.036777295,-0.002556554
-0.011918359,31.77895116,0.000556462,-1.23882963,-0.000375039,-485.0811144,102.7100609,0.00012198,0.035444744,-0.003184966
-0.011257218,31.81289499,0.000525243,-1.238825768,-0.000353857,-485.1832491,103.0108419,0.00012249,0.034112739,-0.003795047
-0.010609233,31.84682761,0.000494677,-1.23882318,-0.000333133,-485.285504,103.3119403,0.000122999,0.032780704,-0.004382653
-0.009974234,31.88074887,0.000464768,-1.238821828,-0.000312861,-485.3878793,103.6133562,0.000123624,0.031449319,-0.004950639
-0.009352022,31.9146586,0.000435519,-1.238821677,-0.000293032,-485.490376,103.9150881,0.000124769,0.03012076,-0.00549973
-0.008742408,31.94855664,0.000406931,-1.23882269,-0.00027364,-485.5929943,104.2171378,0.000126025,0.028794899,-0.006025401
-0.008145196,31.98244283,0.000379007,-1.23882483,-0.000254677,-485.6957332,104.5195045,0.000127283,0.027471813,-0.006531294
-0.007560177,32.01631702,0.000351747,-1.238828061,-0.000236135,-485.7985927,104.8221872,0.000128543,0.026152399,-0.007017857
-0.006987169,32.05017906,0.000325153,-1.238832347,-0.000218007,-485.9015753,105.1251869,0.000129803,0.024839201,-0.007480026
-0.006425996,32.08402878,0.000299224,-1.23883765,-0.000200286,-486.0046789,105.4285031,0.000131065,0.023530872,-0.007922594
-0.005876478,32.11786604,0.000273962,-1.238843933,-0.000182966,-486.1079036,105.7321358,0.000132329,0.02222807,-0.008344935
-0.005338475,32.15169069,0.000249367,-1.238851158,-0.00016604,-486.2112505,106.0360837,0.000133593,0.020932728,-0.008743189
-0.004811858,32.18550257,0.000225438,-1.238859288,-0.000149504,-486.31472,106.340348,0.000134859,0.019645323,-0.009121781
-0.004296511,32.21930155,0.000202176,-1.238868283,-0.000133352,-486.418311,106.6449284,0.000136127,0.018365404,-0.009479227
-0.003792358,32.25308748,0.000179579,-1.238878104,-0.000117581,-486.5220235,106.9498239,0.000137395,0.017093708,-0.009813407
-0.003299341,32.28686022,0.000157648,-1.238888711,-0.000102188,-486.6258601,107.2550349,0.000138665,0.015833098,-0.010128041
-0.00281742,32.32061961,0.000136382,-1.238900063,-8.7171E-05,-486.7298184,107.5605613,0.000139937,0.014581832,-0.010420661
-0.002346596,32.35436553,0.00011578,-1.238912119,-7.2528E-05,-486.8338987,107.8664031,0.000141209,0.013340492,-0.01069125
-0.001886884,32.38809783,9.58413E-05,-1.238924837,-5.82586E-05,-486.9381024,108.172559,0.000142453,0.012111256,-0.010942649
-0.001438328,32.42181638,7.65661E-05,-1.238938174,-4.4363E-05,-487.0424294,108.47903,0.000143274,0.010894117,-0.011171227
-0.001001005,32.45552103,5.79533E-05,-1.238952087,-3.08424E-05,-487.1468786,108.7858158,0.000143604,0.009688582,-0.011379429
-0.000575002,32.48921166,4.00024E-05,-1.238966532,-1.76982E-05,-487.2514505,109.0929158,0.000143884,0.008495731,-0.011569021
-0.000160444,32.52288812,2.27128E-05,-1.238981465,-4.93328E-06,-487.3561467,109.4003299,0.000144164,0.007317438,-0.011735008
0.000242524,32.55655028,6.08401E-06,-1.23899684,7.44932E-06,-487.4609652,109.7080583,0.000144445,0.00615208,-0.011882669
0.000633756,32.59019803,-9.88432E-06,-1.239012613,1.94462E-05,-487.565906,110.0161009,0.000144726,0.005000069,-0.012011148
0.001013064,32.62383121,-2.51927E-05,-1.239028737,3.10529E-05,-487.6709714,110.3244566,0.000145007,0.003864285,-0.012117922
0.001380252,32.65744971,-3.98414E-05,-1.239045166,4.22645E-05,-487.7761595,110.6331262,0.000145288,0.002742919,-0.012207443
0.001735117,32.6910534,-5.38308E-05,-1.239061856,5.30762E-05,-487.8814699,110.9421095,0.00014557,0.001636082,-0.012276986
0.00207743,32.72464216,-6.71613E-05,-1.239078758,6.34821E-05,-487.9869043,111.2514058,0.000145851,0.00054588,-0.012327439
0.002406966,32.75821585,-7.98331E-05,-1.239095827,7.34767E-05,-488.0924621,111.5610151,0.000146134,-0.000528002,-0.012361654
0.002723484,32.79177436,-9.18468E-05,-1.239113017,8.30539E-05,-488.1981424,111.8709376,0.000146416,-0.001586282,-0.012375025
0.003026735,32.82531757,-0.000103203,-1.239130281,9.22073E-05,-488.3039461,112.1811729,0.000146699,-0.00262753,-0.012372323
0.003316471,32.85884535,-0.000113902,-1.239147573,0.000100931,-488.4098739,112.4917204,0.000146982,-0.00365077,-0.012353486
0.003592407,32.89235759,-0.000123946,-1.239164847,0.000109217,-488.5159241,112.8025805,0.000147265,-0.004657448,-0.012316225
0.003854264,32.92585418,-0.000133338,-1.23918206,0.000117059,-488.6220974,113.1137532,0.00014767,-0.005646706,-0.012265436
0.00410177,32.95933499,-0.000142081,-1.239199167,0.000124449,-488.7283954,113.4252373,0.000148492,-0.006616467,-0.012198302
0.004334659,32.99279991,-0.000150179,-1.239216125,0.000131382,-488.8348159,113.7370336,0.000149369,-0.007568753,-0.012116723
0.0045527,33.02624883,-0.000157638,-1.239232892,0.000137851,-488.9413593,114.049142,0.000150247,-0.008503116,-0.012023274
0.004755672,33.05968165,-0.000164464,-1.239249428,0.000143851,-489.048028,114.361561,0.000151125,-0.009416531,-0.011913281
0.004943394,33.09309824,-0.000170664,-1.239265694,0.000149378,-489.1548194,114.6742915,0.000152005,-0.01031156,-0.011792613
0.005115725,33.12649851,-0.000176246,-1.239281653,0.00015443,-489.2617337,114.9873333,0.000152885,-0.011187941,-0.011659393
0.005272531,33.15988234,-0.000181217,-1.239297267,0.000159003,-489.3687738,115.3006858,0.000153766,-0.01204249,-0.011513545
0.005413725,33.19324964,-0.000185585,-1.239312502,0.000163097,-489.4759369,115.6143487,0.000154648,-0.012877679,-0.011358498
0.00553924,33.2266003,-0.000189358,-1.239327326,0.000166711,-489.5832231,115.9283223,0.000155531,-0.013693468,-0.011189995
0.00564905,33.25993421,-0.000192545,-1.239341706,0.000169846,-489.6906352,116.2426061,0.000156415,-0.014486842,-0.011012622
0.005743169,33.29325128,-0.000195154,-1.239355613,0.000172503,-489.7981707,116.5571996,0.0001573,-0.015259961,-0.010825468
0.005821624,33.32655142,-0.000197193,-1.239369019,0.000174684,-489.9058295,116.8721032,0.000158185,-0.016013045,-0.01062763
0.005884483,33.35983451,-0.000198672,-1.239381896,0.000176394,-490.0136145,117.1873164,0.000159072,-0.016743135,-0.010422897
0.005931838,33.39310047,-0.000199599,-1.239394221,0.000177637,-490.1215232,117.5028385,0.000159959,-0.017452302,-0.010207456
0.005963808,33.42634921,-0.000199984,-1.239405971,0.000178416,-490.2295553,117.8186701,0.000160816,-0.018140913,-0.009985329
0.005980552,33.45958063,-0.000199837,-1.239417123,0.00017874,-490.337714,118.1348108,0.000161525,-0.01880595,-0.009755899
0.005982234,33.49279463,-0.000199169,-1.239427658,0.000178613,-490.4459965,118.4512596,0.000162209,-0.019449646,-0.009518245
0.005969059,33.52599114,-0.000197991,-1.239437559,0.000178043,-490.5544027,118.7680173,0.000162893,-0.020072416,-0.009275849
0.00594125,33.55917006,-0.000196318,-1.239446809,0.000177038,-490.6629358,119.0850835,0.000163578,-0.020671078,-0.009024858
0.005899059,33.5923313,-0.000194161,-1.239455395,0.000175607,-490.7715927,119.4024572,0.000164264,-0.021248251,-0.008769289
0.005842774,33.62547479,-0.000191536,-1.239463304,0.00017376,-490.8803735,119.7201391,0.000164951,-0.021804251,-0.00850793
0.005772694,33.65860043,-0.000188459,-1.239470526,0.000171507,-490.9892816,120.0381288,0.000165638,-0.022335585,-0.008240524
0.005689157,33.69170815,-0.000184945,-1.239477052,0.000168859,-491.0983136,120.3564254,0.000166326,-0.022845504,-0.007969794
0.005592524,33.72479786,-0.000181013,-1.239482877,0.000165828,-491.2074701,120.6750305,0.000167014,-0.023333824,-0.007691635
0.005483189,33.75786949,-0.000176681,-1.239487995,0.000162427,-491.3167534,120.993941,0.000167704,-0.023797422,-0.007410581
0.005361592,33.79092296,-0.000171967,-1.239492404,0.00015867,-491.4261609,121.3131586,0.000168394,-0.024239625,-0.00712419
0.005228192,33.82395818,-0.00016689,-1.239496103,0.000154571,-491.5356936,121.6326839,0.000169084,-0.024659636,-0.006833348
0.00508349,33.8569751,-0.000161467,-1.239499092,0.000150146,-491.6453529,121.952514,0.000169776,-0.025055317,-0.006538975
0.004928014,33.88997363,-0.000155718,-1.239501374,0.000145412,-491.7551365,122.2726507,0.000170467,-0.025429585,-0.006238608
0.004762321,33.9229537,-0.000149658,-1.239502951,0.000140386,-491.8650461,122.5930943,0.000171153,-0.025781001,-0.005935574
0.004586989,33.95591525,-0.000143305,-1.239503829,0.000135087,-491.9750819,122.9138422,0.000171817,-0.026108691,-0.00562659
0.004402603,33.9888582,-0.000136672,-1.239504012,0.000129531,-492.0852421,123.234896,0.00017248,-0.026415023,-0.005314234
0.004209761,34.02178249,-0.000129774,-1.239503505,0.000123737,-492.1955293,123.5562558,0.000173144,-0.02669777,-0.004997449
0.004009049,34.05468805,-0.000122623,-1.239502317,0.000117724,-492.3059422,123.8779194,0.000173808,-0.026957607,-0.004675935
0.003801046,34.08757482,-0.000115232,-1.239500452,0.000111508,-492.4164796,124.1998883,0.000174473,-0.0271962,-0.004351391
0.003586314,34.12044274,-0.00010761,-1.239497918,0.000105107,-492.527145,124.5221623,0.000175139,-0.027410383,-0.004020938
0.003365398,34.15329173,-9.97691E-05,-1.239494721,9.8538E-05,-492.6379355,124.8447397,0.000175805,-0.027602666,-0.00368795
0.003138824,34.18612176,-9.17191E-05,-1.23949087,9.18157E-05,-492.7488513,125.1676228,0.000176472,-0.027773589,-0.003349628
0.002907087,34.21893275,-8.34697E-05,-1.23948637,8.49555E-05,-492.8598951,125.4908078,0.000177139,-0.027919709,-0.003008113
0.002670661,34.25172464,-7.50311E-05,-1.239481228,7.79716E-05,-492.9710636,125.814297,0.000177808,-0.02804485,-0.002662607
0.002429987,34.28449739,-6.64132E-05,-1.23947545,7.08771E-05,-493.0823588,126.1380908,0.000178476,-0.028147645,-0.002313061
0.002185481,34.31725094,-5.76262E-05,-1.239469043,6.36846E-05,-493.1937811,126.4621863,0.000179146,-0.028226911,-0.001960848
0.001937527,34.34998524,-4.86805E-05,-1.239462013,5.64055E-05,-493.3053283,126.7865852,0.000179816,-0.028285398,-0.001603933
0.001686482,34.38270023,-3.95867E-05,-1.239454364,4.90503E-05,-493.4170036,127.1112877,0.000180415,-0.028320417,-0.001245245
0.001432677,34.41539587,-3.03554E-05,-1.239446103,4.1629E-05,-493.528805,127.4362915,0.000180137,-0.028333365,-0.00088206
0.00117641,34.4480721,-2.09973E-05,-1.239437234,3.41503E-05,-493.6407313,127.7615982,0.000179018,-0.028325855,-0.000517103
0.00091796,34.48072888,-1.1523E-05,-1.239427761,2.66224E-05,-493.7527869,128.0872073,0.000177834,-0.028293978,-0.00014895
0.000657572,34.51336617,-1.94282E-06,-1.239417688,1.90527E-05,-493.8649669,128.4131178,0.000176648,-0.02824216,0.000221412
0.000395471,34.54598392,7.73297E-06,-1.23940702,1.14477E-05,-493.9772733,128.7393312,0.000175461,-0.028169249,0.000593737
0.000131853,34.57858208,1.74946E-05,-1.239395761,3.81314E-06,-494.0897063,129.0658448,0.000174273,-0.028074275,0.000968539
-0.000133103,34.61116062,2.73326E-05,-1.239383912,-3.84568E-06,-494.2022636,129.3926604,0.000173084,-0.027960238,0.001344147
-0.000399244,34.6437195,3.7238E-05,-1.239371478,-1.15243E-05,-494.3149484,129.719778,0.000171894,-0.02782439,0.001722358
-0.000666433,34.67625867,4.72026E-05,-1.239358462,-1.92187E-05,-494.4277579,130.0471958,0.000170703,-0.027668941,0.002100526
-0.000934551,34.70877809,5.72185E-05,-1.239344865,-2.69255E-05,-494.5406922,130.3749161,0.00016951,-0.027494724,0.002480833
-0.001203502,34.74127774,6.72784E-05,-1.239330691,-3.46419E-05,-494.6537532,130.7029354,0.000168316,-0.027299046,0.00286085
-0.001473197,34.77375757,7.73757E-05,-1.239315941,-4.23652E-05,-494.7669378,131.031256,0.000167122,-0.027085744,0.003241889
-0.001743568,34.80621756,8.75043E-05,-1.239300619,-5.00936E-05,-494.8802484,131.359878,0.000165926,-0.026852812,0.003622659
-0.002014557,34.83865767,9.76587E-05,-1.239284725,-5.78253E-05,-494.9936836,131.6887992,0.000164729,-0.026601066,0.00400339
-0.002286118,34.87107786,0.000107834,-1.239268262,-6.55591E-05,-495.1072423,132.0180221,0.000163378,-0.026332519,0.004383769
-0.002558215,34.90347812,0.000118025,-1.239251232,-7.3294E-05,-495.2209275,132.3475433,0.00016129,-0.026043571,0.004763107
-0.002830821,34.9358584,0.000128227,-1.239233636,-8.10291E-05,-495.3347354,132.6773649,0.000159113,-0.025738586,0.005141928
-0.003103916,34.96821869,0.000138437,-1.239215476,-8.87639E-05,-495.4486679,133.0074872,0.000156933,-0.02541606,0.005518765
-0.003377486,35.00055895,0.000148652,-1.239196755,-9.6498E-05,-495.5627242,133.337908,0.000154751,-0.025076284,0.00589482
-0.003651523,35.03287917,0.000158867,-1.239177474,-0.000104231,-495.6769025,133.6686289,0.000152567,-0.024721678,0.006268019
-0.003926022,35.06517929,0.000169079,-1.239157635,-0.000111964,-495.7912064,133.9996494,0.000150382,-0.024348945,0.006640062
-0.004200984,35.0974564,0.000179287,-1.23913724,-0.000119695,-495.9056315,134.3309689,0.000148194,-0.023962114,0.007008712
-0.004476402,35.12969259,0.000189485,-1.23911629,-0.000127425,-496.0201798,134.6625882,0.000146004,-0.023559885,0.007375273
-0.004752266,35.16184894,0.000199673,-1.239094789,-0.000135154,-496.1348505,134.9945055,0.000143812,-0.023142577,0.007738281
-0.005028545,35.19387117,0.000209847,-1.23907274,-0.000142881,-496.2496419,135.3267223,0.000141619,-0.022712446,0.008098646
-0.005305191,35.22569844,0.000220003,-1.239050146,-0.000150606,-496.3645564,135.659235,0.000139423,-0.022266428,0.008455668
-0.005582128,35.25727128,0.000230141,-1.239027011,-0.000158326,-496.4795899,135.9920439,0.000137225,-0.021808492,0.008809918
-0.005859261,35.28853692,0.000240258,-1.239003342,-0.000166039,-496.5947436,136.3251466,0.000135025,-0.021337074,0.009161181
-0.006136475,35.31945172,0.000250351,-1.238979143,-0.000173742,-496.7100154,136.6585394,0.000132873,-0.020853079,0.0095096
-0.006413639,35.34998112,0.000260419,-1.238954423,-0.000181433,-496.8254035,136.9922205,0.000131032,-0.020357975,0.00985524
-0.006690612,35.38009829,0.00027046,-1.238929186,-0.000189107,-496.9409082,137.3261842,0.000129337,-0.019849682,0.010197829
-0.006967248,35.40978261,0.000280472,-1.238903441,-0.000196761,-497.0565255,137.6604284,0.00012764,-0.019331508,0.010537629
-0.007243396,35.43901898,0.000290456,-1.238877196,-0.00020439,-497.1722564,137.9949487,0.000125941,-0.018801447,0.010874043
-0.007518906,35.46779839,0.00030041,-1.238850457,-0.000211992,-497.2880973,138.3297402,0.000124242,-0.018261337,0.011207478
