Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering
-0.628009095,25.72791722,0.0346204,1.013412437,-182.5026709,-43.49108493,0.010005761,0.249595293,1.139144525
-0.628075822,25.72971737,0.034619893,1.01599756,-182.647537,-43.70318596,0.010001978,0.249723421,1.139384141
-0.628121461,25.73139231,0.034620092,1.018581912,-182.7918683,-43.91567319,0.009996875,0.249845227,1.139626518
-0.628147207,25.73292824,0.0346211,1.021165447,-182.9356635,-44.12854438,0.009992192,0.249960483,1.139880695
-0.628152166,25.73433873,0.03462287,1.023748127,-183.0789209,-44.34179671,0.009990867,0.250068877,1.140152422
-0.628142228,25.73536897,0.034625161,1.026330023,-183.2216385,-44.55542717,0.009996469,0.250170406,1.140434241
-0.628121817,25.73591251,0.034627739,1.028911097,-183.3638132,-44.76943212,0.01000368,0.250265817,1.1407241
-0.628086204,25.73615689,0.034630391,1.03149124,-183.5054411,-44.98380644,0.010010344,0.250355874,1.141033353
-0.628030462,25.73637714,0.034632884,1.034070443,-183.6465186,-45.19854575,0.010012855,0.250441188,1.14136207
-0.627948146,25.7369845,0.034635105,1.036648799,-183.7870443,-45.41364809,0.010008784,0.250522115,1.141705587
-0.627839563,25.73813358,0.034636988,1.039226673,-183.9270188,-45.62911408,0.010003358,0.250598524,1.142049109
-0.627715211,25.73964287,0.034638574,1.041804573,-184.0664445,-45.84494664,0.009998166,0.250670442,1.142365209
-0.627586453,25.74126119,0.034640082,1.044382871,-184.2053233,-46.0611482,0.009994012,0.250738063,1.142642591
-0.627458439,25.74293624,0.03464184,1.046961691,-184.3436554,-46.27771907,0.009991098,0.250801442,1.142889565
-0.6273345,25.74466651,0.034644069,1.049541064,-184.4814405,-46.49465838,0.009988484,0.250860356,1.143114663
-0.62722036,25.74640874,0.034646815,1.052121008,-184.6186779,-46.71196516,0.009986876,0.250914527,1.143317538
-0.627120747,25.74808748,0.034649976,1.054701543,-184.7553668,-46.9296381,0.009990228,0.250963816,1.143497927
-0.627044884,25.7493608,0.03465328,1.057282718,-184.8915056,-47.14767521,0.00999822,0.25100854,1.143649884
-0.626996997,25.75007854,0.03465648,1.059864375,-185.0270912,-47.36607292,0.010007109,0.251049545,1.14378026
-0.626969469,25.75043436,0.034659347,1.062446245,-185.1621194,-47.58482553,0.010014325,0.251087554,1.1439095
-0.626953044,25.7507282,0.034661634,1.065028167,-185.2965864,-47.80392802,0.010013234,0.251123023,1.144043626
-0.626938683,25.75133828,0.034663206,1.06761015,-185.4304907,-48.02337795,0.010006202,0.251155916,1.14417834
-0.626924456,25.75240677,0.034664027,1.070192467,-185.563833,-48.24317538,0.009998286,0.25118584,1.144331967
-0.626917204,25.75378822,0.034664215,1.072775518,-185.696615,-48.46332248,0.009992076,0.251212572,1.144451136
-0.62692468,25.75527281,0.034664078,1.075359578,-185.8288383,-48.68382102,0.009993362,0.251236102,1.14452063
-0.626948906,25.75683459,0.034664039,1.077944684,-185.9605026,-48.90467093,0.009998758,0.251256685,1.144548945
-0.626990498,25.75847849,0.034664427,1.080530803,-186.091607,-49.12587159,0.010004727,0.251274503,1.14454708
-0.627052833,25.7601535,0.034665403,1.083117891,-186.2221505,-49.34742251,0.010009243,0.251289705,1.144517917
-0.627139106,25.76179692,0.034666987,1.085705894,-186.3521323,-49.56932296,0.010007246,0.251302424,1.144464722
-0.627253345,25.76326346,0.03466906,1.088294745,-186.4815517,-49.79157174,0.010002674,0.251312457,1.144388878
-0.627396383,25.76449653,0.034671451,1.090884284,-186.6104073,-50.01416626,0.009997962,0.25131953,1.144295225
-0.627563694,25.76557703,0.034673953,1.093474304,-186.7386973,-50.23710296,0.009994234,0.251323299,1.144193124
-0.627749598,25.76663084,0.034676339,1.096064645,-186.86642,-50.46037849,0.009994403,0.251323442,1.14408605
-0.627947665,25.76783598,0.034678435,1.098655226,-186.9932496,-50.68345252,0.009995718,0.251336036,1.143973889
-0.628154456,25.76926274,0.03468012,1.101246103,-187.1198197,-50.90740842,0.009997076,0.25134708,1.143851099
-0.628370741,25.77083734,0.034681372,1.103837398,-187.2458205,-51.13170062,0.009997866,0.251354763,1.143708323
-0.628598321,25.77242414,0.034682274,1.106429184,-187.371252,-51.35632952,0.009996838,0.251359293,1.143542667
-0.628837466,25.77392751,0.03468298,1.109021419,-187.4961138,-51.58129432,0.009995433,0.251360677,1.143359573
-0.629086297,25.77532928,0.034683639,1.111613966,-187.6204046,-51.80659306,0.009994308,0.251358739,1.143168906
-0.62934067,25.77659433,0.034684321,1.114206707,-187.7441231,-52.0322233,0.009995324,0.251353215,1.142978635
-0.62960816,25.77721115,0.034684877,1.116799678,-187.8672675,-52.25818213,0.01000083,0.25134409,1.142779243
-0.629894197,25.77695032,0.034685232,1.119392677,-187.9898344,-52.48446417,0.010007399,0.251332085,1.142570975
-0.630186341,25.77613112,0.034685347,1.12198534,-188.1118185,-52.71106063,0.01001334,0.251317787,1.142379643
-0.630470977,25.77525491,0.034685109,1.124577464,-188.2332152,-52.93796384,0.010014503,0.251301481,1.142210092
-0.630731054,25.77508771,0.034684618,1.127168969,-188.3540229,-53.16517057,0.010008056,0.251283161,1.142060076
-0.630961555,25.77591727,0.034683978,1.129760226,-188.4742432,-53.39268314,0.010000038,0.251262088,1.141915686
-0.631177373,25.77741211,0.034683362,1.132351911,-188.5938805,-53.62050849,0.009992796,0.251237853,1.141730439
-0.631393949,25.77910422,0.034683206,1.134944472,-188.7129383,-53.84865255,0.009989745,0.251210495,1.14148704
-0.631616516,25.78080286,0.03468409,1.137537914,-188.8314177,-54.07711705,0.009991715,0.251180017,1.141203827
-0.631845862,25.78245909,0.034686385,1.140132032,-188.9493178,-54.30590112,0.009994733,0.251146162,1.140904107
-0.632084727,25.78404432,0.03469011,1.142726579,-189.0666374,-54.53500305,0.009997668,0.251108576,1.140598916
-0.632335768,25.78555985,0.034694977,1.14532133,-189.1833751,-54.76442077,0.009999896,0.251067021,1.140294771
-0.632601649,25.78696164,0.034700489,1.147916113,-189.2995296,-54.99415217,0.010001483,0.251021428,1.139993847
-0.632882008,25.7882419,0.034706087,1.150510746,-189.4150993,-55.22419488,0.01000301,0.250971899,1.139699294
-0.633171898,25.7894545,0.03471125,1.153105048,-189.5300828,-55.45454629,0.010004156,0.25091859,1.139458712
-0.633464141,25.79065103,0.034715553,1.155698886,-189.6444787,-55.68520413,0.010003228,0.250861635,1.13923239
-0.633753177,25.79179616,0.034718705,1.158292207,-189.7582861,-55.91616671,0.010000886,0.250801055,1.139017151
-0.634034348,25.79286353,0.034720604,1.160884965,-189.8715041,-56.1474322,0.009998382,0.250736835,1.138812738
-0.634302707,25.79387866,0.034721315,1.163477105,-189.9841319,-56.37899837,0.009996743,0.250668886,1.138623229
-0.634554794,25.79488386,0.034721007,1.16606858,-190.0961684,-56.61086302,0.009998763,0.250597091,1.138451605
-0.634787903,25.79595257,0.034719921,1.16865935,-190.2076123,-56.84302422,0.010002701,0.250521517,1.138299789
-0.635001026,25.79711455,0.034718313,1.171249416,-190.3184628,-57.07548084,0.010006922,0.250442318,1.138165626
-0.635195172,25.79833777,0.03471644,1.173838805,-190.4287192,-57.3082323,0.010009645,0.250359699,1.138044054
-0.635371402,25.79956515,0.034714551,1.176427535,-190.5383809,-57.54127798,0.01000571,0.250273807,1.137932161
-0.63553175,25.80068871,0.034712845,1.179015612,-190.6474476,-57.77461692,0.009999346,0.250184375,1.137828532
-0.635677258,25.80166227,0.03471148,1.181602984,-190.7559187,-58.00824692,0.009992894,0.250091003,1.137736585
-0.635807066,25.80254642,0.034710543,1.184189562,-190.8635308,-58.24159849,0.009988577,0.249994241,1.137663232
-0.635917916,25.80353357,0.034710065,1.186775265,-190.9707917,-58.47580896,0.009992802,0.249910798,1.137614508
-0.636008905,25.80473229,0.03470998,1.189360146,-191.0774535,-58.71030281,0.00999912,0.249822863,1.13758806
-0.636083719,25.80609531,0.034710183,1.191944349,-191.1835159,-58.94508037,0.010005285,0.249730951,1.137572566
-0.636146076,25.80750392,0.034710605,1.194528007,-191.2889787,-59.18014225,0.010008146,0.249635702,1.137561697
-0.636200229,25.80874889,0.034711183,1.197111196,-191.3938414,-59.41548844,0.010002177,0.249537532,1.137553125
-0.636247513,25.80973333,0.034711879,1.199693844,-191.4981035,-59.65111662,0.009994216,0.249436258,1.137552017
-0.63628471,25.81052857,0.034712634,1.202275808,-191.6017637,-59.8870228,0.009986994,0.249331408,1.137568807
-0.636306808,25.81118762,0.034713303,1.204857044,-191.7048205,-60.12320291,0.009985453,0.249222481,1.137606787
-0.636324156,25.81121308,0.034713521,1.207437794,-191.8072723,-60.35965312,0.009994622,0.249109544,1.137646021
-0.636348197,25.81036424,0.034713072,1.210018127,-191.9091161,-60.59636789,0.010006203,0.248994003,1.137672214
-0.636370338,25.80895659,0.034711896,1.212597901,-192.0103471,-60.8333382,0.010016655,0.248877262,1.137709033
-0.636380126,25.80750732,0.034709919,1.215177087,-192.1109614,-61.07055624,0.010019532,0.248760266,1.13776152
-0.636359748,25.80691638,0.034707424,1.217755647,-192.2109575,-61.30801904,0.010011756,0.248643358,1.137831983
