Vehicle_States.lateral_vel_wrt_road,Vehicle_States.longitudinal_vel_wrt_road,Vehicle_States.roll_angle,Vehicle_States.yaw_angle,driving_machine_monitor.path_x,driving_machine_monitor.path_y,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.steering,driver_demands.throttle,driver_demands.brake
0.006457979,41.74781214,-0.00018964,-0.000161816,-146.3702817,-0.073675988,-2.06353E-05,-0.004137222,-0.00602667,100,0
0.006492493,41.76741228,-0.000190506,-0.000171492,-146.7876811,-0.073699153,-2.07506E-05,-0.004127912,-0.006055628,100,0
0.006527156,41.78700782,-0.000191375,-0.000181208,-147.2052764,-0.07371862,-2.0866E-05,-0.004118642,-0.00608461,100,0
0.006561972,41.80659874,-0.000192247,-0.000190965,-147.6230678,-0.0737344,-2.09815E-05,-0.004109383,-0.006113621,100,0
0.006596945,41.82618503,-0.000193122,-0.000200762,-148.0410551,-0.073746663,-2.1097E-05,-0.004099946,-0.006142966,100,0
0.006632081,41.84576667,-0.000194001,-0.000210601,-148.4592382,-0.073755171,-2.12125E-05,-0.004090551,-0.006172445,100,0
0.006667383,41.86534363,-0.000194884,-0.000220481,-148.8776172,-0.073759894,-2.13281E-05,-0.004081208,-0.006201962,100,0
0.006702856,41.88491591,-0.00019577,-0.000230402,-149.296192,-0.073761025,-2.14438E-05,-0.004071706,-0.006231634,100,0
0.006738505,41.90448347,-0.00019666,-0.000240365,-149.7149625,-0.073758351,-2.15596E-05,-0.004062237,-0.00626164,100,0
0.006774334,41.92404631,-0.000197553,-0.00025037,-150.1339287,-0.073751785,-2.1683E-05,-0.004052871,-0.006291694,100,0
0.006810347,41.94360441,-0.000198451,-0.000260418,-150.5530905,-0.073741549,-2.18112E-05,-0.004043366,-0.006321797,100,0
0.00684655,41.96315774,-0.000199354,-0.000270508,-150.972448,-0.073727466,-2.19396E-05,-0.004033879,-0.006352264,100,0
0.006882946,41.98270629,-0.00020026,-0.000280642,-151.392001,-0.073709366,-2.2068E-05,-0.00402456,-0.006382878,100,0
0.00691954,42.00225004,-0.000201171,-0.000290818,-151.8117495,-0.073687513,-2.21964E-05,-0.004015128,-0.006413549,100,0
0.006956337,42.02178897,-0.000202086,-0.000301038,-152.2316935,-0.073661778,-2.23249E-05,-0.00400569,-0.006444372,100,0
0.006993341,42.04132306,-0.000203006,-0.000311302,-152.6518329,-0.07363189,-2.24535E-05,-0.003996499,-0.006475569,100,0
0.007030558,42.0608523,-0.000203931,-0.00032161,-153.0721676,-0.073598163,-2.25821E-05,-0.003987219,-0.006506831,100,0
0.007067989,42.08037667,-0.00020486,-0.000331962,-153.4926976,-0.073560531,-2.27108E-05,-0.003977899,-0.006538159,100,0
0.007105641,42.09989614,-0.000205795,-0.00034236,-153.9134229,-0.073518596,-2.28396E-05,-0.003968914,-0.00656982,100,0
0.007143519,42.1194107,-0.000206734,-0.000352802,-154.3343434,-0.073472738,-2.29684E-05,-0.003959865,-0.006601695,100,0
0.007181625,42.13892033,-0.000207679,-0.00036329,-154.7554591,-0.073422931,-2.30973E-05,-0.003950759,-0.006633646,100,0
0.007219965,42.15842502,-0.000208629,-0.000373823,-155.1767699,-0.073368722,-2.32272E-05,-0.003942027,-0.006665692,100,0
0.007258543,42.17792473,-0.000209584,-0.000384403,-155.5982758,-0.073310473,-2.33576E-05,-0.003933287,-0.006698214,100,0
0.007297363,42.19741947,-0.000210545,-0.000395028,-156.0199766,-0.073248188,-2.3488E-05,-0.003924514,-0.006730826,100,0
0.007336428,42.21690919,-0.000211511,-0.000405701,-156.4418725,-0.073181497,-2.36184E-05,-0.003916058,-0.00676353,100,0
0.007375742,42.2363939,-0.000212483,-0.000416421,-156.8639632,-0.073110593,-2.3749E-05,-0.003907705,-0.006796491,100,0
0.007415311,42.25587356,-0.000213461,-0.000427188,-157.2862488,-0.073035567,-2.38796E-05,-0.003899343,-0.006829802,100,0
0.007455137,42.27534817,-0.000214445,-0.000438002,-157.7087293,-0.072956142,-2.40102E-05,-0.003891228,-0.006863219,100,0
0.007495224,42.29481769,-0.000215434,-0.000448865,-158.1314045,-0.072872319,-2.41409E-05,-0.003883339,-0.006896745,100,0
0.007535577,42.31428212,-0.00021643,-0.000459776,-158.5542744,-0.072784284,-2.42717E-05,-0.003875466,-0.006930671,100,0
0.007576199,42.33374143,-0.000217431,-0.000470736,-158.977339,-0.072691873,-2.44026E-05,-0.003867753,-0.006964837,100,0
0.007617093,42.35319561,-0.000218439,-0.000481745,-159.4005981,-0.072594862,-2.45335E-05,-0.003860404,-0.006999121,100,0
0.007658264,42.37264463,-0.000219454,-0.000492803,-159.8240519,-0.072493552,-2.46633E-05,-0.003853094,-0.007033522,100,0
0.007699716,42.39208848,-0.000220475,-0.000503912,-160.2477001,-0.0723879,-2.47863E-05,-0.003845844,-0.007068439,100,0
0.007741452,42.41152714,-0.000221502,-0.00051507,-160.6715428,-0.072277434,-2.49072E-05,-0.003839106,-0.007103483,100,0
0.007783476,42.43096058,-0.000222537,-0.000526279,-161.09558,-0.072162584,-2.50282E-05,-0.003832427,-0.007138643,100,0
0.007825792,42.4503888,-0.000223578,-0.000537539,-161.5198114,-0.072043322,-2.51493E-05,-0.003825812,-0.007174001,100,0
0.007868405,42.46981177,-0.000224625,-0.000548851,-161.9442372,-0.071919269,-2.52703E-05,-0.003819618,-0.007209797,100,0
0.007911319,42.48922948,-0.00022568,-0.000560214,-162.3688572,-0.071790622,-2.53915E-05,-0.003813625,-0.007245706,100,0
0.007954536,42.5086419,-0.000226742,-0.000571629,-162.7936714,-0.071657479,-2.55127E-05,-0.003807714,-0.007281726,100,0
0.00799806,42.52804901,-0.000227811,-0.000583097,-163.2186798,-0.071519613,-2.5634E-05,-0.003802088,-0.007318019,100,0
0.008041899,42.5474508,-0.000228888,-0.000594617,-163.6438822,-0.071376914,-2.57553E-05,-0.003796835,-0.007354668,100,0
0.008086053,42.56684724,-0.000229971,-0.000606191,-164.0692787,-0.071229633,-2.58767E-05,-0.003791678,-0.007391426,100,0
0.008130526,42.58623833,-0.000231062,-0.000617818,-164.4948692,-0.071077711,-2.59981E-05,-0.003786657,-0.007428296,100,0
0.008175323,42.60562403,-0.000232161,-0.0006295,-164.9206536,-0.070920701,-2.61211E-05,-0.003782192,-0.007465506,100,0
0.008220449,42.62500434,-0.000233266,-0.000641236,-165.3466318,-0.070759024,-2.62488E-05,-0.003777841,-0.007503023,100,0
0.008265905,42.64437922,-0.00023438,-0.000653026,-165.7728039,-0.07059265,-2.63771E-05,-0.003773607,-0.007540664,100,0
0.008311694,42.66374867,-0.000235501,-0.000664872,-166.1991698,-0.070421215,-2.65054E-05,-0.003769834,-0.007578433,100,0
0.00835782,42.68311266,-0.000236629,-0.000676773,-166.6257294,-0.070244872,-2.66339E-05,-0.003766342,-0.007616601,100,0
0.008404286,42.70247118,-0.000237765,-0.000688731,-167.0524826,-0.070063743,-2.67624E-05,-0.003762986,-0.007655048,100,0
0.008451095,42.7218242,-0.000238909,-0.000700744,-167.4794294,-0.069877661,-2.68909E-05,-0.003759908,-0.007693635,100,0
0.008498248,42.7411717,-0.000240061,-0.000712815,-167.9065698,-0.06968638,-2.70195E-05,-0.003757331,-0.007732365,100,0
0.00854575,42.76051367,-0.000241221,-0.000724942,-168.3339037,-0.069490221,-2.71482E-05,-0.003754907,-0.007771532,100,0
0.008593602,42.77985009,-0.000242388,-0.000737127,-168.761431,-0.069289157,-2.72769E-05,-0.003752641,-0.00781097,100,0
0.008641806,42.79918094,-0.000243564,-0.00074937,-169.1891517,-0.06908274,-2.74057E-05,-0.003750952,-0.007850557,100,0
0.008690365,42.8185062,-0.000244747,-0.000761671,-169.6170657,-0.068871276,-2.75345E-05,-0.003749512,-0.007890294,100,0
0.008739282,42.83782585,-0.000245939,-0.00077403,-170.045173,-0.068654814,-2.76615E-05,-0.003748245,-0.007930473,100,0
0.008788559,42.85713986,-0.000247139,-0.000786449,-170.4734735,-0.068433141,-2.77862E-05,-0.003747339,-0.007970914,100,0
0.008838199,42.87644823,-0.000248347,-0.000798927,-170.9019672,-0.068206096,-2.79109E-05,-0.003746929,-0.0080115,100,0
0.008888203,42.89575094,-0.000249564,-0.000811465,-171.3306539,-0.067973963,-2.80356E-05,-0.003746706,-0.008052229,100,0
0.008938575,42.91504795,-0.000250789,-0.000824064,-171.7595338,-0.067736713,-2.81604E-05,-0.003746672,-0.008093377,100,0
0.008989318,42.93433926,-0.000252023,-0.000836722,-172.1886066,-0.067493881,-2.82853E-05,-0.003747265,-0.008134796,100,0
0.009040434,42.95362484,-0.000253266,-0.000849442,-172.6178723,-0.067245804,-2.84102E-05,-0.003748123,-0.008176354,100,0
0.009091924,42.97290468,-0.000254516,-0.000862223,-173.0473309,-0.066992518,-2.85352E-05,-0.003749183,-0.008218047,100,0
0.009143793,42.99217876,-0.000255776,-0.000875067,-173.4769824,-0.06673383,-2.86602E-05,-0.003750611,-0.008260113,100,0
0.009196044,43.01144705,-0.000257044,-0.000887972,-173.9068265,-0.066469534,-2.87853E-05,-0.003752585,-0.008302482,100,0
0.009248677,43.03070954,-0.000258321,-0.00090094,-174.3368634,-0.066199938,-2.89104E-05,-0.003754772,-0.008344986,100,0
0.009301694,43.04996621,-0.000259607,-0.000913971,-174.767093,-0.065925013,-2.90363E-05,-0.003757172,-0.008387625,100,0
0.009355099,43.06921703,-0.000260901,-0.000927065,-175.1975151,-0.065644347,-2.91726E-05,-0.003760171,-0.008430581,100,0
0.009408893,43.088462,-0.000262204,-0.000940223,-175.6281297,-0.065358162,-2.93124E-05,-0.003763517,-0.008473904,100,0
0.009463078,43.10770108,-0.000263516,-0.000953446,-176.0589368,-0.065066551,-2.94524E-05,-0.003767091,-0.008517367,100,0
0.009517655,43.12693427,-0.000264836,-0.000966732,-176.4899364,-0.064769407,-2.95924E-05,-0.003770971,-0.008560969,100,0
0.009572624,43.14616154,-0.000266165,-0.000980084,-176.9211282,-0.064466334,-2.97325E-05,-0.003775524,-0.008604812,100,0
0.009627991,43.16538286,-0.000267503,-0.000993501,-177.3525124,-0.064157734,-2.98726E-05,-0.003780322,-0.008649108,100,0
0.009683753,43.18459824,-0.00026885,-0.001006984,-177.7840888,-0.063843575,-3.00129E-05,-0.003785367,-0.008693547,100,0
0.009739913,43.20380763,-0.000270206,-0.001020533,-178.2158574,-0.063523566,-3.01531E-05,-0.00379092,-0.008738131,100,0
0.009796471,43.22301103,-0.00027157,-0.001034148,-178.647818,-0.063197672,-3.02934E-05,-0.003796989,-0.008782859,100,0
0.00985343,43.24220841,-0.000272944,-0.00104783,-179.0799708,-0.062866117,-3.04338E-05,-0.00380332,-0.008828138,100,0
0.009910792,43.26139976,-0.000274326,-0.001061579,-179.5123155,-0.062528867,-3.05743E-05,-0.003809917,-0.008873568,100,0
0.009968554,43.28058505,-0.000275718,-0.001075396,-179.9448522,-0.062185467,-3.07066E-05,-0.003817206,-0.008919145,100,0
0.010026719,43.29976426,-0.000277118,-0.001089281,-180.3775807,-0.06183621,-3.08199E-05,-0.003824864,-0.008964869,100,0
0.01008529,43.31893739,-0.000278527,-0.001103234,-180.810501,-0.061481162,-3.09314E-05,-0.003832795,-0.009011014,100,0
0.010144266,43.3381044,-0.000279946,-0.001117255,-181.2436131,-0.061120246,-3.1043E-05,-0.003841047,-0.009057439,100,0
0.010203649,43.35726528,-0.000281373,-0.001131346,-181.6769169,-0.060753012,-3.11546E-05,-0.003850037,-0.009104012,100,0
0.010263438,43.37642,-0.00028281,-0.001145506,-182.1104123,-0.0603799,-3.12662E-05,-0.003859297,-0.009150733,100,0
0.010323636,43.39556855,-0.000284256,-0.001159736,-182.5440992,-0.060000883,-3.1378E-05,-0.003868823,-0.00919772,100,0
0.010384244,43.41471091,-0.00028571,-0.001174037,-182.9779777,-0.059615757,-3.14897E-05,-0.003878786,-0.009245139,100,0
0.010445263,43.43384706,-0.000287174,-0.001188408,-183.4120476,-0.05922432,-3.16016E-05,-0.00388936,-0.009292706,100,0
0.010506693,43.45297698,-0.000288647,-0.001202849,-183.8463089,-0.058826889,-3.17134E-05,-0.003900195,-0.009340418,100,0
0.010568534,43.47210065,-0.00029013,-0.001217362,-184.2807615,-0.058423435,-3.18253E-05,-0.003911288,-0.009388272,100,0
0.010630789,43.49121805,-0.000291621,-0.001231947,-184.7154054,-0.058013653,-3.1938E-05,-0.003922913,-0.009436613,100,0
0.01069346,43.51032916,-0.000293121,-0.001246604,-185.1502405,-0.057597543,-3.2074E-05,-0.003935038,-0.009485154,100,0
0.010756544,43.52943397,-0.000294631,-0.001261333,-185.5852666,-0.057175318,-3.22211E-05,-0.003947419,-0.009533833,100,0
0.010820044,43.54853244,-0.00029615,-0.001276135,-186.0204839,-0.056746941,-3.23683E-05,-0.003960059,-0.009582646,100,0
0.010883959,43.56762456,-0.000297677,-0.00129101,-186.4558922,-0.05631202,-3.25155E-05,-0.003973319,-0.009631731,100,0
0.010948293,43.58671032,-0.000299214,-0.001305958,-186.8914913,-0.055870708,-3.26628E-05,-0.003987013,-0.009681213,100,0
0.011013045,43.60578969,-0.00030076,-0.00132098,-187.3272814,-0.055423135,-3.28102E-05,-0.004000977,-0.009730824,100,0
0.011078215,43.62486265,-0.000302316,-0.001336077,-187.7632623,-0.054969267,-3.29577E-05,-0.004015213,-0.009780562,100,0
0.011143803,43.64392919,-0.00030388,-0.001351248,-188.1994339,-0.054508649,-3.31052E-05,-0.004030143,-0.009830424,100,0
0.011209811,43.66298928,-0.000305453,-0.001366494,-188.6357962,-0.054041552,-3.32528E-05,-0.004045463,-0.009880715,100,0
0.01127624,43.6820429,-0.000307036,-0.001381815,-189.0723491,-0.053568049,-3.34004E-05,-0.004061066,-0.009931224,100,0
0.01134309,43.70109004,-0.000308627,-0.001397212,-189.5090926,-0.053088104,-3.35481E-05,-0.004076953,-0.00998185,100,0
0.011410359,43.72013067,-0.000310228,-0.001412685,-189.9460266,-0.052601228,-3.36867E-05,-0.004093581,-0.010032594,100,0
0.01147805,43.73916478,-0.000311837,-0.001428234,-190.383151,-0.052107761,-3.3805E-05,-0.004110575,-0.010083496,100,0
0.011546164,43.75819234,-0.000313456,-0.00144386,-190.8204657,-0.051607748,-3.39216E-05,-0.004127855,-0.010134869,100,0
0.0116147,43.77721334,-0.000315084,-0.001459562,-191.2579708,-0.051101159,-3.40383E-05,-0.004145416,-0.010186353,100,0
0.011683658,43.79622776,-0.00031672,-0.001475342,-191.6956661,-0.050587501,-3.4155E-05,-0.004163719,-0.010237946,100,0
0.011753036,43.81523557,-0.000318366,-0.0014912,-192.1335515,-0.050067135,-3.42718E-05,-0.004182366,-0.010289647,100,0
0.011822837,43.83423676,-0.00032002,-0.001507136,-192.571627,-0.049540099,-3.43887E-05,-0.004201284,-0.010341603,100,0
0.01189306,43.8532313,-0.000321683,-0.001523149,-193.0098926,-0.049006363,-3.45056E-05,-0.004220468,-0.01039391,100,0
0.011963704,43.87221918,-0.000323355,-0.001539242,-193.4483481,-0.048465449,-3.46225E-05,-0.004240361,-0.010446318,100,0
0.012034769,43.89120038,-0.000325036,-0.001555413,-193.8869935,-0.047917684,-3.47395E-05,-0.004260599,-0.010498827,100,0
0.012106253,43.91017488,-0.000326725,-0.001571663,-194.3258287,-0.047363124,-3.48565E-05,-0.004281092,-0.010551434,100,0
0.012178157,43.92914266,-0.000328424,-0.001587993,-194.7648537,-0.046801738,-3.49747E-05,-0.004301833,-0.010604359,100,0
0.01225048,43.94810369,-0.00033013,-0.001604403,-195.2040685,-0.046233092,-3.51095E-05,-0.004323222,-0.010657552,100,0
0.012323221,43.96705796,-0.000331846,-0.001620892,-195.6434728,-0.04565742,-3.52489E-05,-0.004344985,-0.01071084,100,0
0.012396377,43.98600545,-0.00033357,-0.001637462,-196.0830667,-0.04507482,-3.53885E-05,-0.004366992,-0.010764218,100,0
0.012469947,44.00494614,-0.000335302,-0.001654113,-196.52285,-0.044485254,-3.55282E-05,-0.00438924,-0.010817686,100,0
0.012543932,44.02388001,-0.000337043,-0.001670844,-196.9628229,-0.043888356,-3.56678E-05,-0.00441206,-0.010871504,100,0
0.01261833,44.04280704,-0.000338792,-0.001687656,-197.402985,-0.043284217,-3.58076E-05,-0.004435325,-0.01092554,100,0
0.012693137,44.06172721,-0.00034055,-0.00170455,-197.8433364,-0.042673003,-3.59474E-05,-0.004458829,-0.010979661,100,0
0.012768351,44.08064049,-0.000342316,-0.001721526,-198.2838771,-0.04205468,-3.60873E-05,-0.004482571,-0.011033865,100,0
0.012843971,44.09954688,-0.00034409,-0.001738583,-198.7246069,-0.041428981,-3.62272E-05,-0.004506778,-0.011088149,100,0
0.012919997,44.11844635,-0.000345873,-0.001755722,-199.1655258,-0.040795792,-3.63672E-05,-0.004531527,-0.011142779,100,0
0.012996427,44.13733888,-0.000347663,-0.001772944,-199.6066337,-0.040155383,-3.65072E-05,-0.004556511,-0.011197613,100,0
0.013073257,44.15622445,-0.000349462,-0.001790248,-200.0479305,-0.039507719,-3.66461E-05,-0.004581727,-0.011252524,100,0
0.013150484,44.17510304,-0.000351269,-0.001807635,-200.4894162,-0.038852665,-3.67835E-05,-0.004607268,-0.011307508,100,0
0.013228108,44.19397464,-0.000353084,-0.001825105,-200.9310907,-0.038189843,-3.69211E-05,-0.004633478,-0.011362565,100,0
0.013306128,44.21283921,-0.000354907,-0.001842658,-201.372954,-0.037519655,-3.70587E-05,-0.004659914,-0.011417927,100,0
0.013384541,44.23169675,-0.000356737,-0.001860295,-201.8150059,-0.036842065,-3.71963E-05,-0.004686572,-0.011473515,100,0
0.013463345,44.25054723,-0.000358576,-0.001878016,-202.2572463,-0.036157038,-3.7334E-05,-0.00471345,-0.01152917,100,0
0.013542537,44.26939063,-0.000360422,-0.00189582,-202.6996754,-0.035464067,-3.74718E-05,-0.004741015,-0.011584891,100,0
0.013622114,44.28822693,-0.000362276,-0.001913709,-203.1422928,-0.034763516,-3.76096E-05,-0.004768863,-0.011640676,100,0
0.013702078,44.30705612,-0.000364138,-0.001931682,-203.5850987,-0.034055418,-3.77475E-05,-0.004796923,-0.011696681,100,0
0.013782424,44.32587817,-0.000366007,-0.001949739,-204.0280928,-0.033339735,-3.78855E-05,-0.004825191,-0.011752967,100,0
0.013863151,44.34469306,-0.000367884,-0.001967882,-204.4712752,-0.03261616,-3.80235E-05,-0.004853936,-0.011809303,100,0
0.013944255,44.36350077,-0.000369769,-0.001986109,-204.9146458,-0.03188466,-3.81595E-05,-0.004883151,-0.011865687,100,0
0.014025734,44.38230129,-0.00037166,-0.002004421,-205.3582044,-0.031145465,-3.82906E-05,-0.004912564,-0.011922114,100,0
0.014107587,44.4010946,-0.000373559,-0.002022819,-205.801951,-0.03039854,-3.84212E-05,-0.004942171,-0.011978626,100,0
0.014189809,44.41988069,-0.000375465,-0.002041302,-206.2458857,-0.029643811,-3.85519E-05,-0.004972005,-0.012035505,100,0
0.014272309,44.43865976,-0.000377355,-0.00205987,-206.6900081,-0.02888078,-3.86826E-05,-0.005002524,-0.012092421,100,0
0.014354916,44.45743123,-0.0003792,-0.002078523,-207.1343184,-0.028109912,-3.88133E-05,-0.005033226,-0.012149435,100,0
0.01443768,44.47619482,-0.000381025,-0.002097262,-207.5788164,-0.027331171,-3.89442E-05,-0.005064109,-0.012206491,100,0
0.014520697,44.49495083,-0.000382826,-0.002116087,-208.0235021,-0.026544521,-3.9075E-05,-0.005095161,-0.012263503,100,0
0.014604067,44.51369959,-0.000384592,-0.002135002,-208.4683754,-0.025749618,-3.9206E-05,-0.005126689,-0.012320718,100,0
0.014687865,44.53244135,-0.000386318,-0.002154008,-208.9134361,-0.024946504,-3.9337E-05,-0.005158614,-0.012377958,100,0
0.014772142,44.55117615,-0.000388006,-0.002173105,-209.3586843,-0.024135373,-3.9468E-05,-0.005190701,-0.012435124,100,0
0.014856925,44.56990388,-0.000389667,-0.002192293,-209.8041198,-0.023316189,-3.95994E-05,-0.005222944,-0.012492228,100,0
0.014942234,44.58862439,-0.000391315,-0.002211573,-210.2497427,-0.022488915,-3.97332E-05,-0.005255336,-0.01254928,100,0
0.015028075,44.60733748,-0.000392965,-0.002230944,-210.6955528,-0.021652978,-3.98675E-05,-0.005288404,-0.012606369,100,0
0.01511445,44.62604306,-0.000394632,-0.002250406,-211.14155,-0.020808877,-4.00019E-05,-0.005321601,-0.012663725,100,0
0.015201354,44.64474107,-0.000396328,-0.002269958,-211.5877343,-0.019956577,-4.01364E-05,-0.005354918,-0.012721058,100,0
0.015288776,44.66343149,-0.000398064,-0.0022896,-212.0341056,-0.01909604,-4.02708E-05,-0.005388346,-0.012778368,100,0
0.015376704,44.68211434,-0.000399846,-0.002309332,-212.4806639,-0.018227035,-4.04054E-05,-0.005422071,-0.012835657,100,0
0.015465126,44.70078964,-0.000401678,-0.002329152,-212.9274089,-0.017349374,-4.054E-05,-0.005456237,-0.012892925,100,0
0.015554027,44.7194574,-0.000403559,-0.002349062,-213.3743407,-0.016463364,-4.06747E-05,-0.005490492,-0.012950372,100,0
0.015643391,44.73811761,-0.000405489,-0.00236906,-213.8214592,-0.015568969,-4.08094E-05,-0.005524832,-0.013007952,100,0
0.015733196,44.75677024,-0.000407463,-0.002389147,-214.2687643,-0.014666151,-4.09442E-05,-0.00555925,-0.013065493,100,0
0.015823424,44.77541528,-0.000409476,-0.002409323,-214.716256,-0.013754527,-4.10791E-05,-0.005594089,-0.013122992,100,0
0.015914056,44.7940527,-0.000411521,-0.002429588,-215.1639341,-0.012834211,-4.1217E-05,-0.005629191,-0.013180444,100,0
0.016005073,44.81268247,-0.000413592,-0.002449942,-215.6117986,-0.011905359,-4.13559E-05,-0.005664361,-0.013237847,100,0
0.016096456,44.83130459,-0.000415684,-0.002470385,-216.0598494,-0.010967931,-4.1495E-05,-0.005699595,-0.013295479,100,0
0.016188185,44.84991902,-0.000417789,-0.002490917,-216.5080864,-0.010021891,-4.16341E-05,-0.005734888,-0.01335314,100,0
0.01628024,44.86852575,-0.000419902,-0.002511539,-216.9565097,-0.009066747,-4.17732E-05,-0.00577069,-0.013410748,100,0
0.016372599,44.88712477,-0.00042202,-0.002532249,-217.4051189,-0.008102826,-4.19124E-05,-0.005806628,-0.013468303,100,0
0.016465246,44.90571606,-0.00042414,-0.002553048,-217.8539142,-0.007130175,-4.20517E-05,-0.005842614,-0.013525806,100,0
0.01655816,44.9242996,-0.000426258,-0.002573936,-218.3028954,-0.006148756,-4.2191E-05,-0.005878641,-0.013583261,100,0
0.016651328,44.94287538,-0.000428373,-0.002594913,-218.7520624,-0.00515853,-4.23304E-05,-0.005914703,-0.013640977,100,0
0.016744729,44.96144338,-0.000430486,-0.002615977,-219.2014152,-0.004158944,-4.24698E-05,-0.00595131,-0.013698716,100,0
0.016838345,44.98000359,-0.000432595,-0.002637129,-219.6509537,-0.00315045,-4.26093E-05,-0.005987963,-0.013756428,100,0
0.016932162,44.99855598,-0.000434702,-0.002658369,-220.1006777,-0.00213303,-4.27501E-05,-0.006024635,-0.013814117,100,0
0.017026162,45.01710054,-0.000436807,-0.002679696,-220.5505873,-0.001106648,-4.28918E-05,-0.006061317,-0.013871787,100,0
0.017120334,45.03563726,-0.000438912,-0.00270111,-221.0006824,-7.12622E-05,-4.30335E-05,-0.006098004,-0.013929441,100,0
0.017214666,45.05416612,-0.000441017,-0.00272261,-221.4509629,0.000973694,-4.31753E-05,-0.006135217,-0.01398735,100,0
0.017309146,45.0726871,-0.000443124,-0.002744197,-221.9014286,0.002027743,-4.33172E-05,-0.006172432,-0.014045344,100,0
0.017403759,45.09120019,-0.000445232,-0.00276587,-222.3520795,0.003090914,-4.34591E-05,-0.006209635,-0.014103335,100,0
0.017498497,45.10970537,-0.000447345,-0.002787628,-222.8029156,0.004163248,-4.3601E-05,-0.006246817,-0.014161322,100,0
0.017593349,45.12820262,-0.00044946,-0.002809472,-223.2539367,0.005244784,-4.3743E-05,-0.006283975,-0.014219302,100,0
0.017688312,45.14669193,-0.00045158,-0.002831402,-223.7051429,0.006336053,-4.38851E-05,-0.006321592,-0.014277274,100,0
0.017783377,45.16517329,-0.000453705,-0.002853416,-224.1565339,0.00743665,-4.40272E-05,-0.006359218,-0.014335406,100,0
0.017878542,45.18364668,-0.000455833,-0.002875516,-224.6081097,0.008546571,-4.41692E-05,-0.006396803,-0.014393703,100,0
0.017973799,45.20211208,-0.000457965,-0.0028977,-225.0598703,0.009665855,-4.43026E-05,-0.00643434,-0.014451981,100,0
0.018069145,45.22056948,-0.000460101,-0.00291997,-225.5118155,0.01079454,-4.44284E-05,-0.006471824,-0.014510235,100,0
0.018164577,45.23901886,-0.00046224,-0.002942325,-225.9639454,0.011933065,-4.45543E-05,-0.006509645,-0.01456846,100,0
0.018260096,45.2574602,-0.000464382,-0.002964764,-226.4162597,0.013081199,-4.46802E-05,-0.006547529,-0.014626655,100,0
0.018355703,45.2758935,-0.000466526,-0.002987289,-226.8687584,0.014238847,-4.48061E-05,-0.006585334,-0.014684825,100,0
0.018451399,45.29431874,-0.000468672,-0.003009898,-227.3214415,0.015406045,-4.49322E-05,-0.006623052,-0.014743284,100,0
0.018547183,45.31273589,-0.000470819,-0.003032593,-227.7743088,0.016582832,-4.50582E-05,-0.006660674,-0.014801695,100,0
0.018643056,45.33114495,-0.000472968,-0.003055372,-228.2273604,0.017769498,-4.51843E-05,-0.006698447,-0.014860056,100,0
0.018739019,45.34954591,-0.000475117,-0.003078236,-228.680596,0.018966103,-4.53105E-05,-0.006736385,-0.014918361,100,0
0.018835076,45.36793874,-0.000477267,-0.003101186,-229.1340156,0.020172408,-4.54367E-05,-0.006774202,-0.014976606,100,0
0.01893123,45.38632343,-0.000479417,-0.00312422,-229.5876191,0.021388452,-4.55633E-05,-0.006811892,-0.015034787,100,0
0.019027487,45.40469997,-0.000481568,-0.00314734,-230.0414065,0.022614272,-4.5702E-05,-0.006849447,-0.015093029,100,0
0.01912385,45.42306834,-0.000483719,-0.003170545,-230.4953778,0.02384996,-4.58529E-05,-0.006886911,-0.015151401,100,0
0.019220322,45.44142852,-0.000485871,-0.003193836,-230.9495326,0.025095981,-4.60039E-05,-0.006924706,-0.015209696,100,0
0.019316905,45.45978051,-0.000488023,-0.003217211,-231.4038711,0.026351904,-4.6155E-05,-0.006962355,-0.015267908,100,0
0.019413602,45.47812429,-0.000490175,-0.003240672,-231.8583931,0.027617773,-4.63061E-05,-0.006999853,-0.015326033,100,0
0.019510421,45.49645984,-0.000492328,-0.003264219,-232.3130985,0.028893629,-4.64573E-05,-0.007037199,-0.015384066,100,0
0.019607364,45.51478715,-0.000494482,-0.003287851,-232.7679873,0.030179516,-4.66085E-05,-0.007074388,-0.015442001,100,0
0.019704438,45.53310621,-0.000496636,-0.003311568,-233.2230594,0.03147579,-4.67598E-05,-0.007111731,-0.015500011,100,0
0.019801646,45.551417,-0.000498791,-0.003335372,-233.6783147,0.032782393,-4.69112E-05,-0.007149124,-0.015558081,100,0
0.019898988,45.5697195,-0.000500947,-0.003359261,-234.133753,0.034099156,-4.70626E-05,-0.007186354,-0.015616053,100,0
0.019996469,45.58801371,-0.000503104,-0.003383235,-234.5893744,0.035426124,-4.72136E-05,-0.007223417,-0.015673923,100,0
0.020094089,45.6062996,-0.000505261,-0.003407295,-235.0451788,0.036763338,-4.73502E-05,-0.00726031,-0.015731691,100,0
0.020191854,45.62457717,-0.00050742,-0.003431441,-235.501166,0.03811084,-4.74729E-05,-0.007297027,-0.015789354,100,0
0.020289765,45.64284641,-0.000509579,-0.003455673,-235.957336,0.039469174,-4.75956E-05,-0.007334067,-0.015846912,100,0
0.020387826,45.66110729,-0.000511739,-0.00347999,-236.4136887,0.040837886,-4.77184E-05,-0.00737093,-0.015904496,100,0
