Vehicle_States.lateral_acc_wrt_road,Vehicle_States.longitudinal_acc_wrt_road,Vehicle_States.pitch_angular_acc_wrt_road,Vehicle_States.roll_angular_acc_wrt_road,Vehicle_States.yaw_angular_acc_wrt_road,engine.engine_rpm,driving_machine_monitor.path_curvature,driving_machine_monitor.path_distance,driver_demands.throttle,driver_demands.brake
-0.031773788,-8.896670537,0.006850158,0.002362688,-0.002744097,3774.920707,6.76739E-05,-0.075543226,0,69.5142702
-0.034983191,-8.963630375,0.019803332,0.002453773,-0.002716513,3765.168842,6.80788E-05,-0.076510818,0,69.35227423
-0.038191946,-9.022842623,0.024843326,0.002442196,-0.00275525,3756.314622,6.85012E-05,-0.077461713,0,69.18461213
-0.041415305,-9.050512191,0.02220735,0.002322497,-0.002910718,3747.9199,6.89227E-05,-0.078396923,0,69.01154966
-0.044631893,-9.041880716,0.014513566,0.002254555,-0.003172484,3739.855514,6.93433E-05,-0.079315846,0,68.83515958
-0.04780257,-9.00464137,0.004543636,0.00216124,-0.003489516,3732.0422,6.97629E-05,-0.080217514,0,68.65739298
-0.050892162,-8.952947958,-0.005328544,0.002164392,-0.003766006,3724.42408,7.01816E-05,-0.081102895,0,68.47989482
-0.053885861,-8.901750171,-0.013298865,0.002242872,-0.0039403,3716.961811,7.05993E-05,-0.081970515,0,68.30367393
-0.056790126,-8.861757091,-0.018366334,0.002305043,-0.003984843,3709.625872,7.10161E-05,-0.08282097,0,68.12899769
-0.059629224,-8.836512283,-0.020482578,0.002417861,-0.003931353,3702.393588,7.1432E-05,-0.083654109,0,67.95552371
-0.062430797,-8.822836577,-0.020404559,0.002445901,-0.003860203,3695.246839,7.1847E-05,-0.084468736,0,67.78261544
-0.06521118,-8.813973841,-0.019270491,0.002466191,-0.003827614,3688.169553,7.2261E-05,-0.085266006,0,67.60967917
-0.067974011,-8.803300564,-0.018126819,0.00247279,-0.003879265,3681.145966,7.26942E-05,-0.086044217,0,67.43639845
-0.070610943,-8.823094709,0.008758977,0.002581762,-0.003931432,3670.068419,7.32651E-05,-0.086804205,0,69.24491136
-0.073130732,-8.889710737,0.021941464,0.00276647,-0.003892308,3660.258855,7.38829E-05,-0.087545394,0,69.08014656
-0.075680395,-8.949725169,0.026984637,0.002781022,-0.003942212,3651.418693,7.44993E-05,-0.088267117,0,68.90944256
-0.078298167,-8.978257845,0.024172123,0.002703573,-0.00421227,3643.072319,7.51143E-05,-0.088970248,0,68.73303782
-0.080939076,-8.969877843,0.016215291,0.002609184,-0.004681742,3635.069735,7.57279E-05,-0.089652722,0,68.55313019
-0.083527108,-8.932111664,0.005969244,0.002558045,-0.005207122,3627.319569,7.63401E-05,-0.09031629,0,68.3717546
-0.085999843,-8.879365071,-0.004131342,0.002591895,-0.005613456,3619.760711,7.6951E-05,-0.090959263,0,68.19063342
-0.08833473,-8.827070819,-0.012244043,0.002708592,-0.005779061,3612.352721,7.75604E-05,-0.091582509,0,68.01083139
-0.090551179,-8.786391737,-0.01734874,0.002856312,-0.005689434,3605.066519,7.81684E-05,-0.092185414,0,67.83263183
-0.092691523,-8.761054726,-0.019409441,0.002978457,-0.005434406,3597.879911,7.8775E-05,-0.092767714,0,67.655686
-0.094799433,-8.747723482,-0.019227369,0.003040296,-0.005152781,3590.77488,7.93803E-05,-0.093329784,0,67.47932682
-0.096899387,-8.739279335,-0.018000184,0.003041533,-0.004958054,3583.735157,7.99842E-05,-0.093870318,0,67.30293893
-0.098852625,-8.767500018,0.011087833,0.00320443,-0.004786594,3572.422213,8.0592E-05,-0.094390609,0,69.22169309
-0.100684544,-8.846316037,0.025603058,0.002945399,-0.004569348,3562.479207,8.12248E-05,-0.094888485,0,69.05433662
-0.10256569,-8.916026038,0.031549047,0.003112786,-0.004567208,3553.593136,8.18592E-05,-0.095365906,0,68.88010441
-0.104550688,-8.949121415,0.028565462,0.002786368,-0.004813303,3545.242554,8.24921E-05,-0.095820478,0,68.69932757
-0.106560905,-8.940213711,0.019635046,0.002417277,-0.005205042,3537.252906,8.31236E-05,-0.096254115,0,68.51459082
-0.108485393,-8.898239266,0.007980537,0.002203894,-0.005547679,3529.519354,8.37535E-05,-0.096664875,0,68.32825698
-0.110242993,-8.839724584,-0.00358873,0.002203595,-0.005630907,3521.975695,0.000084382,-0.097054216,0,68.14230003
-0.11181352,-8.782376561,-0.012902513,0.002386182,-0.005324875,3514.581657,8.5009E-05,-0.097420659,0,67.95791357
-0.113231786,-8.739015821,-0.018736543,0.002645133,-0.004650877,3507.310398,8.56346E-05,-0.097765272,0,67.77539402
-0.114565546,-8.71377067,-0.021032462,0.002885569,-0.003778623,3500.141897,8.62587E-05,-0.098086803,0,67.59429569
-0.115879729,-8.702462261,-0.02073967,0.003063321,-0.002933747,3493.059102,8.68813E-05,-0.09838601,0,67.41381989
-0.117205007,-8.696537955,-0.019282699,0.003174373,-0.002281906,3486.045254,8.75025E-05,-0.098661728,0,67.23323335
-0.11853466,-8.687770124,-0.01795246,0.003248728,-0.001869654,3479.082798,8.81223E-05,-0.098914621,0,67.05216699
-0.119833912,-8.671327538,-0.017513018,0.003326071,-0.001630329,3472.15432,8.87399E-05,-0.099143572,0,66.87066664
-0.120890876,-8.68704633,0.010654795,0.003659446,-0.001295735,3460.806792,8.9352E-05,-0.099349388,0,68.8438147
-0.121715065,-8.757293777,0.024379179,0.004104773,-0.000699487,3450.883892,8.99611E-05,-0.099530879,0,68.67303721
-0.122581648,-8.823762081,0.029785503,0.00430091,-0.000176363,3442.079663,9.05689E-05,-0.099689122,0,68.49552324
-0.123543543,-8.857601315,0.026917615,0.004251591,0.000113975,3433.847465,9.11752E-05,-0.099822614,0,68.31138738
-0.124529748,-8.851265546,0.018467071,0.004099492,0.000183277,3425.989536,9.178E-05,-0.099932825,0,68.12313584
-0.125280834,-8.811950997,0.007389398,0.005729608,0.000305473,3418.383837,9.23834E-05,-0.10001781,0,67.93309763
-0.12466937,-8.755126976,-0.003693913,0.008181779,0.001349911,3410.955022,9.29853E-05,-0.100079662,0,67.74328224
-0.12297437,-8.698119988,-0.012701405,0.010949355,0.003292906,3403.660039,9.35858E-05,-0.100115861,0,67.55495337
-0.120820827,-8.653992775,-0.0184024,0.013649687,0.005728696,3396.472787,9.41849E-05,-0.100128966,0,67.36848383
-0.118532816,-8.627484591,-0.020667661,0.015858523,0.008315432,3389.375298,9.47825E-05,-0.100116493,0,67.18349385
-0.116265071,-8.614999052,-0.020366583,0.017341662,0.010756025,3382.352752,9.53788E-05,-0.100080416,0,66.99921023
-0.114056598,-8.608262645,-0.018877423,0.018034275,0.012864916,3375.390383,9.59736E-05,-0.100019028,0,66.8149042
-0.111994506,-8.599012719,-0.017487565,0.016476249,0.0145117,3368.472401,9.6567E-05,-0.099933259,0,66.63018266
-0.110831931,-8.627132106,0.014604676,0.013748567,0.015305658,3356.720131,9.71732E-05,-0.099822584,0,68.80862346
-0.110282549,-8.713645454,0.030633943,0.010398081,0.015595555,3346.568651,9.78063E-05,-0.099686752,0,68.63532866
-0.11007095,-8.791985576,0.036965863,0.006484332,0.0154608,3337.684426,9.84402E-05,-0.099526622,0,68.45387802
-0.110006651,-8.830525698,0.033587482,0.002496654,0.014981216,3329.444609,9.90726E-05,-0.099340563,0,68.26459782
-0.109909293,-8.82229608,0.023610384,-0.001094675,0.014318438,3321.608351,9.97033E-05,-0.099130737,0,68.07058981
-0.109618379,-8.77660853,0.009997537,-0.00256978,0.013703061,3314.026565,0.000100333,-0.098894809,0,67.87466677
-0.109109807,-8.712004715,-0.002803929,-0.005520066,0.013423581,3306.611823,0.00010096,-0.098634953,0,67.679181
-0.108338638,-8.648663593,-0.013346847,-0.006573108,0.013571441,3299.319316,0.000101586,-0.098350143,0,67.48556842
-0.107354636,-8.601744282,-0.01999745,-0.006623917,0.014051218,3292.127809,0.000102211,-0.098040637,0,67.29418513
-0.106241196,-8.576245412,-0.022538232,-0.006057468,0.014621567,3285.028297,0.000102834,-0.097707353,0,67.10450376
-0.105065733,-8.567132796,-0.022039843,-0.005068266,0.015026612,3278.012463,0.000103456,-0.097348399,0,66.91554026
-0.103856096,-8.5640322,-0.020206292,-0.003758818,0.01511415,3271.067149,0.000104076,-0.096966113,0,66.72640188
-0.102601732,-8.557011372,-0.01860297,-0.00220514,0.014878639,3264.173984,0.000104694,-0.096558786,0,66.53664587
-0.101271225,-8.540360257,-0.018146589,-0.000500073,0.014429595,3257.312667,0.000105311,-0.096127564,0,66.34634856
-0.099680861,-8.563488968,0.01577626,0.001455661,0.014029384,3245.129162,0.000105867,-0.095673013,0,68.75270037
-0.09783064,-8.654689277,0.032549519,0.003474554,0.013912641,3234.729808,0.00010626,-0.095193764,0,68.5763077
-0.096002494,-8.741544665,0.039361438,0.005118231,0.013730501,3225.762622,0.000106639,-0.094692265,0,68.39090317
-0.09426184,-8.78783197,0.036003757,0.006310892,0.013261623,3217.526856,0.000107016,-0.094167211,0,68.19663843
-0.092545281,-8.784010607,0.02561459,0.007121241,0.012503839,3209.73633,0.000107393,-0.093619585,0,67.99690089
-0.090745514,-8.738681887,0.01176646,0.007661099,0.011640443,3202.213185,0.000107769,-0.093050662,0,67.79480099
-0.088773904,-8.670872281,-0.002278084,0.007988367,0.010935192,3194.856193,0.000108143,-0.092458318,0,67.59298821
-0.086598342,-8.60264352,-0.01382316,0.008121756,0.010593446,3187.617899,0.000108517,-0.091845445,0,67.39313964
-0.084246495,-8.551306891,-0.021157961,0.008047571,0.010644549,3180.47812,0.00010889,-0.091211567,0,67.19575107
-0.081779858,-8.523486328,-0.024004361,0.007763938,0.010924049,3173.426712,0.000109262,-0.090556128,0,67.00030039
-0.079261588,-8.514477523,-0.023473656,0.007335784,0.011136791,3166.453898,0.000109633,-0.089881062,0,66.8057308
-0.076725396,-8.513029903,-0.021415904,0.006814965,0.011034475,3159.54577,0.000110003,-0.089185181,0,66.61103344
-0.074155545,-8.507858654,-0.019578661,0.006284403,0.01062181,3152.684021,0.000110372,-0.088469118,0,66.41566925
-0.071522576,-8.492154269,-0.019016243,0.005740739,0.010006391,3145.848991,0.00011074,-0.087734222,0,66.21968868
-0.068800351,-8.464902752,-0.019922507,0.005253794,0.009357274,3139.024134,0.000111164,-0.08697904,0,66.02356608
-0.065879211,-8.482934506,0.014675833,0.004943974,0.008890524,3126.619669,0.00011208,-0.086205173,0,68.54675355
-0.062778294,-8.578963859,0.032264718,0.004677652,0.008767912,3116.124947,0.000113366,-0.085413579,0,68.36687497
-0.059727803,-8.674768691,0.040125107,0.004284676,0.008645327,3107.189921,0.000114671,-0.084602535,0,68.17719556
-0.056787206,-8.728923229,0.037525729,0.003701043,0.008299985,3099.057384,0.000115973,-0.083773997,0,67.97761029
-0.053915317,-8.729052753,0.027359939,0.00304222,0.007730503,3091.395278,0.000117271,-0.082928636,0,67.77178421
-0.051044765,-8.68305932,0.013178212,0.00239908,0.007072976,3083.993262,0.000118566,-0.082064703,0,67.56317347
-0.048124726,-8.610886152,-0.001614247,0.00177361,0.006525059,3076.734277,0.000119857,-0.081184212,0,67.35478509
-0.045148688,-8.536740649,-0.014032631,0.001182758,0.006232708,3069.5688,0.000121145,-0.080287843,0,67.1485713
-0.042152337,-8.480516203,-0.022026039,0.00056772,0.006203197,3062.482454,0.000122429,-0.079374055,0,66.94516431
-0.039187009,-8.450601537,-0.025094664,-4.59289E-05,0.006315964,3055.473186,0.000123711,-0.078444361,0,66.74402295
-0.036297696,-8.442399012,-0.024353401,-0.000664492,0.006380599,3048.537817,0.000124988,-0.077499566,0,66.54395355
-0.033501676,-8.443366241,-0.021845814,-0.001284221,0.006267676,3041.665948,0.000126263,-0.076538523,0,66.34377789
-0.030793666,-8.440511877,-0.019563876,-0.00182599,0.005950234,3034.839922,0.000127534,-0.075561748,0,66.14284064
-0.028162234,-8.425782842,-0.018745452,-0.002341579,0.005483573,3028.039036,0.000128803,-0.074570541,0,65.94116819
-0.025601528,-8.397767414,-0.019650618,-0.002800294,0.004970782,3021.245432,0.000129998,-0.073564578,0,65.73928992
-0.023092837,-8.418666793,0.017701368,-0.00321192,0.004509096,3008.431792,0.000129556,-0.07254295,0,68.47324299
-0.020651235,-8.525005448,0.036823499,-0.003652132,0.004172638,2997.724345,0.000127477,-0.071507912,0,68.28957427
-0.018385985,-8.631277902,0.04548055,-0.004134816,0.003801685,2988.758057,0.000125285,-0.070460057,0,68.09470691
-0.016330465,-8.691876664,0.042726464,-0.004750785,0.003297934,2980.688259,0.000123099,-0.069398227,0,67.8885242
-0.014489119,-8.693137766,0.031619967,-0.005479191,0.002655092,2973.122834,0.000120919,-0.068324411,0,67.67525151
-0.012879342,-8.643531199,0.016000893,-0.006299791,0.001895585,2965.811864,0.000118745,-0.06723961,0,67.4588519
-0.011520936,-8.564807395,-0.000393966,-0.00725944,0.001066038,2958.620864,0.000116576,-0.066143948,0,67.24275847
-0.010438785,-8.48384003,-0.014221161,-0.008328832,0.00019459,2951.499956,0.000114414,-0.065036838,0,67.02918536
-0.009659653,-8.423163914,-0.023115483,-0.009516355,-0.000734789,2944.443025,0.000112257,-0.063920363,0,66.81884235
-0.009202953,-8.39249016,-0.026454012,-0.010737614,-0.001758702,2937.457602,0.000110107,-0.06279498,0,66.61109518
-0.009079457,-8.386594395,-0.025487869,-0.011956348,-0.002928285,2930.547043,0.000107962,-0.061660356,0,66.40454993
-0.009283715,-8.391000037,-0.02256042,-0.013144126,-0.004254604,2923.703115,0.000105822,-0.060516786,0,66.19782992
-0.009800396,-8.390718098,-0.019964758,-0.014157642,-0.005715128,2916.906857,0.000103689,-0.059365694,0,65.99018189
-0.010594645,-8.376517644,-0.019117558,-0.015013882,-0.007259989,2910.134785,0.000101561,-0.058207507,0,65.78164615
-0.011643815,-8.346871193,-0.020297828,-0.015675479,-0.008834895,2903.366735,9.94427E-05,-0.057041906,0,65.57284957
-0.012968899,-8.306578435,-0.022840053,-0.016194295,-0.01043429,2896.591854,9.85713E-05,-0.055869297,0,65.36461759
-0.014590333,-8.32942714,0.018303039,-0.016597658,-0.012047537,2883.13971,0.000104232,-0.054690733,0,68.41641864
-0.016554307,-8.456419841,0.040524888,-0.017004928,-0.013688643,2872.090996,0.000114233,-0.053505895,0,68.23022019
-0.018989649,-8.586315128,0.051667211,-0.017604109,-0.015456711,2863.057318,0.000124458,-0.052313567,0,68.03061275
-0.021995344,-8.663488218,0.049910056,-0.018444395,-0.017418332,2855.064374,0.000134654,-0.051112203,0,67.81721955
-0.025630402,-8.670716055,0.038260824,-0.019566755,-0.019623538,2847.630137,0.000144822,-0.049902283,0,67.59509591
-0.029908022,-8.616886566,0.020863486,-0.020966432,-0.022075946,2840.443092,0.000154962,-0.048683068,0,67.36907798
-0.034811287,-8.526692766,0.001986417,-0.022520152,-0.024747116,2833.339543,0.000165072,-0.047453779,0,67.14338811
-0.040315234,-8.432043705,-0.014341773,-0.024159635,-0.027591349,2826.267264,0.000175155,-0.046211635,0,66.92079873
-0.046413795,-8.361195177,-0.025022218,-0.025806459,-0.030552098,2819.233074,0.000185208,-0.044957212,0,66.70224618
-0.053144381,-8.327475618,-0.028996021,-0.02749566,-0.033619348,2812.26139,0.000195234,-0.04369,0,66.48698147
-0.060581548,-8.325285901,-0.027618832,-0.029292958,-0.036821118,2805.368377,0.000205233,-0.042409116,0,66.27324416
-0.068815811,-8.336665203,-0.023756079,-0.031175382,-0.04022266,2798.55103,0.000215203,-0.041113537,0,66.0592527
-0.077923663,-8.342560256,-0.020301859,-0.033213832,-0.043892195,2791.788655,0.000225146,-0.0397998,0,65.84399722
-0.087934526,-8.331051307,-0.019075342,-0.03528321,-0.047846799,2785.052222,0.000235062,-0.038469451,0,65.6274968
-0.098824349,-8.299919654,-0.020471544,-0.037286707,-0.052056078,2778.315928,0.000244949,-0.037121509,0,65.41053497
-0.110536227,-8.255029627,-0.023682485,-0.039114132,-0.056449777,2771.565938,0.000254674,-0.035754955,0,65.19416835
-0.122827109,-8.250461074,0.00176904,-0.040053866,-0.060920141,2760.409407,0.000251663,-0.034368744,0,67.12802228
-0.135689467,-8.320004009,0.015512793,-0.040614663,-0.065448751,2750.876356,0.000220246,-0.032960625,0,66.9282957
-0.149515799,-8.398238761,0.023005,-0.041232213,-0.070352902,2742.745132,0.000186067,-0.031534935,0,66.71981974
-0.164535717,-8.444051096,0.022522737,-0.042054388,-0.075818009,2735.355953,0.000151985,-0.030094623,0,66.50191775
-0.180742507,-8.441362799,0.015410713,-0.043009136,-0.081833158,2728.349621,0.000118,-0.028642091,0,66.27793094
-0.197941333,-8.394755903,0.00415193,-0.043758781,-0.088193674,2721.485372,8.41136E-05,-0.027179668,0,66.05133054
-0.215856895,-8.32238667,-0.008282823,-0.043976403,-0.094543326,2714.639009,5.03247E-05,-0.025709562,0,65.82527139
-0.234264161,-8.24794579,-0.01887034,-0.043571964,-0.1004921,2707.778201,1.66331E-05,-0.024233799,0,65.60181257
-0.253092923,-8.191466392,-0.025364166,-0.04267313,-0.105803316,2700.919608,-1.6962E-05,-0.022755168,0,65.38158602
-0.272454649,-8.161490698,-0.027104786,-0.041559924,-0.110536999,2694.09245,-5.04615E-05,-0.021275557,0,65.16395797
-0.292576746,-8.153150669,-0.025164259,-0.040546443,-0.115021158,2687.315847,-8.3866E-05,-0.01979669,0,64.94759989
-0.313683632,-8.15324663,-0.021639977,-0.039860635,-0.119657383,2680.590366,-0.000117176,-0.018320135,0,64.73122982
-0.335891118,-8.148183652,-0.018597806,-0.039575364,-0.124701274,2673.900898,-0.000150391,-0.01684733,0,64.51417057
-0.359163697,-8.129825112,-0.017287976,-0.039605984,-0.130143724,2667.225848,-0.000183512,-0.015380468,0,64.29650168
-0.383343511,-8.097379166,-0.017884902,-0.039768137,-0.135722992,2660.547147,-0.000216539,-0.013921068,0,64.07884732
-0.408229046,-8.056015725,-0.019677025,-0.039870896,-0.141042023,2653.856846,-0.000249471,-0.012469654,0,63.86199109
-0.433665848,-8.013588486,-0.021533494,-0.039801041,-0.145746808,2647.158293,-0.000282421,-0.011027281,0,63.64652121
-0.459608399,-7.976870638,-0.022451445,-0.039563594,-0.149693218,2640.462439,-0.00032416,-0.009594861,0,63.43262682
-0.486767778,-7.910636448,-0.045677001,-0.04093996,-0.153653569,2637.349045,-0.000389646,-0.008173797,0,61.46746686
-0.515211654,-7.790480173,-0.058151885,-0.041799015,-0.157895162,2632.828207,-0.000465282,-0.006767046,0,61.24397696
-0.543869859,-7.674326787,-0.063589367,-0.041615261,-0.161268519,2627.064066,-0.000541215,-0.005378195,0,61.03057248
-0.572343755,-7.600324303,-0.059922884,-0.040321795,-0.163454079,2620.677332,-0.000616938,-0.004014391,0,60.82741794
-0.600904076,-7.578951166,-0.048663436,-0.038544334,-0.164692433,2614.060969,-0.000692454,-0.002676688,0,60.63060343
-0.630197881,-7.593595547,-0.033725492,-0.037056427,-0.165749434,2607.462606,-0.000767764,-0.001367421,0,60.43604273
-0.660816585,-7.615312938,-0.01961183,-0.036349081,-0.167503792,2600.972911,-0.00084287,-8.94067E-05,0,60.24059112
-0.692962574,-7.620157514,-0.009522123,-0.036468047,-0.170400095,2594.571761,-0.000917769,0.001154681,0,60.04301879
-0.726378145,-7.598412074,-0.00444175,-0.037028006,-0.174174416,2588.198096,-0.000992462,0.002362251,0,59.8438781
-0.760518062,-7.554728085,-0.003324204,-0.037462587,-0.177950885,2581.801751,-0.001066949,0.003530768,0,59.6446445
-0.794843744,-7.502697066,-0.003928567,-0.037350101,-0.180667574,2575.365391,-0.00114123,0.004657778,0,59.44676561
-0.829086751,-7.457021464,-0.003942963,-0.036594976,-0.181676546,2568.901367,-0.001215306,0.005740985,0,59.2510104
-0.863346357,-7.426384864,-0.00198603,-0.03540188,-0.181156203,2562.435254,-0.00128918,0.006777557,0,59.05727716
-0.897992106,-7.410302748,0.002324952,-0.033738554,-0.180002569,2555.988354,-0.00136285,0.007760034,0,58.86483407
-0.933358583,-7.401312246,0.007024999,-0.032827895,-0.17926317,2549.568168,-0.001436319,0.008693077,0,58.67281582
-0.969711783,-7.390430397,0.011529189,-0.031674105,-0.179646743,2543.167958,-0.001509586,0.009575492,0,58.48069026
-1.006965066,-7.371752191,0.014788844,-0.030792153,-0.181054436,2536.773891,-0.001582632,0.010406138,0,58.28841962
-1.044847858,-7.344512832,0.016517379,-0.029905132,-0.182797498,2530.373677,-0.001654279,0.011183841,0,58.09636653
-1.084436511,-7.268716509,-0.007518688,-0.031846087,-0.185388401,2527.575935,-0.001721894,0.011907516,0,56.11139108
-1.12546658,-7.12524697,-0.023009744,-0.03353617,-0.188361253,2523.124817,-0.001786751,0.012576449,0,55.90791613
-1.16530527,-6.9925346,-0.031200415,-0.032938004,-0.187881722,2517.234235,-0.001851266,0.013190241,0,55.71707545
-1.203148148,-6.921670934,-0.027980748,-0.02988454,-0.183020969,2510.707769,-0.001915612,0.013748737,0,55.53884594
-1.23997851,-6.920746818,-0.014998864,-0.025847136,-0.175889452,2504.078029,-0.00197979,0.01425224,0,55.36755179
-1.277563294,-6.959417005,0.001996579,-0.022461973,-0.170151144,2497.632197,-0.002043802,0.014701511,0,55.19738875
-1.317219251,-6.99540121,0.016621895,-0.020601785,-0.168554071,2491.415785,-0.002107647,0.015097516,0,55.0244828
-1.359106284,-7.000014196,0.024946905,-0.020104577,-0.17141731,2485.331345,-0.002171325,0.015441063,0,54.8480245
-1.402298817,-6.967911342,0.026562961,-0.020093592,-0.176663667,2479.257209,-0.002234835,0.01573255,0,54.66958982
-1.445427806,-6.913119318,0.023851978,-0.019609116,-0.180965813,2473.121503,-0.002298178,0.015971946,0,54.49157506
-1.487472838,-6.857915808,0.020350723,-0.018189696,-0.18156684,2466.918902,-0.00236135,0.016152761,0,54.31576357
-1.528276109,-6.819988851,0.018890887,-0.016025408,-0.177971654,2460.687288,-0.002424356,0.016281568,0,54.14263892
-1.568493933,-6.803931512,0.020293387,-0.013819666,-0.172267193,2454.47128,-0.002487195,0.016359057,0,53.97145675
-1.609158016,-6.801597492,0.023645653,-0.011998477,-0.167642359,2448.296048,-0.002549869,0.016386488,0,53.80094262
-1.650923356,-6.79964225,0.027384226,-0.011326114,-0.166363887,2442.16264,-0.002612377,0.016365402,0,53.63009873
-1.693758958,-6.787856562,0.029207479,-0.010141815,-0.16857613,2436.050588,-0.00267472,0.016297229,0,53.45864385
-1.737172298,-6.763913481,0.029247435,-0.009433041,-0.172531269,2429.94155,-0.002736896,0.016182986,0,53.28701729
-1.78047464,-6.732442526,0.027925375,-0.008537752,-0.175770748,2423.82307,-0.002798924,0.016023292,0,53.11590717
-1.823195968,-6.701031692,0.026202563,-0.007291148,-0.176540343,2417.694331,-0.002861723,0.015818633,0,52.94586511
-1.867254067,-6.634581771,0.003205305,-0.009930106,-0.176621162,2414.682944,-0.002927829,0.015569616,0,51.21860695
-1.913038617,-6.513513019,-0.011861915,-0.012202115,-0.177756735,2410.147746,-0.00299675,0.015277061,0,51.03837222
-1.95719201,-6.407302509,-0.019881849,-0.01231936,-0.176142834,2404.299441,-0.003065698,0.014941903,0,50.86987717
-1.998480715,-6.356745522,-0.017461184,-0.008973136,-0.171037681,2397.925791,-0.003134473,0.014565215,0,50.71267578
-2.038035638,-6.362898335,-0.006850679,-0.003843069,-0.164600037,2391.549924,-0.003203078,0.014148346,0,50.56103722
-2.077975216,-6.396003392,0.006327794,0.000804612,-0.160415597,2385.424838,-0.003271514,0.013692847,0,50.40958251
-2.119852071,-6.420277367,0.016557843,0.003628601,-0.161011169,2379.555577,-0.003339781,0.013200237,0,50.25516822
-2.163780789,-6.414932408,0.020990201,0.00460923,-0.166157394,2373.816533,-0.003407877,0.012671704,0,50.09759109
-2.208580336,-6.380545759,0.020050678,0.004692036,-0.172962163,2368.077289,-0.003475801,0.012107933,0,49.93864149
-2.252659171,-6.33300447,0.016404479,0.004924861,-0.177567282,2362.272257,-0.003543553,0.011509202,0,49.78050289
-2.295024951,-6.291475541,0.013151133,0.005688629,-0.177571254,2356.406784,-0.003611133,0.01087575,0,49.62449929
-2.335848805,-6.267150818,0.012183614,0.006822071,-0.173647356,2350.524509,-0.003678542,0.010208205,0,49.47065677
-2.376063676,-6.258760427,0.013526065,0.007908043,-0.168914672,2344.668134,-0.00374578,0.009507822,0,49.31806149
-2.41663469,-6.256383676,0.015859398,0.008622232,-0.166693115,2338.856171,-0.003812848,0.00877634,0,49.16562902
-2.458010199,-6.249384858,0.017648053,0.008954165,-0.168432991,2333.081619,-0.003879744,0.008015563,0,49.01275781
-2.499952456,-6.232653108,0.018059598,0.009131634,-0.173091108,2327.325047,-0.003946469,0.007226937,0,48.85952888
-2.541792525,-6.208048685,0.017230804,0.009411185,-0.178044357,2321.569818,-0.004013022,0.006411404,0,48.7064656
-2.582909005,-6.18153133,0.015919008,0.009732501,-0.18079609,2315.810462,-0.004079402,0.005569573,0,48.55411238
-2.623176435,-6.158612526,0.014890623,0.009983721,-0.180476742,2310.051959,-0.004145623,0.004702086,0,48.40271696
-2.663153799,-6.141202144,0.014463288,0.009781437,-0.178286701,2304.303406,-0.004212188,0.003809949,0,48.25216897
-2.706701428,-6.091734004,-0.003896623,0.002422457,-0.179114263,2301.164511,-0.004281096,0.002894602,0,46.80180867
-2.753788154,-5.989768969,-0.016481823,-0.005651231,-0.18507854,2296.714069,-0.004352551,0.0019577,0,46.64098507
-2.799140612,-5.89693179,-0.023423074,-0.010336147,-0.189624092,2291.125645,-0.004424021,0.001000674,0,46.49041921
-2.840295673,-5.851534861,-0.021492609,-0.010041476,-0.188599281,2285.096866,-0.004495325,2.46522E-05,0,46.34995592
-2.878194682,-5.856407831,-0.012329579,-0.006508286,-0.182845344,2279.103229,-0.004566464,-0.000970109,0,46.21445887
-2.915743688,-5.885547002,-0.000742683,-0.002358297,-0.177251663,2273.370694,-0.00463744,-0.001992937,0,46.07899032
-2.955322442,-5.906515034,0.008318706,0.000495267,-0.176577339,2267.890835,-0.004708251,-0.003031148,0,45.940659
-2.997400598,-5.90053317,0.012277315,0.001799127,-0.181988792,2262.532554,-0.004778895,-0.004082956,0,45.79934023
-3.040606039,-5.86897241,0.01160514,0.002626891,-0.190488433,2257.164659,-0.004849372,-0.005147118,0,45.65678216
-3.082938166,-5.827316288,0.008820436,0.004194382,-0.197021722,2251.724164,-0.004919679,-0.006223007,0,45.51504717
-3.122980728,-5.793027832,0.006717441,0.006901882,-0.198128741,2246.221484,-0.004989818,-0.007310239,0,45.37529983
-3.160871086,-5.774820267,0.006789507,0.010532205,-0.194105646,2240.703733,-0.005059789,-0.008408095,0,45.23743323
-3.197697832,-5.769576867,0.00875386,0.014301636,-0.18839056,2235.213726,-0.005129591,-0.009515161,0,45.10051003
-3.234658341,-5.767250791,0.011246501,0.017546682,-0.184969069,2229.768029,-0.005199225,-0.010629413,0,44.96355088
-3.272316824,-5.75877389,0.012942105,0.020104362,-0.185728555,2224.357721,-0.005268688,-0.011748678,0,44.82611973
-3.310379099,-5.741297186,0.013331557,0.021966881,-0.189568649,2218.963086,-0.00533798,-0.012871118,0,44.68842258
-3.3481759,-5.71831313,0.012800272,0.023361578,-0.193572581,2213.569026,-0.005407101,-0.013995438,0,44.55099718
-3.38507187,-5.695919931,0.012142818,0.024483433,-0.194989586,2208.172244,-0.005476048,-0.015120698,0,44.41429168
-3.420794561,-5.67831563,0.011949257,0.025265177,-0.192881688,2202.778984,-0.005544823,-0.016245906,0,44.27841242
-3.455588871,-5.66551054,0.012271768,0.025606351,-0.188501264,2197.397908,-0.005613427,-0.017369655,0,44.14314938
-3.489944089,-5.654338293,0.012729514,0.025413371,-0.184176779,2192.034047,-0.005681908,-0.018490032,0,44.00819674
